,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
2582,National Development Planning System,id-less,has part,"National Development Policy, Planning, Monitoring and Evaluation",id-less,1
2583,National Development Planning Commission 2017,id-less,point in time,2017,Q25290,1
2584,National Development Planning Commission,Q104880767,part of,SDGs Technical ICC,id-less,1
2585,Multi-Stakeholder,Q48741106,subclass of,Partnerships,Q50814886,1
2586,Ministry of Sanitation and Water Resources,id-less,field of work,sanitation,Q949149,1
2587,Mob Rule,Q191031,followed by,Instant Justice,Q1961848,1
2588,Modelling the Ghanaian Economy for Effective Decision Making,id-less,country,Ghana,Q117,1
2589,Mohammed Adjei Sowah,Q35121341,located in the administrative territorial entity,Accra Metropolitan,Q284556,1
2590,Monetary child poverty,id-less,subclass of,child poverty,Q1561657,1
2591,"Monitoring, Evaluation and Learning",id-less,part of,MEL,Q4563684,1
2592,Monthly Monthly Monthly,id-less,has part,Application for administrative funds,id-less,1
2593,Multi-Dimensional Child Poverty,id-less,author,MDCP,Q10322344,1
2594,Multi-Donor Budget Support,id-less,instance of,aid coordination arrangement,id-less,1
2595,Multilateral Mining Integration Project,id-less,creator,Inter-ministerial Committee on Illegal Mining,id-less,1
2596,Ministry of Local Government and Rural Development,Q4294452,subsidiary,National Environmental Sanitation Strategy and Action Plan,id-less,1
2597,Multiple Indicator Cluster Survey,Q6934891,instance of,Cluster Survey,Q39390647,1
2598,Municipal,Q28468899,part of,Metropolitan,Q189854,1
2599,Municipal,Q28468899,said to be the same as,Metropolitan,Q189854,1
2600,NABCO,Q60747037,parent organization,Nation,Q6266,1
2601,NABCO Nation Builders Corp,id-less,subsidiary,Nation Builders Corp,Q60747037,1
2602,NADMO,Q6452016,instance of,National Disaster and Management Organisation,id-less,1
2603,NAMA Nationally Appropriate Mitigation Action,id-less,part of,NAMA Nationally Appropriate Mitigation Actions,id-less,1
2604,NAMA Nationally Appropriate Mitigation Actions,id-less,has part,NAMA Nationally Appropriate Mitigation Action,id-less,1
2605,NAPRM,id-less,has part,GC,Q182172,1
2606,Ministry of Planning,Q2098373,instance of,policy coordination,Q58189397,1
2607,Ministry of Health,Q1519799,instance of,Ministry,Q192350,1
2608,NAPRM-GC,id-less,part of,National African Peer Review Mechanism,id-less,1
2609,"Ministry of Environment, Science, Technology and Innovation",Q18345334,country,Ghana,Q117,1
2610,Millennium Development Goals,Q81737,has part,MDGs,Q81737,1
2611,Millennium Development Goals,Q81737,has part,indicators,Q21170064,1
2612,Millennium Development Goals,Q81737,main subject,human rights,Q8458,1
2613,Minerals Exploitation,id-less,subclass of,Exploitation,Q600571,1
2614,Ministerial Realignment and Restructuring,id-less,has part,Restructuring,Q1376796,1
2615,"Ministries, Departments and Agencies",id-less,subclass of,MDAs,Q6878879,1
2616,Ministry for Railway Development,id-less,inception,2017,Q25290,1
2617,Ministry of Energy and Petroleum,Q4294842,country,Ghana,Q117,1
2618,"Ministry of Environment, Science, Technology & Innovation",Q18345334,subsidiary,MESTI,Q3307088,1
2619,Ministry of Finance,Q4294782,instance of,ministry,Q192350,1
2620,"Ministry of Gender, Children and Social Protection 2018",id-less,point in time,2018,Q25291,1
2621,Ministry of Finance,Q4294782,instance of,sound environment,Q44328588,1
2622,Ministry of Finance,Q4294782,located in the administrative territorial entity,Accra,Q3761,1
2623,Ministry of Finance,Q4294782,part of,government,Q7188,1
2624,Ministry of Finance,Q4294782,subsidiary,MOF,Q909212,1
2625,Ministry of Food and Agriculture,Q4294693,point in time,2019,Q25274,1
2626,"Ministry of Gender, Children and Social Protection",Q4294579,field of work,gender equality,Q113453,1
2627,"Ministry of Gender, Children and Social Protection",Q4294579,instance of,gender desk,id-less,1
2628,"Ministry of Gender, Children and Social Protection",Q4294579,parent organization,MoGCSP,id-less,1
2629,"Ministry of Gender, Children and Social Protection",Q4294579,subsidiary,Ghana Police Service,Q5555387,1
2630,NAPRM,id-less,located in the administrative territorial entity,GC,Q182172,1
2631,NATIONAL DEVELOPMENT PLANNING,Q104880767,instance of,PLANNING,Q309100,1
2632,National Development Planning Commission,Q104880767,number of participants,"7,312,555",id-less,1
2633,National AverageAnySevere,id-less,instance of,AverageAnySevere,id-less,1
2634,National Adaptation Planning Framework,id-less,publication date,3,Q201,1
2635,National African Peer Review Mechanism,id-less,has part,NAPRM-GC,id-less,1
2636,National Ageing Policy,id-less,part of,National Strategic Framework on Ending Child Marriage,id-less,1
2637,National Ageing law,id-less,main subject,Ageing Council,id-less,1
2638,National Annual Progress Report,id-less,instance of,Progress Report,Q18170293,1
2639,National Anti-Corruption Online Reporting Dashboard,id-less,maintained by,NACoRD,id-less,1
2640,National Anti-Corruption Plan,id-less,country,Ghana,Q117,1
2641,National Anti-Corruption Plan,id-less,creator,NACAP,Q3869792,1
2642,National Anti-Corruption Plan,id-less,facet of,anti-corruption,Q60741353,1
2643,National Bush Fire Prevention Campaign,id-less,inception,2017,Q25290,1
2644,National APR,id-less,instance of,APR,Q118,1
2645,National Commission on Civic Education,id-less,part of,NCCE,Q66806254,1
2646,National Communication Authority 2018,id-less,point in time,2018,Q25291,1
2647,National Council for Curriculum Assessment,id-less,parent organization,NaCCA,Q37207884,1
2648,National Development,Q107018047,facet of,Disability,Q12131,1
2649,National Development,Q107018047,instance of,Development,Q1074523,1
2650,"National Development Plan, 2030",id-less,country,South Africa,Q258,1
2651,National Development Planning Commission,Q104880767,inception,039,Q111859446,1
2652,National Development Planning Commission,Q104880767,instance of,Planning Commission,Q2641081,1
2653,National Development Planning Commission,Q104880767,instance of,rights reserved,id-less,1
2654,"National Accounts, 2018",id-less,maintained by,Ghana Statistical Service,Q98079239,1
2655,National,Q53247,has part,Boys,Q3010,1
2656,NATIONAL DEVELOPMENT POLICY,Q4259697,has part,MONITORING,Q2143522,1
2657,NHIS,Q1815356,owner of,National Health Insurance Scheme,Q6973003,1
2658,NATIONAL DEVELOPMENT POLICY,Q4259697,has part,PLANNING,Q309100,1
2659,NATIONAL REVIEW REPORT,id-less,number of pages,5,Q203,1
2660,NCCP Ghana,id-less,field of work,National Climate Change Policy,id-less,1
2661,NDA,Q62579735,different from,CDA,Q273749,1
2662,NDA Northern Development Authority,id-less,parent organization,Northern Development Authority,id-less,1
2663,NDPC,Q6953302,instance of,National Development Planning Commission,Q104880767,1
2664,NDPC,Q6953302,office held by head of the organization,Commissioners,Q88554257,1
2665,NERJHS,id-less,part of,YearKG,id-less,1
2666,NESSAP,id-less,part of,SESIP,id-less,1
2667,NPA2,Q18034699,has part,National Plan of Action Phase II on the Elimination of the Worst Forms of Child Labour,id-less,1
2668,National,Q53247,field of work,Policy,Q1156854,1
2669,NSS National Statistics System,id-less,instance of,National Statistics System,Q55537252,1
2670,NaCCA,Q37207884,subsidiary,National Council for Curriculum Assessment,id-less,1
2671,Nana Addo Dankwa Akufo-Addo,Q718601,position held,His Excellency,Q1067610,1
2672,Nana Addo Dankwa Akufo-Addo,Q718601,position held,Office of the President,Q97836603,1
2673,Nana Addo Dankwa Akufo-Addo,Q718601,position held,President,Q30461,1
2674,Nana Addo Dankwa Akufo-Addo,Q718601,position held,President of Ghana,Q2672728,1
2675,Nation,Q6266,subsidiary,NABCO,Q60747037,1
2676,Nation Builders Corp,Q60747037,parent organization,NABCO Nation Builders Corp,id-less,1
2677,Nation Builders Corps,Q60747037,inception,2018,Q25291,1
2678,"Number of commercial bank branches per 100,000 adults, 2010-2018",id-less,depicts,Figure 4.8,id-less,1
2679,Number of meetings convened,id-less,facet of,Policies,Q47011897,1
2680,"Number of persons affected by disasters by region, 2018",id-less,point in time,2018,Q25291,1
2681,Projects,Q93241073,has part,Operations,Q3884033,1
2682,Private Schools,Q11594734,opposite of,Public Schools,Q3120094,1
2683,Private Sector,Q591763,has part,Ghanaian businesses,id-less,1
2684,Private Sector Engagement and Involvement,id-less,has part,Involvement,Q36949023,1
2685,Procurement Value Chain Analysis,id-less,facet of,procurement,Q829492,1
2686,Professional evaluation,id-less,part of,Audit,Q181487,1
2687,Programme,Q170584,has part,Budget,Q41263,1
2688,Programme,Q170584,has part,Craftsmen and apprentice Programme,id-less,1
2689,Programme Description,id-less,part of,Budget,Q41263,1
2690,Progress Report National,id-less,country,National,Q53247,1
2691,Projects,Q93241073,part of,Budget Programme,id-less,1
2692,Private Enterprise Federation,id-less,instance of,leadership,Q484275,1
2693,Promote Well-Being For All At All Ages,id-less,has part,Ensure Healthy Lives,id-less,1
2694,Promoting and Deepening Good Corporate Governance,id-less,facet of,Corporate Governance,Q380767,1
2695,Proportion of births attended by skilled health,id-less,part of,Indicator 3.1.2,Q57595400,1
2696,Proportion of births attended by skilled health personnel,id-less,point in time,2003,Q1986,1
2697,Proportion of births attended by skilled health personnel by geographical areas,id-less,point in time,2003,Q1986,1
2698,Proportion of children under 5 years of age who are developmentally on track,id-less,point in time,2011,Q1994,1
2699,Proportion of individual using the internet by locality and sex,id-less,point in time,2006,Q2021,1
2700,"Proportion of population living below national poverty by region, 1993-2017",id-less,has part,"Proportion of population living below the national poverty line by locality, sex, 2013-2017",id-less,1
2701,"Proportion of population living below the national poverty line by locality, sex, 2013-2017",id-less,depicts,Figure 4.1,id-less,1
2702,Private Enterprise Federation,id-less,part of,SDGs,Q7649586,1
2703,Private Enterprise Federation,id-less,industry,private sector,Q591763,1
2704,Proportion of population using improved drinking water by location,id-less,point in time,2013,Q1998,1
2705,President,Q30461,officeholder,Akufo-Addo,Q104540689,1
2706,Population,Q33829,has effect,Development,Q1074523,1
2707,Population Manage-ment,id-less,part of,SDG,Q7649586,1
2708,Port Automation System,id-less,instance of,Automation System,Q42725924,1
2709,Poverty,Q10294,has effect,Inequality,Q28113351,1
2710,Pre-Gold Coast Societies,id-less,instance of,Societies,Q8425,1
2711,Prelude to Independence,id-less,main subject,Independence,Q24603,1
2712,Preparation of Policy and Legislative Almanac,id-less,instance of,Almanac,Q171341,1
2713,President,Q30461,appointed by,Parliament,Q11010,1
2714,0-14 years,id-less,opposite of,15-19 years,id-less,1
2715,President,Q30461,officeholder,Nana Addo Dankwa Akufo-Addo,Q718601,1
2716,Private Enrolment,id-less,number of participants,"35,349",id-less,1
2717,President,Q30461,part of,Eminent SDGs Advocates,id-less,1
2718,President of Ghana,Q2672728,officeholder,Nana Addo Dankwa Akufo-Addo,Q718601,1
2719,"Presidential Advisory Council on Science, Technology and Innovation",id-less,parent organization,PASTI,Q99981676,1
2720,Prevalence of malnutrition among children under 5 years,id-less,point in time,2003,Q1986,1
2721,Primary education,Q975085,has part,early learning,Q58550193,1
2722,Primary school,Q9842,has part,children,Q7569,1
2723,Primary school children,Q57619922,followed by,Secondary school children,id-less,1
2724,Prisons Service,id-less,country,Ghana,Q117,1
2725,Private,Q158668,subclass of,TVIs,Q7682528,1
2726,"Proportion of population living below the national poverty line by locality, sex, 2013-2017",id-less,part of,"Proportion of population living below national poverty by region, 1993-2017",id-less,1
2727,"Proportion of population using improved drinking water services, 1999-2017",id-less,instance of,4.6,Q229873,1
2728,Political Decentralisation,id-less,point in time,1,Q199,1
2729,Renewable Energy Act of 2011,id-less,point in time,2011,Q1994,1
2730,Recent Economic Performance,id-less,instance of,Economic Performance,Q51423253,1
2731,Recruit,Q1141116,part of,develop,Q844746,1
2732,Reduced Inequalities,id-less,subclass of,Inequalities,Q93565459,1
2733,Regenerative Health and Nutrition Programme,id-less,has part,RHNP Regenerative Health and Nutrition Programme,id-less,1
2734,Regional Coordinating Council,id-less,subclass of,RCCs,Q5073193,1
2735,Regional Coordinating Councils,id-less,part of,National Development Planning Commission,Q104880767,1
2736,Regional Economic Profiles,id-less,subclass of,Economic Profiles,id-less,1
2737,Remittances from abroad,id-less,subclass of,foreign exchange,Q831772,1
2738,Renewable,Q12705,subclass of,renewable energy,Q12705,1
2739,Report 1.6,id-less,instance of,Appropriation Bill,Q1591172,1
2740,Rearing for Food and Jobs,id-less,subclass of,Planting for Food and Jobs,id-less,1
2741,Report Drafting,id-less,part of,Data Collection and Report Drafting,id-less,1
2742,Representation,Q853614,part of,Women’s Participation and Representation,id-less,1
2743,Representation of Other Marginalised Groups,id-less,part of,Participation and Representation of Other Marginalised Groups,id-less,1
2744,Republic of Ghana,Q117,country,Ghana,Q117,1
2745,Republic of Ghana,Q117,member of,Economic Community of West African States,Q193272,1
2746,Research,Q42240,part of,academia,Q2777905,1
2747,Research and development expenditure as a proportion of GDP,id-less,facet of,research and development,Q276099,1
2748,Responsible Consumption,Q58002052,subclass of,Production,Q739302,1
2749,Restructuring,Q1376796,part of,Ministerial Realignment and Restructuring,id-less,1
2750,Rearing for Food and Jobs5,id-less,part of,Food and Jobs5,id-less,1
2751,Re-Thinking Private Sector Development,id-less,facet of,Private Sector Development,Q7246245,1
2752,Proportion of population using improved drinking water sources by location,id-less,point in time,2013,Q1998,1
2753,Public Schools,Q3120094,opposite of,Private Schools,Q11594734,1
2754,Proportion of population with access to electricity,id-less,part of,Indicator 7.1,Q57595498,1
2755,Proportion of population with access to electricity,id-less,point in time,1999,Q2091,1
2756,"Proportion of population with access to electricity, 1999-2017",id-less,point in time,1999,Q2091,1
2757,"Proportion of victims of violence by regions, 2017",id-less,point in time,2017,Q25290,1
2758,Protecting the aged,Q62670140,main subject,aged,Q332154,1
2759,Psycological violence,id-less,subclass of,Sexual violence,Q558075,1
2760,Public Enrolment,id-less,subclass of,Enrolment,Q102252225,1
2761,"Public Financial Management Act, 2016",id-less,point in time,2016,Q25245,1
2762,Public Safety,Q294240,subclass of,Human Security,Q302285,1
2763,Public institutions,Q74216408,has part,Other7375647368 Total118120109120115,id-less,1
2764,Railway Master Plan,id-less,located in the administrative territorial entity,trade district,id-less,1
2765,Public-Private-Partnership Policy,Q98724206,country,Ghana,Q117,1
2766,Punishment Type2011,id-less,point in time,2011,Q1994,1
2767,QUESTIONS AND ANSWERS ABOUT THE LONG -TERM PLAN,id-less,has part,ANSWERS ABOUT THE LONG -TERM PLAN,id-less,1
2768,QUESTIONS AND ANSWERS ABOUT THE LONG -TERM PLAN,id-less,has part,QUESTIONS AND ANSWERS ABOUT THE LONG -,id-less,1
2769,Quality Education,Q53581209,facet of,Education,Q8434,1
2770,RHNP Regenerative Health and Nutrition Programme,id-less,part of,Regenerative Health and Nutrition Programme,id-less,1
2771,RTI,Q7277844,product or material produced,Right to Information,Q2725604,1
2772,Rail passengers,Q58670283,different from,Passenger,Q319604,1
2773,Railway Master Plan,id-less,located in the administrative territorial entity,regions,Q429976,1
2774,Political and Civil Violence,id-less,subclass of,Civil Violence,Q44191400,1
2775,Policy and Legislative Almanac,id-less,instance of,Application,Q166142,1
2776,Nutrition,Q2138622,part of,Food,Q2095,1
2777,PLANNING,Q309100,has part,MONITORING,Q2143522,1
2778,Opportunities and threats of globalisation,id-less,main subject,global imperative,Q49520145,1
2779,Organisation for Economic Co-operation and Development,Q41550,parent organization,OECD,Q41550,1
2780,Other7375647368 Total118120109120115,id-less,part of,Public institutions,Q74216408,1
2781,Otumfuo Osei Tutu II,id-less,position held,Asantehene,Q452581,1
2782,Output Indicator,id-less,has part,Main Outputs,id-less,1
2783,Outputs,Q54919667,part of,Main Outputs,id-less,1
2784,PEF Private Enterprise Federation,id-less,instance of,Enterprise Federation,id-less,1
2785,PHIING Philanthropy and Impact Investment Networks Ghana,id-less,country,Ghana,Q117,1
2786,PLANNING,Q309100,has part,EVALUATION,Q1379672,1
2787,PLANNING,Q309100,part of,NATIONAL DEVELOPMENT POLICY,Q4259697,1
2788,"One district, one factory programme",id-less,facet of,decentralisation of business activities,id-less,1
2789,PLHIV People Living with HIV,id-less,facet of,HIV,Q15787,1
2790,PM,Q180686,facet of,air quality,Q56245086,1
2791,POLICY OBJECTIVES,id-less,facet of,POLICY,Q1156854,1
2792,POLICY OBJECTIVES,id-less,point in time,1,Q199,1
2793,PREFACE,Q670787,part of,PREFACE AND ACKNOWLEDGEMENTS,Q108256619,1
2794,PREFACE AND ACKNOWLEDGEMENTS,Q108256619,has part,ACKNOWLEDGEMENT,Q847337,1
2795,PREFACE AND ACKNOWLEDGEMENTS,Q108256619,has part,PREFACE,Q670787,1
2796,PROGRAMME,Q170584,part of,BUDGET,Q41263,1
2797,PWDs,id-less,subclass of,Accessible to all,id-less,1
2798,Open defecation,Q17072861,part of,Basic sanitation,Q7417558,1
2799,"One district, one factory",Q39049327,instance of,Planting for Food and Jobs,id-less,1
2800,PWDs,id-less,subclass of,socio-economic groups,id-less,1
2801,Ocean Health Index,Q3348659,main subject,ocean,Q9430,1
2802,Nutrition,Q2138622,part of,coordination meetings,Q51816823,1
2803,OECD,Q41550,has part,Development Assistance Committee,Q1206712,1
2804,OECD,Q41550,subsidiary,Development Assistance Committee,Q1206712,1
2805,OECD,Q41550,subsidiary,Organisation for Economic Co-operation and Development,Q41550,1
2806,OHI Ocean Health Index,id-less,publisher,OHI,Q1397,1
2807,ON DRAFT VNR REPORT,id-less,number of episodes,100,Q37413,1
2808,ONOMY,Q104353910,country,EC,Q736,1
2809,OPPORTUNITIES AND CHALLENGES OF PLAN,id-less,has part,CHALLENGES OF PLAN,id-less,1
2810,Objective,Q4503831,part of,Budget Programme,id-less,1
2811,Ocean Health Index,Q3348659,point in time,2019,Q25274,1
2812,One district,Q16305893,has part,one factory,id-less,1
2813,Oceas,id-less,has part,Seas,Q5149833,1
2814,Office of Special Prosecutor,id-less,instance of,Special Prosecutor,Q7574852,1
2815,Office of the President,Q97836603,chairperson,Nana Addo Dankwa Akufo-Addo,Q718601,1
2816,Office of the President,Q97836603,subsidiary,SDGs Advisory Unit,id-less,1
2817,Office of the Special Prosecutor,Q55648459,field of work,corruption,Q366,1
2818,Office of the Special Prosecutor,Q55648459,instance of,specialised agency,id-less,1
2819,"Official Development Assistance, 2012",id-less,point in time,2012,Q1990,1
2820,One District one Factory,id-less,part of,District one Factory,id-less,1
2821,"One District, one Warehouse Initiative",id-less,number of participants,2,Q200,1
2822,PWDs,id-less,subclass of,Persons living with disabilities,id-less,1
2823,Pan-African Conference on Inequality and Localisation of the Global Development Agenda,id-less,part of,Sustainable Development Goals,Q7649586,1
2824,Policy Framework,Q107437541,instance of,Results framework,id-less,1
2825,Planting,Q2083967,subclass of,Food,Q2095,1
2826,"Persons with Disability Act, 2006",id-less,country,Ghana,Q117,1
2827,"Persons with Disability Act, 2006",id-less,point in time,2006,Q2021,1
2828,Persons with disabilities,Q74535604,facet of,productive inclusion,id-less,1
2829,Petroleum Revenue,Q100162501,instance of,annual spending,Q93090080,1
2830,Petroleum Revenue Management Act,id-less,point in time,2011,Q1994,1
2831,Plan,Q4006,has part,Five Strategic Goals of the Plan,id-less,1
2832,Plan,Q4006,has part,commitment,Q2648051,1
2833,Plan,Q4006,has part,vigour,Q50384179,1
2834,Planning system,Q39426886,use,Planning,Q309100,1
2835,Planting for Export and Rural Development,id-less,instance of,Government programmes,Q22222786,1
2836,Persons with Disabilities,Q74535604,has part,intellectual,Q58968,1
2837,Planting for Exports and Rural Development,id-less,has part,Rural Development,Q3045473,1
2838,Planting for Food and Jobs,id-less,field of work,sustainable agriculture,Q2751054,1
2839,Planting for Food and Jobs,id-less,instance of,Government programmes,Q22222786,1
2840,Planting for Food and Jobs,id-less,number of episodes,3,Q201,1
2841,Platform for SDGs,id-less,organizer,CSOs,Q22808416,1
2842,Policy,Q1156854,part of,District,Q123705,1
2843,Policy,Q1156854,part of,Education,Q8434,1
2844,Policy,Q1156854,part of,Implementation,Q245962,1
2845,Policy Briefs,Q73271947,main subject,Policy Brief,Q96734731,1
2846,Persons with Disabilities,Q74535604,has part,physical,Q413,1
2847,Persons with Disabilities,Q74535604,has part,emotional disability,Q52024269,1
2848,Parents,Q7566,child,children,Q7569,1
2849,Participation in organised learning by sex,id-less,point in time,2011,Q1994,1
2850,Paris Agreement,Q21707860,has part,SDG 13,Q53581236,1
2851,Paris Agreement on Climate Change,Q59595760,has part,SDGs,Q7649586,1
2852,Parity Indices,id-less,number of participants,5,Q203,1
2853,Parity indices,id-less,subclass of,indicator,Q3695082,1
2854,Parliament,Q11010,has part,Cabinet,Q640506,1
2855,Parliament,Q11010,has part,Government,Q7188,1
2856,Parliament,Q11010,subsidiary,High-Level Ministerial Committee,id-less,1
2857,Parliament 103,id-less,point in time,103,Q606801,1
2858,Participation and Representation of Other Marginalised Groups,id-less,has part,Representation of Other Marginalised Groups,id-less,1
2859,Participation of Women and Other Disadvantaged Groups in Governance,id-less,facet of,Governance,Q1553864,1
2860,Persons living with disability who are unemployed,id-less,subclass of,unemployed persons,id-less,1
2861,Passenger,Q319604,different from,Rail passengers,Q58670283,1
2862,Passenger,Q319604,different from,freight,Q651658,1
2863,Path to Target,id-less,country,Ghana,Q117,1
2864,Peace,Q454,has part,Justice,Q16533,1
2865,Peace,Q454,has part,Strong Institutions,id-less,1
2866,People with special needs,Q114040648,has part,Sign language,Q34228,1
2867,People’s National Youth Manifesto,id-less,country,Ghana,Q117,1
2868,People’s National Youth Manifesto,id-less,publication date,2017,Q25290,1
2869,Per capita share of raw water,id-less,instance of,m3/per person/year,id-less,1
2870,Millennium Development Goals,Q81737,followed by,Sustainable Development Goals,Q7649586,1
2871,Millennium Development Goal,Q81737,instance of,MDG,Q81737,1
2872,Migration and Development,Q27725733,subclass of,Development,Q1074523,1
2873,HRC Human Rights Council,id-less,instance of,Human Rights Council,Q205650,1
2874,Guidelines,Q1630279,instance of,Percentage,Q114550356,1
2875,Guidelines,Q1630279,subclass of,draft document,Q560361,1
2876,HEALTHY,Q24238419,part of,SOCIETY,Q8425,1
2877,HIPC,Q1433120,instance of,Indebted Poor Countr,id-less,1
2878,HIV,Q15787,country,Republic of Ghana,Q117,1
2879,HIV,Q15787,has cause,Human Immunodeficiency Virus,Q15787,1
2880,HIV,Q15787,has effect,malaria,Q12156,1
2881,HIV prevalence rate in Ghana,id-less,country,Ghana,Q117,1
2882,HLMC,Q113323933,owner of,VNR,Q18042973,1
2883,HS Senior High School,id-less,instance of,High School,Q159334,1
2884,Growth Area,Q40763478,has part,short,Q24862,1
2885,Harnessing the Demographic Dividend,id-less,main subject,Demographic Dividend,Q3634022,1
2886,Hazardous Child Labour Activity Framework for the Cocoa Sector,id-less,facet of,Cocoa Sector,id-less,1
2887,Hazardous forms,id-less,subclass of,Child labour,Q192571,1
2888,Head potters,id-less,has part,vii,Q23350,1
2889,Health and Health Services,Q70893307,facet of,Health,Q12147,1
2890,Hearing,Q160289,use,only,Q18392185,1
2891,High,Q177414,different from,Senior,Q12826225,1
2892,High Level Ministerial Committee on SDGs,id-less,subsidiary,SDGs Implementation Coordinating Committee,id-less,1
2893,High-Level Ministerial,id-less,subclass of,Ministerial,Q480498,1
2894,Growth in National Income,id-less,has part,National Income,Q1057397,1
2895,Growth Area,Q40763478,has part,medium term,Q22294920,1
2896,High-Level Ministerial Committee,id-less,has part,SDGs Implementation Coordinating Committee,id-less,1
2897,Greater Accra,Q431729,shares border with,Northern,Q22079702,1
2898,Government Interventions under Goal 71,id-less,part of,Goal 71,id-less,1
2899,Government Machinery,id-less,product or material produced,Machinery,Q1882685,1
2900,Government of Ghana,Q16733607,subsidiary,DPs,Q1061846,1
2901,Government of Ghana 2017,id-less,point in time,2017,Q25290,1
2902,Grant,Q230788,has part,Capitation,Q5035821,1
2903,Grass root level,id-less,facet of,grass root,Q1645566,1
2904,Greater Accra,Q431729,instance of,region,Q82794,1
2905,Greater Accra,Q431729,shares border with,Ashanti Region,Q398417,1
2906,Greater Accra,Q431729,shares border with,Brong Ahafo,Q397737,1
2907,Greater Accra,Q431729,shares border with,NorthernUpper East,id-less,1
2908,Growth Area,Q40763478,has part,medium,Q2249676,1
2909,Greater Accra,Q431729,shares border with,Upper East,Q712828,1
2910,Greater Accra,Q431729,shares border with,Upper East Region,Q712828,1
2911,Greater Accra Region,Q431729,shares border with,Brong Ahafo Region,Q397737,1
2912,Greater Accra region,Q431729,shares border with,northern region,Q502215,1
2913,Green Climate Change Fund Adaptation Programme,id-less,instance of,Adaptation Programme,id-less,1
2914,Green Economy,Q598188,has part,5,Q203,1
2915,Green Economy,Q598188,has part,MDAs,Q6878879,1
2916,Gross Domestic Product,Q12638,part of,GDP,Q12638,1
2917,Growth Area,Q40763478,has part,long term,Q247145,1
2918,High-Level Ministerial Committee,id-less,field of work,SDGs,Q7649586,1
2919,High-Level Ministerial Committee,id-less,has part,Technical Committee,Q55454831,1
2920,Government Interventions under Goal 5 44,id-less,part of,Goal 5,Q53581210,1
2921,Indicator 4.2,Q57595451,point in time,4.2,Q217363,1
2922,Implementation of the Infrastructure Plan,id-less,part of,Infrastructure Plan,Q96709247,1
2923,In popular usage,id-less,instance of,popular usage,id-less,1
2924,Inclusive And Equitable Education,id-less,has part,Lifelong Learning Opportunities For All,id-less,1
2925,Inclusive Education Policy,Q112905886,point in time,2010,Q1995,1
2926,Incubation Centre,id-less,subclass of,Centre,Q739951,1
2927,Indicative Strategies for Attaining Goal Five,id-less,main subject,Goal Five,id-less,1
2928,Indicative Year 2020,id-less,followed by,Indicative Year 2021,id-less,1
2929,Indicative Year 2021,id-less,follows,Indicative Year 2020,id-less,1
2930,Indicator 17.8,Q57595679,point in time,17.8,Q2645623,1
2931,Indicator 5.2.1,Q57595468,point in time,5,Q203,1
2932,Implementation of Parenting Programmes 7,id-less,followed by,8,Q23355,1
2933,Indicator Description,id-less,part of,corresponding,Q2625729,1
2934,Inequality,Q28113351,has cause,Poverty,Q10294,1
2935,Inequality Within And Among Countries,id-less,facet of,Reduced Inequality Within And Among Countries,id-less,1
2936,Infrastructure,Q121359,facet of,Poverty,Q10294,1
2937,Infrastructure,Q121359,has part,Water and Water,Q96733187,1
2938,Infrastructure,Q121359,part of,Industry,Q8148,1
2939,Infrastructure Delivery,id-less,facet of,infrastructure,Q121359,1
2940,Infrastructure Development,Q28225444,subclass of,Human Resources,Q5467169,1
2941,Infrastructure Plan,Q96709247,has part,skills development,Q7535242,1
2942,Implementation of SDGs,id-less,facet of,SDGs,Q7649586,1
2943,Implementation Coordination Committee,id-less,part of,ICC,Q47488,1
2944,High-Level Ministerial Committee,id-less,instance of,oversight function,id-less,1
2945,Hunger,Q165947,has cause,malnutrition,Q12167,1
2946,High-Level Ministerial Committee,id-less,office held by head of the organization,Minister for Planning,Q50807358,1
2947,High-Level Ministerial Committee,id-less,parent organization,Parliament,Q11010,1
2948,High-Level Ministerial Committee,id-less,part of,national architecture,Q3395034,1
2949,Holistic Assessment of Health Sector Programme of Work,id-less,publication date,2019,Q25274,1
2950,Holistic Assessment of Health Sector Programme of Work,id-less,publisher,MOH,Q203535,1
2951,Home Visitation Programs by Social Workers,id-less,number of episodes,6,Q23488,1
2952,Housing Development,Q5916199,subclass of,Development,Q1074523,1
2953,Human Immunodeficiency Virus,Q15787,has effect,HIV,Q15787,1
2954,Human Settlements,Q486972,studied by,Spatial Planning,Q149013,1
2955,ICC,Q47488,subsidiary,The technical experts,id-less,1
2956,Implementation Coordinating Committee,id-less,part of,SDGs,Q7649586,1
2957,ICT,Q5268834,subclass of,M&E,Q11573,1
2958,ICT Infrastructure,Q1817119,subclass of,Infrastructure,Q121359,1
2959,ICT infrastructure,Q1817119,use,ICT,Q5268834,1
2960,IIITABLE OF CONTENTS,id-less,has part,VILIST OF ACRONYMS,id-less,1
2961,ILO,Q35936,has effect,"Unemployment rate, by sex, age and persons with disabilities",id-less,1
2962,ILO Convention 189,id-less,main subject,mi-grant domestic workers,id-less,1
2963,Illustrated,Q48498,place of publication,London,Q84,1
2964,Implementation,Q245962,has part,Policy,Q1156854,1
2965,Implementation Committee Coordination and Technical Committees,id-less,part of,Inter ministerial committee on SDGs,id-less,1
2966,Government Interventions under Goal 61,id-less,part of,Goal 61,id-less,1
2967,Government Interventions under Goal 31,id-less,part of,Goal 31,id-less,1
