,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
31847,International Standards of Auditing,id-less,publisher,ISA,Q272683,1
31848,International Stan dards of Auditing,id-less,part of,International Accounting Standards,Q6045062,1
31849,International Rubber Research and Development Board,id-less,subsidiary,Rubber Producing Countries,id-less,1
31850,International Phonetic Alphabet,Q21204,use,Bangla Sign Language,id-less,1
31851,International Monetary Fund,Q7804,part of,IMF,Q7804,1
31852,International Migration,Q6052024,subclass of,Migration,Q177626,1
31853,International Internet,Q697497,part of,Internet,Q75,1
31854,International Film Archives,id-less,located in the administrative territorial entity,Dhaka,Q1354,1
31855,International Cooperati,Q1069030,instance of,Cooperati,Q380962,1
31856,International Convention on the Protection of the Rights of All Migrant Workers,Q1203898,has part,Protection of the Rights of All Migrant Workers,id-less,1
31857,International Comparison,Q18351911,facet of,Fiscal Decentrali sation,id-less,1
31858,International Accounting Standards,Q6045062,publisher,IAS,Q635642,1
31859,International Accounting Standards,Q6045062,has part,International Stan dards of Auditing,id-less,1
31860,International,Q1072012,subclass of,aviation,Q765633,1
31861,International,Q1072012,subclass of,Financial Services,Q5449654,1
31862,International,Q1072012,has part,national evidences,id-less,1
31863,Internatio nal,id-less,facet of,poverty,Q10294,1
31864,Internati onal,id-less,has part,third party,Q354239,1
31865,Internally Displaced Persons,Q2010630,has part,Refugee Returnees,id-less,1
31866,Internal financial controls,Q71053399,has part,external audit,Q9161910,1
31867,Internal Resources Division,Q85769611,parent organization,IRD,Q2910510,1
31868,Intermediate goods diversification,id-less,subclass of,product diversification,Q60536168,1
31869,Intermediate Block System,id-less,replaced by,Automatic Train Supervision,id-less,1
31870,Interest payment on foreign debt,id-less,number of participants,34 43 55 68 81 107 130,id-less,1
31871,Interest payment,Q66005438,facet of,foreign debt,Q461319,1
31872,Interest Rates Policy,id-less,point in time,5.3,Q29725926,1
31873,International examples,Q37179402,subclass of,examples,Q57441709,1
31874,International transmission network,id-less,has part,country's second submarine,id-less,1
31875,Internet,Q75,has part,connectiv ity,id-less,1
31876,Intervention and actions as indicated below will be taken during the Eighth Plan,id-less,part of,Eighth Plan,Q5349144,1
31877,Investment Corporation of Bangladesh,Q18385199,parent organization,Trustees/Custodians,id-less,1
31878,Investment Component of Vulnerable,id-less,part of,Vulnerable,Q278113,1
31879,Investing in education,Q69277120,facet of,education,Q8434,1
31880,Investigation,Q21004260,part of,Operations,Q3884033,1
31881,Inve stment,id-less,part of,Progress,Q247792,1
31882,Inve ntory,id-less,instance of,GHG,Q167336,1
31883,Introduction of Common Curriculum up to class X,id-less,part of,Hunter,Q1446181,1
31884,Introduction and popularization of Good Agricultural Practices,id-less,facet of,Good Agricultural Practices,Q1318169,1
31885,Introducing the GAP,id-less,part of,7th plan,id-less,1
31886,Introduc e Vessel Tracking and Monitoring System,id-less,instance of,Vessel Tracking and Monitoring System,id-less,1
31887,Intrinsic,Q6058675,part of,Intrinsic to a,id-less,1
31888,Interventions for Adolescent Girls,id-less,main subject,Adolescent Girls,Q110903808,1
31889,Interventions aimed,Q30479301,facet of,Intervention,Q179661,1
31890,Intersec tion Improvement Manual,id-less,publication date,1,Q199,1
31891,Internet,Q75,said to be the same as,broadband,Q194163,1
31892,Internet service,Q1668024,subclass of,network,Q1301371,1
31893,Internet penetration,Q15542961,facet of,Internet,Q75,1
31894,Internet of Things,Q251212,subclass of,digital technologies,Q106922459,1
31895,Internet of Things,Q251212,subclass of,IoT,Q251212,1
31896,Internet of Things,Q251212,has part,Microprocessor,Q5297,1
31897,Internet of Things,Q251212,has part,Machine to Machine,Q251072,1
31898,Internet o f Things,id-less,has part,Machine to Machine,Q251072,1
31899,Internet advertising,Q624902,subclass of,advertising,Q37038,1
31900,Internet Subscription,id-less,subclass of,Crore,Q1137675,1
31901,Internet Density,id-less,area,2,Q200,1
31902,Internet Bandwidth kbps/ User+,id-less,facet of,User+,Q278368,1
31903,Internet Access in Schools,id-less,number of participants,3,Q201,1
31904,Internet,Q75,uses,electricity,Q12725,1
31905,Interest Payment on domestic debt,id-less,point in time,1032,Q19318,1
31906,Inter-modal transport,id-less,has part,forward transport,Q28215227,1
31907,Inter -modal balance,id-less,facet of,inter -modal transport balance,id-less,1
31908,Institute of Marine Technologies,id-less,part of,Technical Training Centre,id-less,1
31909,Institutional and Legal Reform and Capacity Enhancement,id-less,point in time,1,Q199,1
31910,Institutional Reforms in the Power Sector,id-less,point in time,5.3,Q29725926,1
31911,Institutional Reforms in the,id-less,facet of,Power Sector,Q18127387,1
31912,Institutional Reforms in Energy,id-less,has part,5.3,Q29725926,1
31913,Institutional Reforms in Energy,id-less,has part,3.5,Q6116798,1
31914,Institutional Mechanism for Monitoring,id-less,instance of,Monitoring,Q2143522,1
31915,Institutional Framework of Postal and Telecommunication Infrastructure and Services,id-less,part of,6.1,Q4641582,1
31916,Institutional Framework of Postal and Telecommunicat ion Infrastructure,id-less,part of,6.1,Q4641582,1
31917,Institutional Development,Q37146799,subclass of,Strategies,Q185451,1
31918,Institutional Development,Q37146799,country,Bangladesh,Q902,1
31919,Institutio nal,id-less,instance of,Institutio,Q43229,1
31920,Instituting capacity,id-less,facet of,university authorities,Q94253689,1
31921,Institutes,Q1229830,subclass of,training center,Q41694961,1
31922,Institut ions,id-less,part of,Institut,Q43229,1
31923,Institutionalizing,Q98370866,facet of,fiscal transfer,Q47718324,1
31924,Institut,Q43229,has part,Institut ions,id-less,1
31925,Insti tutional framework,id-less,facet of,telecommunication,Q418,1
31926,Installed Generation Capacity,id-less,subclass of,Generation Capacity,id-less,1
31927,Installed Capacity - Sector Wise,id-less,point in time,June 2020,Q55281155,1
31928,Installed Capacity,Q200974,subclass of,Capacity,Q1347367,1
31929,Installation of Prepaid Meters,id-less,subclass of,Meters,Q11573,1
31930,Instability,Q405372,subclass of,weakness,Q633403,1
31931,Inputs Consumer Goods,id-less,product or material produced,Consumer Goods,Q56573357,1
31932,Input tariffs,id-less,subclass of,tariffs,Q52389,1
31933,Input indicators,id-less,opposite of,Output indicators,id-less,1
31934,Input and Output Tariffs,id-less,part of,NPR,Q671510,1
31935,Input Tariff,id-less,point in time,12.4,Q45746288,1
31936,Input Tariff,id-less,point in time,12,Q36977,1
31937,Institutional reform,Q108564090,facet of,Institutional,Q682969,1
31938,Instruments of industrial polic,id-less,country,Bangladesh,Q902,1
31939,Inter -Operator Roaming,id-less,part of,Inter -Network Mobility,id-less,1
31940,Integrated Water Resources Management,Q3104563,facet of,water,Q283,1
31941,Inter -Network Mobility,id-less,has part,Inter -Operator Roaming,id-less,1
31942,"Intensifying Effectiveness and Efficiency, and Encouraging Private Investment",id-less,has part,4.12,Q54844382,1
31943,Intensifying Effectiveness and Efficiency,id-less,has part,Encouraging Private Investment,id-less,1
31944,Intelligent Transportation System,Q508378,part of,ITS Intelligent Transportation System,id-less,1
31945,Intelligent Transport System,Q89420979,part of,ITS,Q508378,1
31946,Intelligent Transport System,Q89420979,located in the administrative territorial entity,Dhaka,Q1354,1
31947,Intelligent Traffic System,id-less,maintained by,DTCA,Q48729431,1
31948,Intellectual Asset,Q6043653,part of,Local and Global Market,id-less,1
31949,Intellectual Asset,Q6043653,instance of,up,Q1498,1
31950,Intellectual Asset,Q6043653,has effect,Start -Up Success Creation,id-less,1
31951,Integrity Focal Points,id-less,part of,Ethic Committees,Q45036004,1
31952,Integration into GVCs,id-less,facet of,GVC,Q17154120,1
31953,Integrated Water Resources Management,Q3104563,subclass of,basin management,Q57204962,1
31954,Integrated Water Resource Management,Q57537986,area,0,Q14920387,1
31955,Insufficient veterinary and animal health care service,id-less,facet of,Veterinary,Q202883,1
31956,Integrated Traffic Management,id-less,subclass of,Traffic Management,Q2516403,1
31957,Integrated Statistics Bureau,id-less,field of work,Statistics,Q12483,1
31958,Integrated Revenue Management Programme,id-less,use,revenue management,Q1362536,1
31959,Integrated Revenue Management Programme,id-less,has part,Digitalizati on Programme Programme,id-less,1
31960,Integrated Pest Management,Q525309,facet of,organic farming,Q165647,1
31961,Integrated National,Q6042910,parent organization,Government,Q7188,1
31962,Integrated Minor Irrigation Policy 2017 and the Uses of Groundwater Management Act 2018 in Agriculture,id-less,point in time,2017,Q25290,1
31963,Integrated Financ ial Management Information System,id-less,developer,Finance,Q43015,1
31964,Integrated Budget and Ac counting,id-less,part of,7th Plan,id-less,1
31965,Insurance sector,Q113787456,part of,financial sector,Q57774188,1
31966,Insurance sector,Q113787456,industry,protects,Q23515025,1
31967,Insurance for all Passengers,id-less,subclass of,Insurance,Q43183,1
31968,Insurance for Working Age,id-less,instance of,Insurance,Q43183,1
31969,Investment Development,Q17064229,facet of,foreign dir ect investment,id-less,1
31970,Investment Programme,Q104900944,part of,DP,Q19652,1
31971,Investment Project Financing,id-less,subclass of,financing modality,id-less,1
31972,Joint venture,Q489209,has part,international partners,Q17081633,1
31973,Judicial Sector,id-less,part of,Sector,Q3958441,1
31974,Judicial Institutions,id-less,subclass of,Formal,Q2144456,1
31975,Judicial Academy,Q53357544,subclass of,establish ing a Judicial Academy,id-less,1
31976,Judges,Q81240,part of,Judiciary,Q105985,1
31977,Judge Court,Q110053206,part of,Registry,Q19386377,1
31978,Judge,Q16533,part of,Court,Q41487,1
31979,Judge,Q16533,opposite of,Deputy,Q1055894,1
31980,Joyeeta,Q105627301,industry,Marketing,Q39809,1
31981,Joyeeta,Q105627301,country,country,Q6256,1
31982,Joydevpur,Q24088811,shares border with,Madanpur,Q2563863,1
31983,Joydebpur,Q60471413,located in the administrative territorial entity,Dhaka,Q1354,1
31984,Joy Bangla,Q6297034,country,Bangladesh,Q902,1
31985,Joy Bangabandhu,id-less,country of citizenship,Bangladesh,Q902,1
31986,Joint Rivers Commission,id-less,instance of,JRC,Q1500915,1
31987,Judiciary,Q105985,facet of,rule of law,Q44918,1
31988,Joint Monitoring Programme,Q6269285,instance of,JMP,Q1161680,1
31989,Joint Crediting Mechanism,id-less,has part,Network,Q1301371,1
31990,Joint Crediting Mechanism,id-less,has part,Centre,Q739951,1
31991,Joint Cooperation Strategy,id-less,publisher,JCS,Q15752533,1
31992,"Jobs Lost, Jobs Gained",id-less,main subject,Workforce Transitions in a Time of Automation,id-less,1
31993,Job placement officer,id-less,subclass of,JPO,Q30104439,1
31994,Job creation,Q56324059,facet of,top priority,Q2059144,1
31995,Jhuprie,id-less,instance of,Thatched house,Q15957066,1
31996,Jhum cultivation,id-less,instance of,livelihoods,Q98370870,1
31997,Jhilmil Corridor,id-less,part of,CBD – Jhilmil Corridor,id-less,1
31998,Jhilmil,Q6191072,located in the administrative territorial entity,Uttara 3rd Phase,id-less,1
31999,Jhaw,Q22346572,area,900,Q23460,1
32000,Jet A -1,id-less,has part,Octane,Q150681,1
32001,Judicial Service Commission,Q6302943,instance of,appoint,Q4010330,1
32002,Judiciary,Q105985,has part,Judges,Q81240,1
32003,Jashore,Q1688300,shares border with,Satkhira,Q478066,1
32004,Justice and the Rule of Law,id-less,main subject,Rule of Law,Q44918,1
32005,Kalabadar,id-less,mouth of the watercourse,Meghna,Q109766834,1
32006,Kala,Q175886,subclass of,Neglected Tropical diseases,Q929451,1
32007,Kadamtali flyover,id-less,length,1331,Q6000,1
32008,KWh,Q182098,has part,Tk,Q9267,1
32009,KWH,Q182098,instance of,Fuel Type,Q57008328,1
32010,KSS,Q2605012,field of work,processing of crops,id-less,1
32011,KPO,Q161118,subclass of,PO,Q979,1
32012,KPO,Q161118,subclass of,IT Company,Q18388277,1
32013,KOP,Q14897645,subclass of,Call centre,Q476796,1
32014,KES 100,id-less,instance of,registration fee,Q56640461,1
32015,Jute,Q107211,number of episodes,8,Q23355,1
32016,Jute,Q107211,area,8,Q23355,1
32017,Justice and the Rule of Law,id-less,part of,Key Area 2,id-less,1
32018,Justice Division,id-less,part of,Law,Q7748,1
32019,Judiciary,Q105985,has part,judicial institutions,id-less,1
32020,Justice Audit,id-less,instance of,institute,Q1664720,1
32021,Justice Audit,id-less,instance of,Audit,Q181487,1
32022,Junior Dakhil Certificate,id-less,inception,2010,Q1995,1
32023,June 2020,Q55281155,follows,2019 June,Q65069242,1
32024,June 2019,Q47087599,follows,January 2017,Q20650869,1
32025,Jun-19,Q2669,point in time,19,Q39850,1
32026,Jun-18,Q2670,point in time,18,Q38712,1
32027,Jun-17,Q2672,point in time,17,Q40118,1
32028,Jun-16,Q2653,number of participants,16,Q40254,1
32029,Jun-15,Q2613,number of participants,15,Q38701,1
32030,July,Q121,followed by,August,Q122,1
32031,Judiciary,Q105985,subclass of,institutions,Q27711101,1
32032,Judiciary,Q105985,instance of,field level,Q103858753,1
32033,Jeddah,Q374365,twinned administrative body,Makkah,Q5806,1
32034,Jashore,Q1688300,located in the administrative territorial entity,Southern Part,Q27956623,1
32035,Investment Requirements of the Service Sector,id-less,has part,Taka,Q129164,1
32036,Irrigation efficiency,Q36569419,facet of,water management,Q1501619,1
32037,Issues in Oil Sector,id-less,facet of,Oil Sector,id-less,1
32038,Islamic encyclopaedia,id-less,subclass of,religious books,Q5576864,1
32039,Islamic Mission Hospital Complex,id-less,instance of,construction,Q385378,1
32040,Islamic Foundation Project,id-less,has part,Imam Training Academy Libraries,id-less,1
32041,Islamic Foundation Project,id-less,has part,Central District libraries,id-less,1
32042,Islamic Foundation,Q17006114,religion,Islam,Q432,1
32043,Islamic Foundation,Q17006114,parent organization,Waqf,Q815509,1
32044,Islamic Foundation,Q17006114,instance of,human,Q5,1
32045,Islamic Cultural Centre,Q1811339,subclass of,mosque,Q32815,1
32046,Islamic Cultural Centre,Q1811339,subclass of,Mosque,Q32815,1
32047,Islam,Q432,instance of,religions,Q27725268,1
32048,Isla nd,Q476142,contains administrative territorial entity,Matarbari,Q105320847,1
32049,Irrigation water,Q113499979,use,Irrigation,Q11453,1
32050,Irrigation Project,Q59932023,field of work,Irrigation,Q11453,1
32051,It is alarming,id-less,instance of,alarming,Q18559280,1
32052,Irregularities,Q101157453,has part,long,Q10786776,1
32053,Irrational use of antib iotics,id-less,facet of,antib iotics,id-less,1
32054,Iron folate,id-less,instance of,micronutrient,Q531507,1
32055,IoT,Q251212,subclass of,devices,Q50810859,1
32056,IoT,Q251212,has part,pervasive identification and addressing,id-less,1
32057,Involving Local Stakeholders in Urban Development,id-less,part of,9.6,Q108819784,1
32058,Involving Local Stakeholders in Urban Development,id-less,number of participants,9.9,Q4645541,1
32059,Involving Local Stakeholders in Urban Development,id-less,number of participants,9,Q19108,1
32060,Invironmental Performance Index,id-less,publisher,EPI,Q287248,1
32061,Investment on,Q58307111,subclass of,Investment,Q4290,1
32062,Investment in Share and Equities,id-less,number of participants,4,Q202,1
32063,Investment in Share and Eq uities,id-less,has part,0,Q14920387,1
32064,Investment Requirements of the Service Sector,id-less,part of,Table 3.10,id-less,1
32065,Issues relating to social protection,id-less,facet of,social protection,Q2483208,1
32066,Italy,Q38,instance of,countries,Q6256,1
32067,Jashore,Q1688300,located in the administrative territorial entity,Rangpur,Q994514,1
32068,Jamuna,Q6148297,area,"1,750",id-less,1
32069,Japan,Q17,part of,seven South Asian,id-less,1
32070,Japan,Q17,part of,East Asia,Q27231,1
32071,Japan,Q17,member of,IsDB,Q1198832,1
32072,Japan,Q17,member of,ASEAN,Q7768,1
32073,Japan,Q17,language used,Japa nese Language,id-less,1
32074,Japan,Q17,diplomatic relation,counterpart,Q20642675,1
32075,Japan,Q17,diplomatic relation,USA,Q30,1
32076,Japan,Q17,diplomatic relation,South Korea,Q884,1
32077,Japan,Q17,diplomatic relation,Germany,Q183,1
32078,Japan,Q17,diplomatic relation,China,Q148,1
32079,Japan,Q17,diplomatic relation,Australia,Q408,1
32080,Japan,Q17,diplomatic relation,America,Q30,1
32081,Japa nese Language,id-less,country,Japan,Q17,1
32082,Jamalpur,Q2734136,located in the administrative territorial entity,Rangpur,Q994514,1
32083,Italy,Q38,part of,seven South Asian,id-less,1
32084,Jamalganj,Q10971583,operator,Petrobangla,Q7178877,1
32085,Jamalganj,Q10971583,has part,Ba rapukuria,id-less,1
32086,JSC examinations,id-less,country,Bangladesh,Q902,1
32087,JOB CREATION,Q56324059,product or material produced,JOB,Q192581,1
32088,JMS,Q126941,parent organization,Bangladesh Small and Cottage Industries Corporation,id-less,1
32089,JMS,Q126941,industry,Marketing,Q39809,1
32090,JMP figures of 2017,id-less,point in time,2017,Q25290,1
32091,JICA,Q107232504,field of work,energy policy,Q15764299,1
32092,JCS,Q15752533,subsidiary,LCG,Q1430713,1
32093,JAPAN,Q17,population,1,Q199,1
32094,J. Strategy for Human Development,id-less,field of work,Human Development,Q2347178,1
32095,Itna,Q3345179,shares border with,Mithamoin,Q3345291,1
32096,Itna,Q3345179,shares border with,Ashtogram,id-less,1
32097,Lac M.,id-less,instance of,Freight,Q651658,1
32098,Lack of awareness,Q12829165,has effect,Lack of awa reness,id-less,1
32099,Mbao,Q86820908,instance of,requireme nts,id-less,1
32100,MDR -TB,id-less,subclass of,communicable diseases,Q18123741,1
32101,MTR recomme ndation,id-less,instance of,health insurance,Q334911,1
32102,MTR,Q14751,instance of,mechanisms,Q113462908,1
32103,MTIR,Q1951559,part of,NSSS,Q3480055,1
32104,MTBF,Q754940,subclass of,processes,Q27726347,1
32105,MTBF,Q754940,parent organization,ADP,Q185253,1
32106,MTBF,Q754940,has part,Budg etary,id-less,1
32107,MTBF,Q754940,facet of,ministry,Q192350,1
32108,MT,Q233,subclass of,container,Q987767,1
32109,MT,Q233,part of,Price,Q160151,1
32110,MT,Q233,part of,Freight,Q651658,1
32111,MT,Q233,number of participants,32,Q712701,1
32112,MT,Q233,has part,Crore Taka,id-less,1
32113,MSPA,Q21499177,subclass of,Master Sales Purchase Agreement,id-less,1
32114,MSP,Q875749,shares border with,VAW,Q1800556,1
32115,MSME financing study,id-less,facet of,reforms,Q900406,1
32116,MSME,Q64763170,subclass of,businesses,Q17708761,1
32117,MS Office,Q11255,field of work,IT Security,Q3510521,1
32118,MRV,Q1432042,subclass of,Visa,Q328840,1
32119,MRT/Metro Rail,id-less,part of,Underground,Q5503,1
32120,MRT Line -6,id-less,instance of,mass urban transit,id-less,1
32121,MRT Line -6,id-less,country,Bangladesh,Q902,1
32122,MRT Line -2,id-less,elevation above sea level,15.00,Q16487287,1
32123,MRT Line -1,id-less,elevation above sea level,11.369,id-less,1
32124,MRT Line -1,id-less,country,Bangladesh,Q902,1
32125,MRT,Q714810,part of,Metro Rail Transit,Q6824683,1
32126,MRT,Q714810,instance of,Mass Rapid Transit,Q40176,1
32127,MRT,Q714810,has part,Southern,Q1258373,1
32128,MRT,Q714810,has part,Line-5,Q1579583,1
32129,MRT,Q714810,has part,Line -5,id-less,1
32130,MVA,Q9687,different from,servi ce,id-less,1
32131,MVA,Q9687,facet of,redesign,Q10357784,1
32132,MVA,Q9687,number of participants,28,Q587465,1
32133,Macro Indicator,Q30590328,has part,FY22,id-less,1
32134,Madrasa Division,id-less,part of,Technical and Madrasa Division,id-less,1
32135,Madrasa,Q132834,subclass of,education,Q8434,1
32136,Madrasa,Q132834,subclass of,curric ulum,id-less,1
32137,Madrasa,Q132834,has part,TVET,Q18286682,1
32138,Madaripur Islamic Mission Hospital Complex,id-less,architect,Mymensingh,Q1006303,1
32139,Madanpur,Q2563863,shares border with,Joydevpur,Q24088811,1
32140,Madanpur,Q2563863,owned by,PPP,Q221096,1
32141,Macroeconomic stability,Q58357542,has effect,growth,Q1342838,1
32142,Macroeconomic Scenario of the 8FYP,id-less,has part,Table 3.1,id-less,1
32143,Macroeconomic Scenario of the 8FYP,id-less,facet of,8FYP,id-less,1
32144,Macro Indicator,Q30590328,has part,FY25,id-less,1
32145,Macro Indicator,Q30590328,has part,FY24,id-less,1
32146,Macro Indicator,Q30590328,has part,FY23,id-less,1
32147,Macro Indicator,Q30590328,has part,FY21,id-less,1
32148,MVA,Q9687,subclass of,patent,Q253623,1
32149,Macro Indicator,Q30590328,has part,FY20,Q56676632,1
32150,Macro Indicator,Q30590328,has part,FY19,Q59671813,1
32151,Machine to Machine,Q251072,part of,Internet of Things,Q251212,1
32152,Machine to Machine,Q251072,part of,Internet o f Things,id-less,1
32153,Machine to Machine,Q251072,follows,M2M,Q1352006,1
32154,Machine Readable Passport,Q1421769,instance of,MRP,Q18045853,1
32155,MYPIP,id-less,subclass of,Manufacturing Value Addition,id-less,1
32156,MYPIP,id-less,part of,Year Public Investment Program,id-less,1
32157,MYPIP,id-less,part of,ADP,Q185253,1
32158,MW,Q1020,subclass of,installed capacity,Q200974,1
32159,MW,Q1020,subclass of,generation,Q11398090,1
32160,MVAR,Q107299751,subclass of,capacitor bank,id-less,1
32161,MVA growth,id-less,facet of,redesign,Q10357784,1
32162,MRT,Q714810,has part,Line -1,id-less,1
32163,MRT,Q714810,has part,Line,Q41796,1
32164,MR/MRM,id-less,subclass of,Post -Partum Family Planning,id-less,1
32165,MIC,Q10492,different from,HIC,Q18039741,1
32166,MIS,Q61905,subclass of,computerized,Q32566,1
32167,MIS,Q61905,parent organization,DGHS,Q30296217,1
32168,MIS,Q61905,maintained by,Government,Q7188,1
32169,MIS,Q61905,facet of,single registry,id-less,1
32170,MICS,Q6744445,product or material produced,BBS,Q210499,1
32171,MICS,Q6744445,point in time,2019,Q25274,1
32172,MICS,Q6744445,parent organization,WHO,Q7817,1
32173,MICS,Q6744445,has part,Multiple Indicator Cluster Sample Survey,id-less,1
32174,MIC,Q10492,point in time,1970,Q2474,1
32175,MIC,Q10492,part of,HIC,Q18039741,1
32176,MIC,Q10492,opposite of,HIC,Q18039741,1
32177,MIC,Q10492,has part,GDP,Q12638,1
32178,MIC,Q10492,followed by,LIC,Q1190597,1
32179,MHz,Q732707,based on,USD,Q4917,1
32180,MIS,Q61905,use,knowledge management,Q192060,1
32181,MHVS,id-less,instance of,health protection scheme,id-less,1
32182,MHVS,id-less,instance of,Maternal Health Voucher Scheme,id-less,1
32183,MHM,Q282907,facet of,sanitation,Q949149,1
32184,MFS,Q208562,subclass of,service agent,Q99992151,1
32185,MFS,Q208562,subclass of,mobile,Q17517,1
32186,MFS,Q208562,part of,DFS,Q816319,1
32187,MFS,Q208562,instance of,bank,Q22687,1
32188,MFIs,Q6866976,subclass of,financial,Q22687,1
32189,MERCOSUR,Q4264,diplomatic relation,ASEAN,Q7768,1
32190,MEFWD,id-less,part of,World Bank,Q7164,1
32191,MEFWD,id-less,part of,BBS,Q210499,1
32192,MEFWD,id-less,parent organization,MoHFW,id-less,1
32193,MEFWD,id-less,field of work,Medical Education and Family,Q96392480,1
32194,MIS,Q61905,subclass of,programmes,Q39071357,1
32195,MIS system,id-less,followed by,M&E system,Q11573,1
32196,MR,Q1025,has part,BDT,Q194453,1
32197,MONETARY,Q8142,part of,FINANCIAL SERVICE SECTOR,id-less,1
32198,MR,Q1025,facet of,Menstrual Regulation,Q68272411,1
32199,MPS,Q688638,subclass of,statement,Q2684591,1
32200,MPS,Q688638,has part,monetary aggregates,Q3819302,1
32201,MPS,Q688638,has part,Monetary Policy Statement,id-less,1
32202,MPLS,Q677023,used by,VPN,Q170963,1
32203,MPI Multidimensional Poverty Index,id-less,instance of,Poverty Index,Q47884293,1
32204,MPI,Q6019423,part of,GED,Q165278,1
32205,MPI,Q6019423,has part,Child MPI,id-less,1
32206,MPAs,Q23581982,subclass of,marine protected area,Q1367500,1
32207,MOUs,Q1053964,subclass of,large,Q10989264,1
32208,MONITORING AND EVALUATION,Q18390984,has part,EVALUATION,Q1379672,1
32209,MONITORING,Q2143522,has part,EVALUATION,Q1379672,1
32210,MONETARY M ANAGEMENT,id-less,part of,FINANCIAL SERVICE SECTOR,id-less,1
32211,MOFA,Q222241,has part,MoEWE,Q109657783,1
32212,MJ,Q2831,has part,kg,Q813,1
32213,MODMR,id-less,population,176,Q31620,1
32214,MODMR,id-less,number of participants,147,Q33137,1
32215,MODMR,id-less,has part,294.5,id-less,1
32216,MNPS,Q6868397,product or material produced,Mobile Number Portability,Q10351740,1
32217,MNCH,Q12692224,facet of,nutrition,Q2138622,1
32218,MMSCFD,Q12495902,part of,FSRU,Q10387679,1
32219,MMCFD,id-less,subclass of,terminal,Q849706,1
32220,MMCFD,id-less,subclass of,R-LNG,id-less,1
32221,MMCFD,id-less,instance of,Daily Gas Demand,id-less,1
32222,MLT loan,id-less,subclass of,financing,Q6055890,1
32223,MLT loan,id-less,subclass of,borrowings,Q57686745,1
32224,MLT,Q233,subclass of,borrowings,Q57686745,1
32225,MLD,Q1120682,facet of,safe water,Q27043421,1
32226,Madrasa Education3,id-less,instance of,Madrasa,Q132834,1
32227,Madrassa Education,id-less,part of,Technical,Q569612,1
32228,Madripur,id-less,located in the administrative territorial entity,Chittagong Division,Q158087,1
32229,Mass Rapid Transit Development Project,id-less,located in the administrative territorial entity,Dhaka,Q1354,1
32230,Master’s degree,Q183816,said to be the same as,Kami l,Q46132063,1
32231,Masters in midwifery,id-less,field of this occupation,midwifery,Q20862341,1
32232,Master plan prepared,id-less,part of,Master plan,Q110251991,1
32233,Master plan,Q110251991,has part,Master plan prepared,id-less,1
32234,Master Plan,Q110251991,subclass of,Physical Development Plan,id-less,1
32235,Master Plan,Q110251991,subclass of,Physical,Q413,1
32236,Master Plan,Q110251991,practiced by,Town Planners,Q60740814,1
32237,Master Plan,Q110251991,owned by,Government,Q7188,1
32238,Master Plan,Q110251991,has part,rural transport infrastructure,id-less,1
32239,Master Plan,Q110251991,has part,UPZ,Q7886694,1
32240,Master Plan,Q110251991,has part,Digital Municipality Services S ystem,id-less,1
32241,Massachusetts,Q771,capital,Cambridge,Q35794,1
32242,Mass meeting,Q13424464,has part,Rallies,Q18753323,1
32243,Mass Rapid Transit,Q40176,said to be the same as,Metrorail,Q171221,1
32244,Matarbari,Q105320847,instance of,deep-sea port,Q1449240,1
32245,Mass Rapid Transit,Q40176,part of,Metro Rail Network,id-less,1
32246,Mass Rapid Transit,Q40176,located in the administrative territorial entity,urban centres,Q33127891,1
32247,Mass Rapid Transit,Q40176,located in the administrative territorial entity,Dhaka city,Q1354,1
32248,Mass Rapid Transit,Q40176,has part,"Tk 22,000",id-less,1
32249,Mass Rapid Transit,Q40176,has part,Metro Rail,Q5503,1
32250,Mass Rapid,Q40176,subclass of,Clean energy transport,id-less,1
32251,Mass Education,Q106876793,subclass of,Education,Q8434,1
32252,Mass,Q11423,subclass of,Communications,Q39809,1
32253,Marubeni Corporation,Q553927,country,Japan,Q17,1
32254,Marriage Restraint Act 2013,id-less,point in time,2013,Q1998,1
32255,"Marriage Registra tion Act, 2012",id-less,point in time,2012,Q1990,1
32256,Markets,Q110249433,has part,institutions,Q27711101,1
32257,Market forces,Q6770677,has part,competitive pressures,Q46254201,1
32258,Matarbari,Q105320847,country,Bangladesh,Q902,1
32259,Matarbari,Q105320847,located in the administrative territorial entity,Cox’s Bazar,Q949746,1
32260,Maritime Transport Sector,id-less,instance of,seapo,Q15310171,1
32261,Maternity insurance,Q10587277,subclass of,insurance,Q43183,1
32262,Mbao,Q86820908,instance of,Pension Fund,Q182103,1
32263,Mbao,Q86820908,inception,2018,Q25291,1
32264,May,Q119,follows,April,Q118,1
32265,May,Q119,followed by,September,Q123,1
32266,Maximum generation lags behind installed capacity,id-less,facet of,maximum generation,id-less,1
32267,Maximum Sustainable Yield,Q3425223,subclass of,Sustainable Yield,Q3738815,1
32268,Maximum Generation,id-less,instance of,Generation,Q11398090,1
32269,Maximum Ge neration,id-less,instance of,Ge neration,id-less,1
32270,Maximum,Q10578722,instance of,country classification,id-less,1
32271,Maulvibazar,Q281435,located in the administrative territorial entity,Sylhet Division,Q459732,1
32272,Mathematics,Q395,instance of,subjects,Q830077,1
32273,Mathematics,Q395,has part,grade 3,Q43265577,1
32274,Mathematics,Q395,has part,Bengali,Q9610,1
