,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
26719,22.9,Q98471411,part of,debt stock,id-less,1
26720,221,Q30320,part of,SDGi,id-less,1
26721,2030 A genda,id-less,point in time,2030,Q12799,1
26722,203 220,id-less,part of,Accountability framework,Q53631345,1
26723,2025 end child,id-less,point in time,2025,Q49616,1
26724,2019 Law on the Rights of Persons with Disabilities,id-less,point in time,2019,Q25274,1
26725,2019,Q25274,follows,2011,Q1994,1
26726,2019 -20 LDHS,id-less,follows,previous three LDHS surveys,id-less,1
26727,2019 Goal 4,id-less,point in time,2019,Q25274,1
26728,2019 HLPF,id-less,part of,SDGs,Q7649586,1
26729,2019 Kenya Population and Housing Census,id-less,country,Kenya,Q114,1
26730,2019 Kenya Population and Housing Census,id-less,point in time,2019,Q25274,1
26731,2019 Nairobi summit,id-less,point in time,2019,Q25274,1
26732,2018/2019 fiscal year,id-less,start time,November 2019,Q47087608,1
26733,2019 SDGs progress report,id-less,part of,SDGs,Q7649586,1
26734,2019 can be a trigger for mental illness,id-less,point in time,2019,Q25274,1
26735,"2019 displacing more than 100,000",id-less,point in time,2019,Q25274,1
26736,2019/20,Q53386137,instance of,ITEM,Q219160,1
26737,2019/20,Q53386137,point in time,2019,Q25274,1
26738,2019/20 fiscal budget,id-less,point in time,2019,Q25274,1
26739,201849,id-less,point in time,2018,Q25291,1
26740,2018/19-2022/23,id-less,point in time,2018,Q25291,1
26741,2025,Q49616,follows,2020,Q25337,1
26742,2018 Country Review Report,id-less,publisher,African Peer-Review Mechanism,Q384249,1
26743,2018,Q25291,follows,201 2,Q61704910,1
26744,2018,Q25291,follows,2012,Q1990,1
26745,2018,Q25291,has cause,malaria,Q12156,1
26746,2018,Q25291,has cause,tuberculosis,Q12204,1
26747,2018 Annual,Q76337242,point in time,2018,Q25291,1
26748,2018 CFSNS,id-less,point in time,2018,Q25291,1
26749,2018 IAA Annual Report,id-less,point in time,2018,Q25291,1
26750,2018/19 draft national budget,id-less,point in time,2018,Q25291,1
26751,2018 LDC graduation review,id-less,point in time,2018,Q25291,1
26752,2018 to 2023 period,id-less,point in time,2023,Q49622,1
26753,2018-2023,Q56229998,point in time,2018,Q25291,1
26754,2018/19,Q55328053,instance of,ITEM,Q219160,1
26755,2018/19,Q55328053,point in time,2018,Q25291,1
26756,2018/19 budget,id-less,point in time,2018,Q25291,1
26757,2019/2020 procurement processes,id-less,facet of,procurement,Q829492,1
26758,2020,Q25337,followed by,2025,Q49616,1
26759,2020,Q25337,follows,2017,Q25290,1
26760,2021/22,Q110736469,point in time,2021,Q49628,1
26761,2020/21,Q68066520,point in time,2020,Q25337,1
26762,2021,Q49628,followed by,2024,Q49619,1
26763,2021,Q49628,follows,2020,Q25337,1
26764,2021 High Level Political,id-less,point in time,2021,Q49628,1
26765,2021 review,Q104483431,point in time,2021,Q49628,1
26766,2021/22,Q110736469,instance of,ITEM,Q219160,1
26767,2022 general election,id-less,point in time,2022,Q49625,1
26768,2020,Q25337,point in time,December 2020,Q55281147,1
26769,2022/23,id-less,instance of,ITEM,Q219160,1
26770,2022/23,id-less,point in time,2022,Q49625,1
26771,2022/23Distribution,id-less,point in time,22,Q712488,1
26772,2023,Q49622,follows,2018,Q25291,1
26773,2023 General elections,id-less,follows,2020 Senatorial,id-less,1
26774,2024,Q49619,follows,2021,Q49628,1
26775,2020/21,Q68066520,instance of,ITEM,Q219160,1
26776,2020/2021,Q53386161,point in time,2020,Q25337,1
26777,2020 updated Lao NDC,id-less,point in time,2020,Q25337,1
26778,2020 the IATWC report,id-less,point in time,2020,Q25337,1
26779,2020 target,id-less,point in time,2020,Q25337,1
26780,2020 growth,id-less,point in time,2020,Q25337,1
26781,2020 gross domestic product per capita,id-less,point in time,2020,Q25337,1
26782,2020 baseline,id-less,point in time,2020,Q25337,1
26783,2020 VNR report,id-less,point in time,2020,Q25337,1
26784,2020 VNR preparation process,id-less,point in time,2020,Q25337,1
26785,2020 Target,id-less,point in time,2020,Q25337,1
26786,2020 Senatorial,id-less,followed by,2023 General elections,id-less,1
26787,2020 SDG Report,id-less,publisher,Sustainable Development Solutions Network,Q17355018,1
26788,2020 Report of the SDGs,id-less,point in time,2020,Q25337,1
26789,2020 GDP target,id-less,point in time,2020,Q25337,1
26790,2020 Expert Team,id-less,point in time,2020,Q25337,1
26791,2020 CSOs report,id-less,point in time,2020,Q25337,1
26792,2005,Q2019,followed by,2016,Q25245,1
26793,2004,Q2014,instance of,Progress Reports,Q114493516,1
26794,16.8,Q107114890,instance of,1,Q199,1
26795,1990s,Q34653,point in time,1990,Q2064,1
26796,1970 census,Q29588731,point in time,1970,Q2474,1
26797,1980 s,Q8450,point in time,1980,Q2439,1
26798,1986 LDHS,id-less,point in time,1986,Q2430,1
26799,199 216 16.3,id-less,point in time,16.3,Q107114888,1
26800,1990 level,Q67091021,part of,Millennium Development Goals,Q81737,1
26801,1990s,Q34653,followed by,2000s,Q35024,1
26802,1997 UNICEF study,id-less,point in time,1997,Q2088,1
26803,195 212 16.2,id-less,number of participants,2,Q200,1
26804,1World Bank,id-less,notable work,Crisis Impact: Fragile and Conflict -Affected Countries Face Greater Risks,id-less,1
26805,1st,Q28469711,followed by,2nd UPR cycle,id-less,1
26806,1st Lao,Q4596416,point in time,1,Q199,1
26807,1st Lao NDC,id-less,inception,2015,Q2002,1
26808,1st Quintile,id-less,elevation above sea level,1,Q199,1
26809,2,Q200,area,"4,184.7",id-less,1
26810,197 214,id-less,number of participants,16,Q40254,1
26811,1946 referendum,id-less,point in time,1946,Q18610,1
26812,2,Q200,follows,Tbd 1,Q21683484,1
26813,19,Q39850,said to be the same as,21,Q712477,1
26814,187 202,id-less,main subject,Adoption of national legislation,id-less,1
26815,188.77,id-less,point in time,188,Q30574,1
26816,189,Q33053,part of,SDGi,id-less,1
26817,19,Q39850,followed by,83,Q713181,1
26818,19,Q39850,part of,4 Indicators,id-less,1
26819,19,Q39850,part of,school,Q3914,1
26820,19 26 37 49,id-less,instance of,MPT,Q1072885,1
26821,191 208 15.c.,id-less,instance of,Proportion of traded wildlife,id-less,1
26822,19 years,Q11186281,instance of,age group,Q42401304,1
26823,19 years,Q11186281,said to be the same as,Age 15,id-less,1
26824,190,Q30437,follows,172,Q31296,1
26825,190,Q30437,part of,SDGi,id-less,1
26826,191,Q735472,followed by,14,Q38582,1
26827,191,Q735472,follows,179,Q735516,1
26828,2,Q200,connects with,Huay Xai airport,id-less,1
26829,2,Q200,has part,15,Q38701,1
26830,183 198,id-less,subclass of,rural villa ges reporting land,id-less,1
26831,2,Q200,part of,Youth and Sports Development,id-less,1
26832,2,Q200,part of,MOHA,Q188022,1
26833,2,Q200,part of,MOICT,id-less,1
26834,2,Q200,part of,Ministry of Science and Technology,Q6017200,1
26835,2,Q200,part of,Public domestic debt,id-less,1
26836,2,Q200,part of,Quality of public administration,id-less,1
26837,2,Q200,part of,SDG,Q7649586,1
26838,2,Q200,part of,court system,Q105985,1
26839,2,Q200,part of,IBID,Q5984045,1
26840,2,Q200,part of,electricity,Q12725,1
26841,2,Q200,part of,generation,Q11398090,1
26842,2,Q200,part of,international trade,Q178803,1
26843,2,Q200,part of,productivity,Q2111958,1
26844,2,Q200,part of,program,Q170584,1
26845,2,Q200,part of,secondary education,Q14623204,1
26846,2,Q200,part of,Indicators,Q21170064,1
26847,2,Q200,part of,Geography,Q1071,1
26848,2,Q200,has part,25,Q79986,1
26849,2,Q200,located in the administrative territorial entity,Vung Ang,Q32256126,1
26850,2,Q200,has part,433.1,id-less,1
26851,2,Q200,instance of,Indicators,Q21170064,1
26852,2,Q200,instance of,forms,Q47014869,1
26853,2,Q200,instance of,official flows,id-less,1
26854,2,Q200,is a list of,Children,Q7569,1
26855,2,Q200,is a list of,Indicators,Q21170064,1
26856,2,Q200,number of episodes,8,Q23355,1
26857,2,Q200,part of,F,Q130,1
26858,2,Q200,part of,3,Q201,1
26859,2,Q200,part of,4 Indicators,id-less,1
26860,2,Q200,part of,5,Q203,1
26861,2,Q200,part of,5 Indicators,id-less,1
26862,2,Q200,part of,6,Q23488,1
26863,2,Q200,part of,BOL,Q374039,1
26864,184 199 15,id-less,part of,4.1,Q2816680,1
26865,182,Q31393,part of,SDGi,id-less,1
26866,2003 peace agreement,id-less,point in time,2003,Q1986,1
26867,17.14.1,Q57595687,point in time,17,Q40118,1
26868,17.1,Q6745556,point in time,1,Q199,1
26869,17.1,Q6745556,point in time,17.15,Q55812585,1
26870,17.1,Q6745556,said to be the same as,4.2,Q217363,1
26871,17.1 Extent to which,id-less,part of,4.1,Q2816680,1
26872,17.1.1,Q57595667,point in time,17,Q40118,1
26873,17.1.2,Q57595668,point in time,17,Q40118,1
26874,17.18,Q55812588,point in time,17,Q40118,1
26875,17.1,Q6745556,instance of,age,Q185836,1
26876,17.3.1,Q57595670,point in time,17,Q40118,1
26877,17.4 Assist developing countries,id-less,point in time,17.4,Q107114892,1
26878,17.6,Q62125185,followed by,17.8,Q2645623,1
26879,17.6,Q62125185,instance of,1,Q199,1
26880,17.6,Q62125185,instance of,2,Q200,1
26881,17.6,Q62125185,subclass of,chronic respiratory disease,Q5113956,1
26882,17.1,Q6745556,part of,6.1,Q4641582,1
26883,17.1,Q6745556,instance of,4.2,Q217363,1
26884,17.8,Q2645623,instance of,1,Q199,1
26885,17,Q40118,part of,4 Indicators,id-less,1
26886,162,Q29987,is a list of,provinces,Q429976,1
26887,163,Q721026,facet of,Disability,Q12131,1
26888,169 targets,id-less,point in time,2015,Q2002,1
26889,17,Q40118,follows,16,Q40254,1
26890,17,Q40118,follows,8,Q23355,1
26891,17,Q40118,instance of,SDGs,Q7649586,1
26892,17,Q40118,shares border with,18,Q38712,1
26893,"17,075",id-less,is a list of,Criminal,Q2159907,1
26894,17,Q40118,subclass of,children,Q7569,1
26895,17 goals,id-less,part of,SDGs,Q7649586,1
26896,17 years,Q83748594,follows,15,Q38701,1
26897,17 years,Q83748594,part of,Adolescents,Q360484,1
26898,17 years,Q83748594,part of,secondary school,Q159334,1
26899,17 years of war,id-less,location,Liberia,Q1014,1
26900,17.8,Q2645623,follows,17.6,Q62125185,1
26901,17.8,Q2645623,instance of,2,Q200,1
26902,181st position,id-less,is a list of,190 countries,id-less,1
26903,18.41,Q55812648,part of,Macroeconomic Issues,Q58443830,1
26904,18 copies,id-less,opposite of,6 copies,id-less,1
26905,18 years,Q60254147,said to be the same as,below,Q15332388,1
26906,18 years old,Q3156635,subclass of,adult population,Q50738804,1
26907,18 years old,Q3156635,subclass of,adults,Q80994,1
26908,18-35 years,id-less,instance of,age group,Q42401304,1
26909,18-lifelong,id-less,number of participants,18,Q38712,1
26910,18.47 million,id-less,point in time,18.47,Q55812004,1
26911,18,Q38712,shares border with,17,Q40118,1
26912,18.9,id-less,point in time,18,Q38712,1
26913,180,Q30884,follows,170,Q31282,1
26914,180 countries worldwide,id-less,has part,Liberia,Q1014,1
26915,180.0,Q19774063,follows,150.0,Q52678244,1
26916,181,Q735416,followed by,12,Q36977,1
26917,181 195,id-less,instance of,land area,Q59786977,1
26918,18 Indicators,id-less,instance of,Indicator,Q3695082,1
26919,18,Q38712,instance of,age group,Q42401304,1
26920,17.8,Q2645623,instance of,3,Q201,1
26921,173 Police Territorial,id-less,operator,LNP,Q1822905,1
26922,17/19,Q33602425,part of,RM,Q13199,1
26923,170,Q31282,followed by,180,Q30884,1
26924,170,Q31282,follows,159,Q29976,1
26925,170 REPUBLIC OF LIBERIA RISING 20 30 14.4 SOURCES OF GROWTH IN 170 REPUBLIC OF LIBERIA,id-less,facet of,170 REPUBLIC OF LIBERIA,id-less,1
26926,172,Q31296,followed by,190,Q30437,1
26927,172 184 13.2,id-less,instance of,2,Q200,1
26928,174,Q33035,followed by,152,Q30023,1
26929,18,Q38712,followed by,23 months,id-less,1
26930,174 186 13.3,id-less,instance of,provinces with capacity,id-less,1
26931,176 REPUBLIC OF LIBERIA,id-less,part of,Aid Coordination Framework,id-less,1
26932,177 of 188 countries,id-less,has part,Liberia,Q1014,1
26933,178.56,id-less,point in time,178,Q33179,1
26934,179,Q735516,followed by,191,Q735472,1
26935,17UNCTAD,id-less,publisher,UNCTAD,Q182000,1
26936,2,Q200,said to be the same as,1,Q199,1
26937,2,Q200,said to be the same as,14,Q38582,1
26938,2,Q200,said to be the same as,3,Q201,1
26939,2.5,Q29866603,follows,2.3,Q101052391,1
26940,2.4,Q101052353,said to be the same as,Level of economic,Q47858984,1
26941,2.4 per cent,id-less,point in time,2.4,Q101052353,1
26942,2.4.3,id-less,part of,Providing Basic Income Security for Disabled,id-less,1
26943,2.4.6 Priorities,id-less,part of,Pro-Poor Agenda For Prosperity And Development,id-less,1
26944,2.4.8,id-less,part of,integration and trade,id-less,1
26945,2.5,Q29866603,followed by,2.3,Q101052391,1
26946,2.5,Q29866603,follows,2.4,Q101052353,1
26947,2.4,Q101052353,part of,BOL,Q374039,1
26948,2.5.1,Q21107439,followed by,2.5.2,Q57595385,1
26949,2.5.2,Q57595385,follows,2.5.1,Q21107439,1
26950,2.6,Q101049923,area,385,Q33689,1
26951,2.6,Q101049923,followed by,4.4 years,id-less,1
26952,2.6,Q101049923,part of,productivity,Q2111958,1
26953,2.64,Q50345382,part of,Mineral Results Framework,id-less,1
26954,2.4,Q101052353,said to be the same as,450.8,id-less,1
26955,2.4,Q101052353,part of,4,Q202,1
26956,2.b.,Q57595391,followed by,15.b.,Q57595635,1
26957,2.3,Q101052391,part of,NWASH,Q31973719,1
26958,2.2.3 Challenges going Forward,id-less,part of,3 Challenges going Forward,id-less,1
26959,2.2.4,id-less,part of,Strategic Priorities for Basic Education,id-less,1
26960,2.2.5,id-less,part of,services,Q114080183,1
26961,2.2.7,id-less,part of,technology,Q11016,1
26962,2.3,Q101052391,followed by,2.5,Q29866603,1
26963,2.3,Q101052391,part of,2 Challenges going forward,id-less,1
26964,2.3,Q101052391,part of,SDGs,Q7649586,1
26965,2.4,Q101052353,followed by,2.5,Q29866603,1
26966,2.3 Lessons le arned from past,id-less,part of,Lessons le arned from past,id-less,1
26967,2.3 Spatial Distribution,id-less,subclass of,Spatial Distribution,Q7574061,1
26968,2.3 THE PATH TO MIDDLE-INCOME STATUS,id-less,main subject,MIDDLE-INCOME STATUS,id-less,1
26969,2.3.1,Q21155534,followed by,SDGs 2.3.2,id-less,1
26970,2.3.1,Q21155534,part of,SDGs 2.3.1,id-less,1
26971,2.34,Q17008122,part of,Mineral Results Framework,id-less,1
26972,2.8 million,Q34313210,population,2.8,Q106636607,1
26973,2.b.2,id-less,part of,SDGs 2.b.1,id-less,1
26974,2,Q200,said to be the same as,4,Q202,1
26975,2000 was an historical low point,id-less,point in time,2000,Q1985,1
26976,200 8 financial crisis,id-less,has effect,world economy,Q473750,1
26977,200 kg,id-less,followed by,800 kg,id-less,1
26978,"200,000",Q68176365,is a list of,"250,000",Q81101045,1
26979,"200,000",Q68176365,number of participants,200,Q713744,1
26980,"200,000",Q68176365,said to be the same as,"1,000,000",Q38526,1
26981,"200,000 Households",id-less,is a list of,Households,Q64873892,1
26982,200002040608101214Score,id-less,point in time,20000,Q3241915,1
26983,20-24,Q64819847,followed by,25-29,Q49025120,1
26984,200002100806040200,id-less,point in time,20000,Q3241915,1
26985,200025003000,id-less,point in time,2000,Q1985,1
26986,2000250030003500,id-less,point in time,2000,Q1985,1
26987,2000kg dry rubber,id-less,point in time,2000,Q1985,1
26988,2000s,Q35024,follows,1990s,Q34653,1
26989,2003 Comprehensive Peace Agreement,id-less,point in time,2003,Q1986,1
26990,200 3,Q54583038,followed by,201 3,id-less,1
26991,"20,000 targeted",id-less,number of participants,"20,000",Q3241915,1
26992,2.c.1,Q57595393,point in time,2,Q200,1
26993,20 30 ACRONYMS,id-less,country,REPUBLIC OF LIBERIA,Q1014,1
26994,20,Q40292,is a list of,megawatts,Q6808964,1
26995,20 08,Q2824,instance of,Progress Reports,Q114493516,1
26996,20 1,Q60552884,point in time,20,Q40292,1
26997,20 18,Q112655644,point in time,20,Q40292,1
26998,20 18 assessment,id-less,author,Committee,Q865588,1
26999,20 18 triennial review,id-less,publisher,United Nation,Q1065,1
27000,20 30 Agenda,id-less,has part,SDGs,Q7649586,1
27001,"20,000",Q3241915,number of participants,20,Q40292,1
27002,20 30 CHAPTER 6,id-less,followed by,34 REPUBLIC OF LIBERIA,id-less,1
27003,20 Indicators,id-less,instance of,Indicator,Q3695082,1
27004,20 highest in the world,id-less,number of participants,20,Q40292,1
27005,20 tons/hr.,id-less,said to be the same as,high performance,Q121117,1
27006,20%,Q65042425,has part,10%,Q784749,1
27007,20%,Q65042425,said to be the same as,2%,Q61043067,1
27008,2.2.3,Q60326380,point in time,2,Q200,1
27009,2.2.12,id-less,part of,2.1 Proportion of,id-less,1
27010,2.2.1,Q54882787,part of,2.1 Level of post,id-less,1
27011,"2,101,628",id-less,population,"3,489,072",id-less,1
27012,"2,000 residents",id-less,is a list of,towns,Q22108005,1
27013,"2,000,000",Q68176003,number of episodes,"14,000,000",id-less,1
27014,"2,000,000",Q68176003,said to be the same as,"400,000",Q108393765,1
27015,"2,000,000",Q68176003,said to be the same as,"500,000",Q25418069,1
27016,"2,100",Q24521087,part of,internal security agency,id-less,1
27017,"2,100,000",id-less,number of participants,"350,000",id-less,1
27018,"2,104",id-less,followed by,"2,208",id-less,1
27019,2%,Q61043067,said to be the same as,20%,Q65042425,1
27020,"2,206",id-less,point in time,"2,005",id-less,1
27021,"2,208",id-less,follows,"2,104",id-less,1
27022,"2,251",id-less,is a list of,orphans,Q246782,1
27023,"2,255",id-less,part of,DG,Q545787,1
27024,"2,271",id-less,is a list of,"8,843",id-less,1
27025,"2,377,500",id-less,followed by,"3,457,500",id-less,1
27026,2% of GDP,id-less,subclass of,deficit,Q2533936,1
27027,2 standard deviations,id-less,instance of,standard deviation,Q159375,1
27028,2.2 Priorit y Activit,id-less,part of,Priorit y Activit,id-less,1
27029,2 6 Indicators,id-less,part of,6 Indicators,id-less,1
27030,2,Q200,said to be the same as,7,Q23350,1
27031,2,Q200,said to be the same as,8,Q23355,1
27032,2,Q200,said to be the same as,rate,Q1144560,1
27033,2,Q200,subclass of,chronic respiratory disease,Q5113956,1
27034,2 0%,id-less,said to be the same as,23.5%,id-less,1
27035,2 2,Q54582922,number of participants,2,Q200,1
27036,2 8 0 1 1,id-less,performer,Boy,Q3010,1
27037,2 PREAMBLE,id-less,instance of,PREAMBLE,Q1129448,1
27038,2 Challenges going forward,id-less,has part,2.3,Q101052391,1
27039,2 Increasing Competitiveness of Existing Industries,id-less,subclass of,Competitiveness of Existing Industries,id-less,1
27040,2 Indicator,id-less,instance of,Indicator,Q3695082,1
27041,2 Indicators,id-less,follows,1,Q199,1
27042,2 Indicators,id-less,part of,8,Q23355,1
27043,2 Mbit/s,id-less,said to be the same as,10 Mbit/s,id-less,1
27044,"2,628,400",id-less,followed by,"2,782,943",id-less,1
27045,"2,700,000",id-less,followed by,"1,700,000",id-less,1
27046,"2,700,000",id-less,follows,"1,700,000",id-less,1
27047,2.16-b below depicts the projected cost of a universal cash transfers,id-less,instance of,projected cost,Q40297039,1
27048,2.1.4,id-less,point in time,2,Q200,1
27049,2.10,Q59315275,said to be the same as,0%,Q20087729,1
27050,2.11,Q105505879,has part,35,Q434712,1
27051,2.11,Q105505879,instance of,NEP,Q837,1
27052,2.11,Q105505879,part of,Short to Medium Term Priorities in Providing Essential Health Services,id-less,1
27053,2.14,Q102113433,subclass of,biomass,Q2945560,1
27054,2.17,Q107090735,follows,ICT 1.09,id-less,1
27055,"2,782,943",id-less,follows,"2,628,400",id-less,1
27056,2.18,Q16038364,part of,"Short, Medium, and Long-Term Priority Investments for Social Protection",id-less,1
27057,2.2,Q22231113,part of,Agriculture Sector,Q33610086,1
27058,2.2,Q22231113,part of,Disaster Risk Management,Q96334982,1
27059,2.2,Q22231113,part of,Pro-Poor Agenda For Prosperity And Development,id-less,1
27060,2.2 Implementation Arr angements,id-less,point in time,2.2,Q22231113,1
27061,2.2 Implementation Arrangements,id-less,instance of,Implementation Arrangements,id-less,1
27062,2.1.23,id-less,part of,2.1 Number of,id-less,1
27063,2.1.2 Desired Outcomes in Human Capital,id-less,part of,Desired Outcomes in Human Capital,id-less,1
27064,2.1 Survey,id-less,follows,1 Survey,Q107151748,1
27065,2.1 Proportion of,id-less,has part,2.2.12,id-less,1
27066,2.1 Prevalence of stunting,id-less,point in time,2.1,Q22231112,1
27067,2.1 Number of,id-less,has part,2.1.23,id-less,1
27068,2.1 Level of post,id-less,has part,2.2.1,Q54882787,1
27069,2.1 Average,id-less,point in time,2.1,Q22231112,1
27070,2.1,Q22231112,part of,Public Sector/Civil Service Reform,id-less,1
27071,2.1,Q22231112,part of,Current Condition of the People,id-less,1
27072,2.1,Q22231112,has part,Prosecuted cases,id-less,1
27073,2.03,Q2090719,point in time,2,Q200,1
27074,2.0,Q21095433,point in time,2,Q200,1
27075,"2,965.5",id-less,point in time,"2,965",id-less,1
27076,"2,945,000",id-less,number of participants,"651,500",id-less,1
27077,"2,880 MW",id-less,point in time,"2,880",id-less,1
27078,"2,800,000",id-less,said to be the same as,"6,800,000",id-less,1
27079,AfT Investment,id-less,country,REPUBLIC OF LIBERIA,Q1014,1
27080,AfT M&E Steering,Q4672282,part of,M&E Working,Q11573,1
27081,Ensur ing,id-less,facet of,international development cooperation,id-less,1
27082,Cross-Cutting Issues,Q45280768,has part,Pillar V,Q64421638,1
27083,Crisis Impact: Fragile and Conflict -Affected Countries Face Greater Risks,id-less,author,1World Bank,id-less,1
27084,Crisis response measures,id-less,facet of,Crisis,Q381072,1
27085,Crop,Q235352,subclass of,hectares,Q35852,1
27086,Cross -Cutting Issues/The Pillars,id-less,has part,Integration of Cross -Cutting Issues into Pillars,id-less,1
27087,Cross -cutting Is sues,id-less,part of,Growth and Development Pillars,id-less,1
27088,Cross -cutting Issues,id-less,main subject,Poverty Problems,id-less,1
27089,Cross-Cutting Issues,Q45280768,part of,PILLAR V—Cross-Cutting Issues,id-less,1
27090,Crimes Prosecution Unit,id-less,part of,SGBV,id-less,1
27091,Cross-Cutting Issues and the Strategy Pillars,id-less,publication date,12,Q36977,1
27092,Cross-cutting,Q585697,part of,Development,Q1074523,1
27093,Cross-cutting Issues,Q45280768,facet of,development outcomes,Q90017597,1
27094,Cross-cutting Issues and the Growth and Development Pillars,id-less,has part,Figure 12.2,id-less,1
27095,Cultural Families,id-less,has part,Cultural Villages,id-less,1
27096,Cultural Families,id-less,number of participants,"970,369",id-less,1
27097,Criminal,Q2159907,subclass of,cases,Q36870299,1
27098,Crime rate Annually Justice & Rule of Law,id-less,facet of,Annually Justice & Rule of Law,id-less,1
27099,Cultural Villages,id-less,part of,Cultural Families,id-less,1
27100,Covid19 outbreak,Q100994474,has cause,challenges posed by the Covid19 outbreak,id-less,1
27101,Court of Appeal,Q4959031,part of,Court of First Instance,Q3125101,1
27102,Court of Cassation,Q1767520,part of,Court of First Instance,Q3125101,1
27103,Court of First Instance,Q3125101,has part,Court of Appeal,Q4959031,1
27104,Court of First Instance,Q3125101,has part,Court of Cassation,Q1767520,1
27105,Courts Inspectorate Unit in the Judiciary,id-less,part of,Judiciary,Q105985,1
27106,Covid -19 pandemic,Q113888949,has effect,decade of Action towards achieving the SDGs,id-less,1
27107,Create Local Demand,id-less,part of,Local Demand,Q36755270,1
27108,Crime and Age 2016 to 2017 68,id-less,depicts,Figure 4.4,id-less,1
27109,Create environmental,id-less,field of work,environmental,Q10485087,1
27110,Creating,Q11398090,instance of,Sector,Q3958441,1
27111,Creation,Q1,has part,Awareness Creation,id-less,1
27112,Credit,Q182076,part of,Financial Services,Q5449654,1
27113,Crime,Q83267,has part,has also,id-less,1
27114,Crime and Age 2016 to 2017,id-less,point in time,2016,Q25245,1
27115,Cultural V,Q20742825,has part,esta blished,id-less,1
27116,Cultural Villages,id-less,subclass of,villages,Q1803605,1
27117,Court E,Q100706457,number of participants,13,Q37141,1
27118,Cybercrime6,id-less,number of participants,6,Q23488,1
27119,Currentl y,id-less,part of,Currentl,Q25787,1
27120,Customary,Q5196583,subclass of,Inheritance,Q200303,1
27121,Customs,Q367293,product or material produced,revenue,Q850210,1
27122,Customs and Excise,Q2355311,parent organization,Ministry of Finance,Q4294782,1
27123,Customs and tax integration,id-less,has part,tariff reduction,Q105837974,1
27124,Cyber Attack Monitoring System,id-less,instance of,Monitoring System,Q96716236,1
27125,Côte,Q1008,diplomatic relation,Congo,Q974,1
27126,Current regulations's implementation,id-less,part of,Current regulations,Q36216236,1
27127,Côte,Q1008,diplomatic relation,Senegal,Q1041,1
27128,Côte d’Ivoire,Q1008,located in or next to body of water,Atlantic Ocean,Q97,1
27129,Côte d’Ivoire,Q1008,shares border with,Liberia,Q1014,1
27130,Côte d’Ivoire's disputed election,id-less,country,Côte d’Ivoire,Q1008,1
27131,D,Q573,facet of,Human Development,Q2347178,1
27132,D,Q573,subclass of,RF,Q159,1
27133,Currentl,Q25787,has part,Currentl y,id-less,1
27134,Current regulations,Q36216236,has part,Current regulations's implementation,id-less,1
27135,Cultural sites,Q3962347,facet of,Cultural,Q11042,1
27136,Current Expenditure,id-less,has part,Expenditure,Q760120,1
27137,Curre ntly,id-less,instance of,capacity to reintegrate such large numbers,id-less,1
27138,Current Account,Q746687,has part,-645.0,id-less,1
27139,Current Account Balance excluding grants,id-less,area,52,Q30390,1
27140,Current Account Balance excluding grants,id-less,instance of,-38.8,id-less,1
27141,Current Condition of the People,id-less,has part,2.1,Q22231112,1
27142,Current Context,Q58460622,part of,H istory,id-less,1
27143,Current Expenditure,id-less,point in time,"2,717.00",id-less,1
27144,Current expenditure,id-less,area,24,Q56194,1
27145,Current Projected,id-less,instance of,Projected,Q7249430,1
27146,Current State,Q3505845,instance of,State,Q7275,1
27147,Current State of the Economy,id-less,has part,3.1,Q51189208,1
27148,Current account balance,Q746687,instance of,balance,Q134566,1
27149,Current and Anticipated Beneficiaries of Working Age Population Programs,id-less,has part,Table 2.15,id-less,1
27150,Current expenditure,id-less,area,22,Q712488,1
27151,Court System,Q105985,country,Liberia,Q1014,1
27152,County governments,Q111209501,part of,Ministry,Q192350,1
27153,D e,Q418445,subclass of,Priority intervention,Q36660166,1
27154,Councils,Q55557858,part of,District Security,id-less,1
27155,Cote d’Ivoire,Q1008,shares border with,Guinea,Q1006,1
27156,Cote d’Ivoire,Q1008,shares border with,Mali,Q912,1
27157,Coun ty Development Committees,id-less,has part,agencies,Q392918,1
27158,Coun ty Development Committees,id-less,has part,commissions,Q58789928,1
27159,Council of Governors,Q5176413,instance of,CoG,Q2981593,1
27160,Council of Governors,Q5176413,part of,Sub-National Government,id-less,1
27161,Counter Financing of Terrorism,id-less,subclass of,Anti -Money Laundering,id-less,1
27162,Cote d'Ivoire,Q1008,diplomatic relation,Lao PDR,Q819,1
27163,Counties in Liberia,id-less,country,Liberia,Q1014,1
27164,Countries are scored,id-less,uses,criteria,Q105723266,1
27165,"Countries that Crossed into Middle -Income, 2000 –2011",id-less,has part,Table 2.1,id-less,1
27166,"Countries that Crossed into Middle-Income, 2000–2011",id-less,has part,Table 2.1,id-less,1
27167,Countries that Crossed to Middle Income,id-less,has part,Liberia,Q1014,1
27168,Country Average,id-less,point in time,7.37,id-less,1
27169,Cote d’Ivoire,Q1008,diplomatic relation,Sierra Leone,Q1044,1
27170,Cote d'Ivoire,Q1008,continent,Africa,Q15,1
27171,Country Gender Assessment for Lao PDR,id-less,country,Lao PDR,Q819,1
27172,Costing seminars,id-less,subclass of,seminars,Q14330412,1
27173,Costed Priority Transportation Sector,id-less,subclass of,Interventions,Q15763635,1
27174,Costing Power Infrastructure,id-less,publication date,2007,Q2024,1
