,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
47301,Nationally Determined Contribution,Q20051297,replaces,Intended NDC,id-less,1
47302,Nationally Determined Contribution,Q20051297,part of,Paris Agreement 2015,id-less,1
47303,National Government,Q1320217,has part,Departments and Agencies,Q28008646,1
47304,National G reen Growth Strategy,id-less,instance of,Publish,Q2085381,1
47305,National Gender Policy,id-less,instance of,Policy,Q1156854,1
47306,National Gender Policy,id-less,instance of,policy,Q1156854,1
47307,"National Gender Policy, Strategic Results Framework",id-less,part of,NGPWomen Empowerment Results Framework 2018 to 2023,id-less,1
47308,National Gender and Equality Commission,id-less,inception,2014,Q1999,1
47309,National Gender and Equality Commission,id-less,instance of,institutions,Q27711101,1
47310,National Gender and Equality Commission,id-less,part of,National Council for Persons with Disabilities,id-less,1
47311,National Goal,Q63909573,country,PDR,Q18967481,1
47312,National Government,Q1320217,applies to jurisdiction,regions,Q429976,1
47313,National Government,Q1320217,instance of,umbrella bodies,id-less,1
47314,National H uman Resource Development,id-less,has part,Education and Sports Sector Development Plan,id-less,1
47315,National Government,Q1320217,subsidiary,Equalization Fund,id-less,1
47316,National Government,Q1320217,subsidiary,State Department for Planning,id-less,1
47317,National Government Affirmative Action Fund,id-less,instance of,Affirmatives Action,id-less,1
47318,National Government Affirmative Action Fund,id-less,subsidiary,Uwezo Fund,id-less,1
47319,National Green,Q6972932,country,Lao PDR,Q819,1
47320,National Green Growth Strategy,id-less,country,Lao PDR,Q819,1
47321,National Green Growth Strategy,id-less,instance of,Green Growth Strategy,id-less,1
47322,National Green Growth Strategy,id-less,main subject,Sustainable,Q66095801,1
47323,National Green Growth Strategy 2030,id-less,point in time,2030,Q12799,1
47324,National Forestry Reform Law,id-less,point in time,2006,Q2021,1
47325,National Forestry Reform,id-less,instance of,management,Q2920921,1
47326,National Forestry Policy and Impleme ntation Strategy,id-less,inception,2006,Q2021,1
47327,National Food Security Strategy,id-less,has part,Rice Production for National Food Security Strategy,id-less,1
47328,National Energy Policy,Q18379448,main subject,ma ximizing efficiency,id-less,1
47329,National Environment Act,id-less,has part,National Biodiversity Strategy & Action Plan,id-less,1
47330,National Environment Management Authority,Q6972473,country,Kenya,Q114,1
47331,National Environment Management Authority,Q6972473,instance of,NEMA,Q410772,1
47332,National Environment Trust Fund,id-less,subsidiary,NETFUND,id-less,1
47333,National Environmental Action Plan,id-less,has part,Environment Report,Q104900597,1
47334,National Environmental Policy,Q6972479,has part,NDMA,Q409367,1
47335,National Environmental Policy,Q6972479,has part,National Biodiversity Strategy & Action Plan,id-less,1
47336,National Environmental Policy,Q6972479,main subject,environmental considerations,Q72345713,1
47337,National Environmental Policy,Q6972479,point in time,2030,Q12799,1
47338,National Evaluation,Q60187440,instance of,Evaluation,Q1379672,1
47339,National Financial Inclusion Strategy,id-less,inception,December 2020,Q55281147,1
47340,National Financial Inclusion Strategy,id-less,point in time,2020,Q25337,1
47341,National Financing,id-less,subclass of,Financing,Q6055890,1
47342,National Financing Framework,id-less,country,Addis Ababa,Q3624,1
47343,National Financing Framework,id-less,point in time,1,Q199,1
47344,National Fisheries Authority,id-less,industry,IUU fishing,Q54840208,1
47345,National Floo d Disaster Preparedness and Response Plan,id-less,instance of,Emergency Operational Centre,id-less,1
47346,National Food Security Strategy,id-less,has part,National Rice Production for National Food Security Strategy,id-less,1
47347,National Growth and Poverty Eradication Strategy,id-less,field of work,Poverty Eradication,Q48133292,1
47348,National HIV Strategic Framework,id-less,inception,2010,Q1995,1
47349,National M&E Plan,Q842858,industry,M&E,Q11573,1
47350,National Investment Incentive Code,id-less,point in time,2010,Q1995,1
47351,National Industrial Development,Q13112878,parent organization,MoCI,Q107236431,1
47352,National Industrial Development,Q13112878,parent organization,N IC,Q27225168,1
47353,National Institute for Economic Research,Q52610602,instance of,monitoring,Q2143522,1
47354,National Integrated Monitoring and Evaluation System,id-less,instance of,NIMES,Q730809,1
47355,National Integrity Forum,id-less,conferred by,NIR,Q26,1
47356,National Integrity Forum,id-less,has part,Integrity Forum Working Group,id-less,1
47357,National Integrity Forum,id-less,instance of,Biennially,id-less,1
47358,National Internet Centre,id-less,field of work,Internet,Q75,1
47359,National Investment Incentive Code,id-less,instance of,Investment Incentive Code,id-less,1
47360,National Jobs Creation Plan,id-less,part of,Government,Q7188,1
47361,National Health,Q1031228,instance of,sector deliverables,id-less,1
47362,National Key Indicators,id-less,has part,NKI’s,Q54930678,1
47363,National Key Indicators,id-less,instance of,NKIs,Q1460155,1
47364,National Key Indicators,id-less,publisher,NKI,Q2442457,1
47365,National Key Indicators – Justice and Rule of Law,id-less,part of,Pillar I,Q83554691,1
47366,National Labour Force Survey,id-less,point in time,2010,Q1995,1
47367,National Legislature,Q4902948,country,Liberia,Q1014,1
47368,National Legislature,Q4902948,instance of,Legislature,Q11204,1
47369,National Legislature,Q4902948,part of,Legislature,Q11204,1
47370,National Library,Q22806,instance of,database,Q8513,1
47371,National Industrial Develop ment,id-less,parent organization,Commerce and Industry,Q64295643,1
47372,National Indicators 102,id-less,part of,Goal One,id-less,1
47373,National Indicators 101,id-less,part of,Goal One,id-less,1
47374,National Indicator Framework,id-less,part of,SDGs,Q7649586,1
47375,National Health Insurance,Q1519138,instance of,scheme,Q959962,1
47376,National Health Policy and Plan,id-less,has part,NHPP,Q105179538,1
47377,National Health and S ocial Welfare Policy and Plan 2011 –2021,id-less,point in time,2011,Q1994,1
47378,National Highway,Q1967342,has part,Route 9,Q1144292,1
47379,National Housing Authority,Q30606335,instance of,Agents and process of change,id-less,1
47380,National Housing Authority,Q30606335,instance of,framework,Q6671777,1
47381,National Human,Q10926802,part of,International,Q1072012,1
47382,"National Human Development Report, 1999",id-less,point in time,1999,Q2091,1
47383,National Human Resource Development Strategy,id-less,point in time,2025,Q49616,1
47384,National Human Rights,Q10926802,facet of,Human Rights,Q8458,1
47385,National Human Rights Action Plan,Q6973436,country,Liberia,Q1014,1
47386,National Human Rights Institution,Q4806410,country,Kenya,Q114,1
47387,National Human Rights Institutions,Q4806410,subclass of,NHRI,Q4806410,1
47388,National I dentification,id-less,instance of,Registry Identification,id-less,1
47389,National Identification Biometric,id-less,subclass of,Biometric,Q177765,1
47390,National Identification Registry,id-less,facet of,duplicate,Q17362920,1
47391,National Identification Registry,id-less,has part,NIR,Q26,1
47392,National Identification Registry,id-less,instance of,NIR,Q26,1
47393,National Identification Registry,id-less,instance of,fully deployed,id-less,1
47394,National Energy Policy,Q18379448,country,Liberia,Q1014,1
47395,National Employment Policy,id-less,main subject,National Labor Force,id-less,1
47396,National Electricity Market,Q6972405,instance of,Electricity Market,Q676081,1
47397,National Climate Change Vulnerability Assessment for Disaster Risk Management,id-less,country,Lao PDR,Q819,1
47398,National Climate,Q107499003,point in time,2016,Q25245,1
47399,National Climate Change Action Plan,id-less,main subject,NCCAP,id-less,1
47400,National Climate Change Council,id-less,chairperson,President,Q30461,1
47401,National Climate Change Council,id-less,office held by head of the organization,Chair of the CoG,id-less,1
47402,National Climate Change Framework,id-less,has part,NCCFP,id-less,1
47403,National Climate Change Management Policy,id-less,has part,NCCM,Q95992536,1
47404,National Climate Change Management Policy,id-less,instance of,framework,Q6671777,1
47405,National Climate Change Policy and Response Strategy,id-less,author,government,Q7188,1
47406,National Climate Change Response Strategy,id-less,publisher,NCCRS,id-less,1
47407,National Climate Change Vulnerability Assessment for Disaster Risk Management,id-less,use,Disaster Risk Management,Q96334982,1
47408,National Elections Commission,Q42342907,parent organization,NEC,Q219203,1
47409,National Co mmission for the Advancement,id-less,has part,Secretariat,Q1151926,1
47410,National Code of Conduct,id-less,has part,Corrupt Offense,id-less,1
47411,National Code of Conduct,id-less,has part,Whistle -blower Acts,id-less,1
47412,National Commission for,Q16965797,country,Lao PDR,Q819,1
47413,National Commission for Higher Educa tion,id-less,field of work,higher,Q1617905,1
47414,National Commission for the Advancement of Women,id-less,country,Lao,Q819,1
47415,National Commission for the Advancement of Women and Mothers and Childre n,id-less,part of,NCAWMC,id-less,1
47416,National Commission on Children’s rights,id-less,part of,Pillar V,Q64421638,1
47417,National Commission on Disa bilities,id-less,instance of,Secretariat,Q1151926,1
47418,National Civil Society Taskforce on SDGs,id-less,field of work,SDGs,Q7649586,1
47419,National Civil Society Taskforce on Millennium Development Goals,id-less,field of work,Millennium Development Goals,Q81737,1
47420,National Civil Society Task Force on Sustainabl e Development Goals,id-less,field of work,Sustainabl e Development Goals,id-less,1
47421,National Children’s Commission,id-less,instance of,Act,Q3258,1
47422,National Biometric Registry,id-less,has part,NBR,Q1750203,1
47423,National Biometric database,id-less,has part,population,Q33829,1
47424,National Biometric database,id-less,instance of,database,Q8513,1
47425,National Blood Transfusion Centre,id-less,located in the administrative territorial entity,local level,Q14942894,1
47426,National Budget,Q271855,has part,National Budget allocated to Public Sector,id-less,1
47427,National Budget,Q271855,has part,allocation,Q16002622,1
47428,National Budget allocated to Public Sector,id-less,part of,National Budget,Q271855,1
47429,National Bureau of Concessions,id-less,instance of,Institutions,Q27711101,1
47430,National Bureau of Concessions,id-less,parent organization,Granting Entities,id-less,1
47431,National Bureau of Concessions,id-less,parent organization,MIA,Q1700481,1
47432,National Bureau of Concessions,id-less,parent organization,MoF,Q909212,1
47433,National Bureau of Concessions,id-less,parent organization,government’s,Q161837,1
47434,National Bureau of Concessions,id-less,subsidiary,NBC,Q13974,1
47435,National Capac ity Development Strategy,id-less,country,Liberia,Q1014,1
47436,National Capacity,Q38202014,subclass of,capacity development,Q1417724,1
47437,National Capacity Dev elopment Strategy,id-less,main subject,elopment,Q100314526,1
47438,National Capacity Development Strategy,id-less,country,Liberia,Q1014,1
47439,National Cassava Strategy,id-less,main subject,Cassava,Q83124,1
47440,National Charcoal,id-less,product or material produced,Charcoal,Q177463,1
47441,National Commission on Disabilities,id-less,instance of,NCD,Q3065932,1
47442,National Commission on Disability,id-less,instance of,Commission on Disability,id-less,1
47443,National Commission on Disability,id-less,parent organization,MGCSP,Q4294579,1
47444,National Development Plan,Q846059,subclass of,Development Plan,Q5266783,1
47445,National Development Strategy,id-less,has part,Integrati,Q80091,1
47446,National Development plan,Q846059,facet of,National Development,Q107018047,1
47447,National Dialogue on Social Protection,id-less,has part,Assessment -Based National Dialogue on Social Protection,id-less,1
47448,National Disaster,Q16309197,inception,2017,Q25290,1
47449,National Disaster Management Committee,id-less,country,Lao PDR,Q819,1
47450,National Disaster Management Policy,id-less,has part,National Biodiversity Strategy & Action Plan,id-less,1
47451,National Disaster Policy,id-less,has part,National Resilience strategy,id-less,1
47452,National Disaster Preve ntion and Control Committee,id-less,instance of,top-level,Q14296,1
47453,National Disaster Risk Management Policy,id-less,instance of,guidelines,Q1630279,1
47454,National Disaster Risk Reduction Strategies,id-less,facet of,Disaster Risk Reduction,Q5281359,1
47455,National Drought Management Authority,Q30261978,instance of,NDMA,Q409367,1
47456,National Drug Service,id-less,parent organization,MoHSW,id-less,1
47457,National Early Warning,Q109044050,instance of,contribution,Q353169,1
47458,National Economic Dialogue,id-less,main subject,peace and reconciliation,Q107521379,1
47459,National Economic Forum,id-less,point in time,2011,Q1994,1
47460,National Education Fund,id-less,instance of,Education Fund,Q105537205,1
47461,National Education Sector Strategic Plan,id-less,publisher,NESSP,Q55833739,1
47462,National Election Commission,Q626334,facet of,Election reforms,id-less,1
47463,National Election Commission,Q626334,field of work,democracy,Q7174,1
47464,National Development Plan,Q846059,subclass of,NDP’s,Q1055261,1
47465,National Development,Q107018047,instance of,Development,Q1074523,1
47466,National Commission on Human Rights,Q4197158,instance of,Independent,Q327591,1
47467,National Democratic Institute,Q2701197,instance of,NDI,Q14890035,1
47468,National Committee for Rural Development and Poverty Eradication,id-less,parent organization,Ministry of.,id-less,1
47469,National Committee on International and Regional Human Rights Obligations,id-less,field of work,human rights,Q8458,1
47470,National Committee on International and Regional Human Rights Obligations,id-less,inception,2019,Q25274,1
47471,National Committee on Population Activities,id-less,country,Liberia,Q1014,1
47472,National Communicati,Q6971713,country,Liberia,Q1014,1
47473,National Conflict Map,id-less,has part,Figure 4.9,id-less,1
47474,National Consultation Forum,id-less,instance of,county consultative fora,id-less,1
47475,National Coordination Committee on Coronavirus Pandemic,id-less,instance of,NCCCP,id-less,1
47476,National Coordinator,Q41595636,subclass of,Coordinator,Q100290011,1
47477,National Council for Higher Education,Q6971884,subsidiary,NCHE,Q375112,1
47478,National Council for Persons with Disabilities,id-less,has part,Commission on the Administration of Justice,id-less,1
47479,National Council for Persons with Disabilities,id-less,has part,National Gender and Equality Commission,id-less,1
47480,National Council for Persons with Disabilities,id-less,has part,National Youth Council,Q6979492,1
47481,National Council for Persons with Disability,id-less,field of work,rights of people living with disabilities,id-less,1
47482,National Council for Population and Development,id-less,parent organization,NCPD,Q96181361,1
47483,National Data Exchange Centre,id-less,instance of,public sector,Q294217,1
47484,National Data Warehouse,Q59206153,instance of,Data Warehouse,Q193351,1
47485,National Data Warehouse,Q59206153,operator,AfDB,Q340195,1
47486,National Decentralisation Policy,id-less,has part,Decentralisation Policy,id-less,1
47487,National M&E Plan,Q842858,country,AfT,Q68345931,1
47488,National M&E Plan,Q842858,instance of,M&E Plan,Q11573,1
47489,Nationally Determined Contribution,Q20051297,part of,Paris Agreement,Q21707860,1
47490,National Treasury,Q15261150,different from,Treasury,Q3277092,1
47491,National Strategy for Advancement of Women,id-less,publication date,2016,Q25245,1
47492,National Strategy for the Development of Statistics,id-less,has part,I,Q1103,1
47493,National Strategy for the Development of Statistics,id-less,publication date,May 2016,Q19249071,1
47494,National Strategy for the Development of Statistics,id-less,publisher,NSDS,Q16879882,1
47495,National Strategy on,Q114013073,has part,Adaptation Pro gramme of Action to Climate Cha nge,id-less,1
47496,National Targets 101,id-less,point in time,101,Q445822,1
47497,National Teachers College,Q6978847,instance of,public,Q294440,1
47498,National Transit Authority,id-less,replaces,NTA,Q104787839,1
47499,National Treasury,Q15261150,country,Kenya,Q114,1
47500,National Treasury,Q15261150,instance of,Treasury,Q3277092,1
47501,National Vision,Q63322999,author,Li beri ans,id-less,1
47502,National Treasury,Q15261150,instance of,borrowing,Q103808,1
47503,National Treasury and Planning,id-less,office held by head of the organization,EGHCabinet Secreteary,id-less,1
47504,National Tripartite Council,id-less,has part,Minimum Wage Board,Q85785646,1
47505,National Tuberculosis Reference Labor atory,id-less,instance of,155 beds,id-less,1
47506,National University,Q265662,country,Laos,Q819,1
47507,National University of Laos,Q536280,member of,JICA,Q107232504,1
47508,National Urban Developmen t Policy,id-less,point in time,10 years,Q39911,1
47509,National Urban Forum,id-less,country,countrywide,Q5177565,1
47510,National Urban Policy,Q6979286,country,Malawi,Q1020,1
47511,National Steering Committee on SDGs,id-less,field of work,SDGs,Q7649586,1
47512,National Steering Committee for Social Prote ction,id-less,inception,2010,Q1995,1
47513,National Steering Committee for Green Growth,id-less,inception,2016,Q25245,1
47514,National Steering Committee,Q104763689,part of,AfT,Q68345931,1
47515,National Statistic,Q845937,instance of,Statistic,Q1949963,1
47516,"National Statistical Act, 2009",id-less,point in time,2009,Q1996,1
47517,National Statistical Development Strategy,id-less,facet of,statistical system,Q55457081,1
47518,National Statistical Development Strategy,id-less,instance of,Statistical Development Plan,id-less,1
47519,National Statistical Office,Q11233101,parent organization,NSO,Q33890,1
47520,National Statistical System,Q55456485,instance of,calendar,Q12132,1
47521,National Statistical and Spatial Data System,id-less,part of,NSS,Q55456485,1
47522,National Statistical and Spatial Data System in Liberia,id-less,country,Liberia,Q1014,1
47523,National Statistical and Spatial Database,id-less,has part,Spatial Database,Q2302053,1
47524,National Statistical and Spatial Database,id-less,instance of,integrated,Q36578,1
47525,National Statistics Office,Q55571515,instance of,Statistics Office,id-less,1
47526,National Statistics Office,Q55571515,owner of,p lace,id-less,1
47527,National Statistics System,Q55537252,part of,Statistics System,id-less,1
47528,National Steering Committee,Q104763689,facet of,DPs,Q1061846,1
47529,National Steering Committee,Q104763689,facet of,PAPD,Q2104671,1
47530,National Steering Committee,Q104763689,field of work,SDG,Q7649586,1
47531,National Steering Committee,Q104763689,has part,Core Technical,id-less,1
47532,National Steering Committee,Q104763689,instance of,Steering Committee,Q1394441,1
47533,National Steering Committee,Q104763689,instance of,coordination,Q2463100,1
47534,National Urban RuralPoorest,id-less,has part,Expenses National Urban RuralPoorest,id-less,1
47535,National Vision,Q63322999,followed by,AfT,Q68345931,1
47536,National M&E Steering,Q842858,field of work,M&E,Q11573,1
47537,National identification biometric scheme,id-less,instance of,biometric,Q177765,1
47538,National agenda,Q47492879,has part,SDGs,Q7649586,1
47539,National agenda's inclusion in the implementation,id-less,part of,SDGs,Q7649586,1
47540,National and County governments,id-less,part of,national government,Q1320217,1
47541,National and local governments,id-less,part of,UN system,Q854218,1
47542,National average,Q3624410,sports league level,2,Q200,1
47543,National capacities,id-less,facet of,public financing,Q105822927,1
47544,National coverage,Q16932186,instance of,coverage,Q378956,1
47545,National gender profile of agriculture and rural livelihoods,id-less,publisher,FAO,Q82151,1
47546,National identification,Q1140371,subclass of,biometric,Q177765,1
47547,National legislature,Q4902948,instance of,legislature,Q11204,1
47548,National Vision,Q63322999,instance of,concept note,Q5158397,1
47549,National level,Q98676607,facet of,M&E,Q11573,1
47550,National level,Q98676607,has part,natio nal,id-less,1
47551,National ownership,id-less,subclass of,ownership,Q6498684,1
47552,National survey,Q111653353,subclass of,data collection,Q4929239,1
47553,NationalNumber,id-less,part of,Total Indicators,id-less,1
47554,Nationally Determined,Q20051297,main subject,greenhouse gas,Q167336,1
47555,Nationally Determined Contribution,Q20051297,followed by,National Adaptation,Q6970171,1
47556,Nationally Determined Contribution,Q20051297,instance of,NDC,Q200875,1
47557,Nationally Determined Contribution,Q20051297,part of,Continu e,Q106472951,1
47558,National Youth and Adolescent Development Strategy,id-less,part of,Youth and Adolescent Development Strategy,id-less,1
47559,National Youth Service Program,id-less,instance of,Youth Service Program,id-less,1
47560,National Youth Policy,Q12623751,point in time,150 Days,id-less,1
47561,National Youth Policy,Q12623751,main subject,employment,Q656365,1
47562,National Vision,Q63322999,instance of,medium term plan,Q51342762,1
47563,National Vision,Q63322999,instance of,task force,Q1637368,1
47564,National Vision,Q63322999,main subject,broader goals,id-less,1
47565,National Vision,Q63322999,part of,H istory,id-less,1
47566,National Vision exercise,id-less,instance of,retrospective analysis,Q111290480,1
47567,National Visioning,id-less,owned by,IBID,Q5984045,1
47568,National Water,Q1009249,parent organization,Government,Q7188,1
47569,National Water,Q1009249,parent organization,The NWRSB,id-less,1
47570,National Water Policy,Q6979349,followed by,The National Sanitation Policy,id-less,1
47571,National Water Policy,Q6979349,part of,Malawi Gov ernment,id-less,1
47572,National Water Policy Vision,id-less,instance of,Water Policy Vision,id-less,1
47573,National Water Policy Vision,id-less,main subject,water and sanitation,Q573692,1
47574,National Water Resource and Sanitation Board,id-less,instance of,NWRSB,id-less,1
47575,National Water Resource s Information,id-less,instance of,establish ment,id-less,1
47576,National Youth Advisor,id-less,appointed by,President,Q30461,1
47577,National Youth Council,Q6979492,located in the administrative territorial entity,NYC,Q60,1
47578,National Youth Council,Q6979492,number of participants,12,Q36977,1
47579,National Youth Council,Q6979492,part of,National Council for Persons with Disabilities,id-less,1
47580,National Youth Development Strategy,id-less,has part,Lao Youth,Q74565588,1
47581,National Standards Laboratory,Q110955432,parent organization,N S L,Q82350906,1
47582,National Standards Lab,Q110955432,field of work,oratory,Q580499,1
47583,National Standard Laboratory,id-less,instance of,accredited,Q357813,1
47584,National Postal Address System,id-less,has part,phase one,Q763534,1
47585,National Police,Q35535,parent organization,UNMIL,Q1278645,1
47586,National Police Act,id-less,country,Liberia,Q1014,1
47587,National Policy on Gender and Development 2019,id-less,point in time,2019,Q25274,1
47588,National Policy on Girls’ Education,id-less,inception,2013,Q1998,1
47589,National Policy on Peace,id-less,followed by,National Gender Policy,id-less,1
47590,National Population Commission,Q55648433,country,country,Q6256,1
47591,National Population Commission,Q55648433,inception,1988,Q2426,1
47592,National Population Commission,Q55648433,instance of,institutional framework,Q16866121,1
47593,National Port Authority,Q3349610,instance of,NPA,Q866709,1
47594,National Postal Address System,id-less,instance of,phase,Q104837,1
47595,National Stakeholder Consultation and Engagement,id-less,point in time,5.0,Q2457418,1
47596,National Protected Areas,id-less,replaced by,National Parks,Q28381982,1
47597,National Public Health Institute of Liberia,Q108737223,country,Liberia,Q1014,1
47598,National Qualification,Q6395626,has part,Fra mework,id-less,1
47599,National Reference Labor atory,id-less,field of work,Microbiology,Q7193,1
47600,National Reference Labor atory,id-less,instance of,Labor atory,id-less,1
47601,National Regulatory Authority for UXO and Mine,id-less,parent organization,Lao Red Cross,Q6487795,1
47602,National Regulatory Authority for UXO/Mine Action in Lao PDR,id-less,inception,2016,Q25245,1
47603,National Resilience Strategy,id-less,instance of,strategic decision -making,id-less,1
47604,National Resilience Strategy,id-less,owned by,Malawi Government,Q30261842,1
47605,National Platform on Partnering for Green Growth and Global Goals,id-less,part of,P4G,Q102114726,1
47606,National Platform on Partnering for Green Growth and Global Goals,id-less,inception,July 2018,Q29110086,1
47607,National Planning Commission,Q10872014,instance of,NPC,Q30679,1
47608,National Planning Co,Q10872014,instance of,mmission,id-less,1
47609,National M&E Technical,Q842858,field of work,M&E Technical,Q11573,1
47610,National M&E Unit,Q842858,has part,P ublic Investment Unit,id-less,1
47611,National M&E Unit,Q842858,industry,M&E,Q11573,1
47612,National M&E framework,Q842858,developer,PAPD,Q2104671,1
47613,National M&E plan,Q842858,main subject,M&E,Q11573,1
47614,National M&E unit,Q842858,parent organization,AfT,Q68345931,1
47615,National Mast er Plan for Land Allocation 2030,id-less,point in time,2030,Q12799,1
47616,National Master Plan for Land Allocation 2030,id-less,point in time,2030,Q12799,1
47617,National P lanning,id-less,instance of,development partner country assistance strateg ies,id-less,1
47618,National P lanning Commission,id-less,parent organization,Office of the President,Q97836603,1
47619,National Park,Q46169,has parts of the class,nominated to be,id-less,1
47620,National Parks,Q28381982,replaces,National Protected Areas,id-less,1
47621,National Peace-building and Reconcilia tion Strategy,id-less,followed by,Reconcilia tion Strategy,id-less,1
47622,National Peacebuilding and Healing and reconciliation Plan,id-less,main subject,Healing and reconciliation,id-less,1
47623,National Pension Program,id-less,maintained by,NASSCORP,id-less,1
47624,National Pension Service,Q6974864,instance of,pension,Q156223,1
47625,National Plan,Q3336924,has part,National Plan for a,Q35958635,1
47626,National Plan for a,Q35958635,part of,National Plan,Q3336924,1
47627,National Plan for a Low Car bon and Climate Resilient Economy,id-less,main subject,environmental management,Q929380,1
47628,National Resilience Strategy,id-less,point in time,2030,Q12799,1
47629,National Resilience strategy,id-less,part of,National Disaster Policy,id-less,1
47630,National Rice Production for National Food Security Strategy,id-less,part of,National Food Security Strategy,id-less,1
47631,National Social,Q7320,instance of,management and administration,Q42122275,1
47632,National Social Protection Policy,id-less,instance of,Social Protection Policy,Q108202644,1
47633,National Social Protection Programme,id-less,has part,MNSSP II,id-less,1
47634,National Social Protection Strategy,id-less,author,Drafting Committee for the National Social Protection Strategy,id-less,1
47635,National Social Protection Strategy,id-less,facet of,protection sch emes,id-less,1
47636,National Social Protection Strategy,id-less,part of,National,Q53247,1
47637,National Social Protection Strategy 2025,id-less,point in time,2025,Q49616,1
47638,National Social Security,Q2277583,instance of,legislations,Q36380001,1
47639,National Social Security Fund,Q25339921,instance of,benefits,Q6593860,1
47640,National Social Security Fund,Q25339921,instance of,social security,Q2483208,1
47641,National Social Security Fund,Q25339921,part of,Social Security,Q2483208,1
47642,National Social Security and Welfare,id-less,subsidiary,NASSCORP,id-less,1
47643,National Social Security and Welfare Corporation,id-less,subsidiary,NASSCORP,id-less,1
47644,National Socio-Economic Development,id-less,has part,Five-Year National Socio-Economic Development,id-less,1
47645,National Socio-Economic Development Plan,id-less,instance of,Socio-Economic Development Plan,id-less,1
47646,National Spatial Data,Q111715831,instance of,Spatial Data,Q11692743,1
47647,National Spatial Data Centre,id-less,field of work,Spatial Data,Q11692743,1
47648,National Spatial Data Infrastructure,Q3873190,use,spatial data,Q11692743,1
47649,National St andard for WASH in Schools,id-less,maintained by,MoES,Q37485554,1
47650,National Stakeholder Consultation and Engagement,id-less,number of participants,23,Q48240,1
47651,National Social Cash Transfer Prog ramme,id-less,creator,Government,Q7188,1
47652,National Slum Upgrading,id-less,is a list of,Slum Upgrading,Q7542289,1
47653,National Rural Employment Strategy,id-less,main subject,jobs,Q392825,1
47654,National Security and National Defense,id-less,has part,security forces,Q7444961,1
47655,National SDG Secretariat,id-less,country,Lao,Q819,1
47656,National SDG Secretariat,id-less,country,Lao PDR,Q819,1
47657,National SDG Secretariat,id-less,field of work,VNR,Q18042973,1
47658,National SDG Secretariat,id-less,parent organization,Ministry of Foreign,Q20901295,1
47659,National SDG Secretariat,id-less,parent organization,NSEDP,id-less,1
47660,National SDG secretariat,id-less,field of work,SDG,Q7649586,1
47661,National Sanitation Policy,id-less,main subject,Sanitation,Q949149,1
47662,National Sanitation and Hygiene Strategy,id-less,facet of,Trachoma,Q193216,1
47663,National Sanitation and Hygiene Strategy,id-less,maintained by,NSHS,Q109263562,1
47664,National School Census,id-less,maintained by,Ministry of Education,Q697093,1
47665,National School Census Report,id-less,number of participants,41,Q12564,1
47666,National Science and Technology Strategy 2013 -2020,id-less,point in time,2013,Q1998,1
47667,National Security,Q258307,subclass of,Security,Q2526135,1
47668,National Security,Q258307,subsidiary,Monrovia City Police,id-less,1
47669,National Security Council,Q851756,subsidiary,Immigration Services,Q11388879,1
47670,National Security Index,id-less,publisher,MII,Q4252,1
47671,National Security Index 67,id-less,publisher,MII,Q4252,1
47672,National Security Strategy,Q101476843,has part,LIS Small Arm s Control Unit,id-less,1
47673,National Security and Defence,id-less,country,Liberia,Q1014,1
47674,Public Health,Q189603,instance of,Agreement,Q93288,1
47675,Public Housing and Building,id-less,product or material produced,Building,Q41176,1
47676,Public Housing and Buildings,id-less,product or material produced,Buildings,Q41176,1
47677,South Sudan,Q958,shares border with,Kenya,Q114,1
47678,South Eastern A,Q121979,shares border with,North,Q659,1
47679,South Eastern B,Q56619333,instance of,Statistical Region,Q15042037,1
47680,South Eastern B,Q56619333,instance of,region,Q82794,1
47681,South Eastern Region,Q20199379,shares border with,North Western Region,Q107739857,1
47682,South Eastern region,Q20199379,shares border with,North Central,Q7054728,1
47683,South Luang Prabang,id-less,shares border with,Vientiane,Q9326,1
47684,South South,Q30599787,shares border with,North,Q659,1
47685,South South,Q30599787,shares border with,South,Q667,1
47686,South Sudan,Q958,shares border with,Ethiopia,Q115,1
47687,South Sudan,Q958,shares border with,Uganda,Q1036,1
47688,Southeastern A,Q11708,has part,Sinoe,Q1043644,1
47689,South ern,id-less,instance of,region,Q82794,1
47690,South-South,Q30599787,parent organization,Ministry,Q192350,1
47691,South-South Cooperation,Q210519,instance of,international,Q1072012,1
47692,Southeast,Q6452640,instance of,strategic regions,id-less,1
47693,Southeastern,Q615998,instance of,Region,Q82794,1
47694,Southeastern,Q615998,instance of,regions,Q429976,1
47695,Southeastern,Q615998,located in the administrative territorial entity,Maryland,Q1391,1
47696,Southeastern,Q615998,shares border with,B,Q8799,1
47697,Southeastern A,Q11708,has part,Grand Gedeh,Q950841,1
47698,South China Sea,Q37660,basin country,China,Q148,1
47699,South Central,Q587064,shares border with,North Western,Q80582273,1
47700,South Central,Q587064,population,"526,822",id-less,1
47701,South Africa,Q258,member of,BRICS,Q243630,1
47702,Solar,Q19483969,subclass of,minigrid,id-less,1
47703,Solar power,Q40015,instance of,energy source,Q1522115,1
47704,Solid waste,Q96333750,subclass of,gement,Q4808894,1
47705,Solomon Islands,Q685,shares border with,Equatorial Guinea,Q983,1
47706,Songwe,Q46949821,instance of,Basin,Q813672,1
47707,Songwe,Q46949821,tributary,Fufu,Q941004,1
