,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
35254,9.5%,id-less,said to be the same as,25%,Q76448599,1
35255,9.5%,id-less,shares border with,10,Q23806,1
35256,9.6,Q108819784,part of,"Regulatory, Administrative and Fiscal Framework for Urban Governance",id-less,1
35257,9.6,Q108819784,part of,System of Urban Governance and Management,id-less,1
35258,9.68,id-less,has part,9 a,Q2504,1
35259,9.8,Q49240751,part of,Urban Land and Housing Development Strategies,id-less,1
35260,9.80,Q36291841,said to be the same as,12.00,Q106230329,1
35261,9.9.3,id-less,part of,Ministry of Road Transport and Bridges,Q24892364,1
35262,9.47,id-less,point in time,9,Q19108,1
35263,9.9.4,id-less,part of,Development Results Framework,id-less,1
35264,9.9.5,id-less,has part,Mobili sing Resources for Urban Sector,id-less,1
35265,9.c.,Q57595540,instance of,1,Q199,1
35266,90,Q239346,has part,60,Q79998,1
35267,90,Q239346,has part,70,Q712514,1
35268,90 12420.00,id-less,followed by,01 520 19 9375.00,id-less,1
35269,90 39 34 0.86,id-less,continent,Africa,Q15,1
35270,90%,Q110861802,number of participants,90,Q239346,1
35271,9.5,Q22320137,instance of,2,Q200,1
35272,9.4,Q54605626,part of,Economies of Agglomeration and Urbanisation,id-less,1
35273,"953,204",id-less,population,2.40,Q16038395,1
35274,9.2,Q12543,said to be the same as,Manufacturing value added as,id-less,1
35275,9-20,Q96627479,part of,FY201,Q56676632,1
35276,9.02,Q2324,followed by,11.10,Q54574115,1
35277,9.1,Q24634,point in time,9,Q19108,1
35278,9.1 9.5,id-less,point in time,9,Q19108,1
35279,9.1 Introduction,id-less,followed by,9.2 The State of Progress towards Innovation Economy,id-less,1
35280,9.1.1,Q57595525,point in time,9,Q19108,1
35281,9.1.2,Q57595526,point in time,9,Q19108,1
35282,9.2,Q12543,point in time,9,Q19108,1
35283,9.2 The State of Progress towards Innovation Economy,id-less,followed by,9.3 Unfolding Digital Opportunities and Innovation,id-less,1
35284,9.4,Q54605626,part of,Economic Role of Cities,id-less,1
35285,9.2 The State of Progress towards Innovation Economy,id-less,follows,9.1 Introduction,id-less,1
35286,9.24,Q58029553,point in time,9,Q19108,1
35287,9.3,Q108819783,instance of,SDG,Q7649586,1
35288,9.3,Q108819783,located in the administrative territorial entity,Dhaka,Q1354,1
35289,9.3,Q108819783,part of,General Economics Division,id-less,1
35290,9.3 Unfolding Digital Opportunities and Innovation,id-less,followed by,9.4 Digital Transformation Scenario for Bangladesh,id-less,1
35291,9.3 Unfolding Digital Opportunities and Innovation,id-less,follows,9.2 The State of Progress towards Innovation Economy,id-less,1
35292,9.37,Q59790768,point in time,9,Q19108,1
35293,90%,Q110861802,part of,MoPEMR,id-less,1
35294,90%,Q110861802,point in time,90,Q239346,1
35295,90% of words,id-less,is a list of,words,Q1321370,1
35296,95%,Q23014287,area,95,Q33615,1
35297,935.7,id-less,point in time,935,Q24867,1
35298,9361,Q19272246,instance of,Financial Account,Q949180,1
35299,94%,Q105091571,part of,MoPEMR,id-less,1
35300,94%,Q105091571,point in time,94,Q12788,1
35301,94.20,id-less,point in time,94,Q12788,1
35302,94.9%,id-less,part of,Eighth Plan,Q5349144,1
35303,9472,Q19272432,instance of,Net Domestic Assets,id-less,1
35304,94th country,id-less,number of participants,94,Q12788,1
35305,95.4%,Q6452431,part of,Agriculture,Q11451,1
35306,90.0%,id-less,point in time,90,Q239346,1
35307,95.55%,id-less,point in time,95,Q33615,1
35308,95.6,Q16904834,point in time,95,Q33615,1
35309,95.9,Q6334470,part of,130.9,id-less,1
35310,95.92,id-less,point in time,95,Q33615,1
35311,95.93%,id-less,point in time,95,Q33615,1
35312,9512,Q19272499,followed by,10273,Q1480058,1
35313,9512,Q19272499,follows,8808,Q19263228,1
35314,"953,204",id-less,population,2.4,Q101052353,1
35315,93.25%,id-less,point in time,93,Q12761,1
35316,93,Q12761,continent,Africa,Q15,1
35317,93,Q12761,area,0,Q14920387,1
35318,923.6,id-less,point in time,923,Q30108,1
35319,90.00,Q3271930,said to be the same as,82.61,id-less,1
35320,90274,id-less,part of,109326,id-less,1
35321,90274,id-less,part of,7294,Q19260372,1
35322,91,Q30435,publisher,SEIP,Q30132177,1
35323,91.0,Q114117178,point in time,91,Q30435,1
35324,91.00,id-less,said to be the same as,83.08,id-less,1
35325,91.2,Q16825671,point in time,91,Q30435,1
35326,9100,Q19271771,instance of,Loan,Q189539,1
35327,9167,Q19271882,followed by,22290,Q96795689,1
35328,9173,Q19271897,is a list of,Billion,Q16021,1
35329,92,Q12543,point in time,5.92,id-less,1
35330,92%,Q80051014,point in time,92,Q12543,1
35331,92.2,Q54605665,part of,Sector Total,id-less,1
35332,92.2,Q54605665,point in time,92,Q12543,1
35333,92.23%,id-less,has part,Electricity,Q12725,1
35334,92.23%,id-less,part of,Electricity coverage,id-less,1
35335,92.6,Q114117168,part of,Sector Total,id-less,1
35336,Agriculture,Q11451,area,5,Q203,1
35337,Agriculture,Q11451,area,97.9%,id-less,1
35338,Agriculture,Q11451,has part,95.4%,Q6452431,1
35339,BBS,Q210499,subclass of,organization,Q43229,1
35340,BBS,Q210499,part of,NSO,Q33890,1
35341,BBS,Q210499,part of,NSS,Q55456485,1
35342,BBS,Q210499,part of,UPL,Q7865507,1
35343,BBS,Q210499,said to be the same as,SID,Q391545,1
35344,BBS,Q210499,subclass of,Neonatal mortality rate,Q47372450,1
35345,BBS,Q210499,subclass of,Source,Q7376362,1
35346,BBS,Q210499,subclass of,collection,Q208165,1
35347,BBS,Q210499,subclass of,data collecting agencies,id-less,1
35348,BBS,Q210499,subclass of,technical assistance,Q7692321,1
35349,BBS,Q210499,part of,MoA,Q3271540,1
35350,BBS,Q210499,subsidiary,MICS,Q6744445,1
35351,BBS,Q210499,use,Sanitation,Q949149,1
35352,BBS,Q210499,use,surveys,Q747810,1
35353,BBS 2016,id-less,point in time,2016,Q25245,1
35354,BBS 2017,id-less,point in time,2017,Q25290,1
35355,BBS 2018 -19,id-less,point in time,2018,Q25291,1
35356,BBS 2020,id-less,instance of,BBS,Q210499,1
35357,BBS St atistical Yearbook,id-less,place of publication,Var,Q12789,1
35358,BBS,Q210499,part of,NAW,Q1432137,1
35359,BBS,Q210499,part of,MICS,Q6744445,1
35360,BBS data,id-less,part of,GED,Q165278,1
35361,BBS,Q210499,instance of,evolved,Q7732724,1
35362,BBS,Q210499,has part,National Accounts,Q350151,1
35363,BBS,Q210499,has part,RHD,Q3658498,1
35364,BBS,Q210499,has part,SID,Q391545,1
35365,BBS,Q210499,has part,district level GDP estimates,id-less,1
35366,BBS,Q210499,has part,economically active populations,id-less,1
35367,BBS,Q210499,has part,survey,Q747810,1
35368,BBS,Q210499,instance of,GED,Q165278,1
35369,BBS,Q210499,instance of,SDG,Q7649586,1
35370,BBS,Q210499,instance of,sector,Q3958441,1
35371,BBS,Q210499,part of,Gross National Savings,id-less,1
35372,BBS,Q210499,office held by head of the organization,Director General of BBS,id-less,1
35373,BBS,Q210499,owned by,MoDMR,id-less,1
35374,BBS,Q210499,parent organization,M oWCA,id-less,1
35375,BBS,Q210499,parent organization,MOWCA,Q15982858,1
35376,BBS,Q210499,parent organization,NAW,Q1432137,1
35377,BBS,Q210499,part of,1%,Q2806546,1
35378,BBS,Q210499,part of,85.1%,id-less,1
35379,BBS,Q210499,part of,GED,Q165278,1
35380,BBS Stat istical Yearbook,id-less,instance of,Yearbook,Q10283140,1
35381,BCCRF,id-less,country,Bangladesh,Q902,1
35382,BDP2100 PIP,id-less,part of,8th Plan,id-less,1
35383,BDP2100,id-less,instance of,projects,Q93241073,1
35384,BDP 2100,id-less,publication date,September 2018,Q31179569,1
35385,BDP2 100,id-less,part of,8FYP,id-less,1
35386,BDP2100,id-less,facet of,vulnerability,Q631425,1
35387,BDP2100,id-less,facet of,water,Q283,1
35388,BDP2100,id-less,follows,PP2041,id-less,1
35389,BDP2100,id-less,has part,chapter 15,Q106677402,1
35390,BDP2100,id-less,inception,8FYP,id-less,1
35391,BDP2100,id-less,instance of,BDP2100 assigns,id-less,1
35392,BDP2100,id-less,instance of,sound,Q11461,1
35393,BDP 2100,id-less,main subject,water management,Q1501619,1
35394,BDP2100,id-less,main subject,delta institutions,id-less,1
35395,BDP2100,id-less,main subject,demand -side management,id-less,1
35396,BDP2100,id-less,main subject,forestry management,Q372561,1
35397,BDP2100,id-less,main subject,sediment load,Q7622662,1
35398,BDP2100,id-less,main subject,trans boundary,Q25855,1
35399,BDP2100,id-less,part of,BDP,Q859825,1
35400,BDP2100,id-less,part of,PP2041,id-less,1
35401,BDP2100,id-less,point in time,2100,Q11183,1
35402,BDP 2100,id-less,point in time,2050,Q49925,1
35403,BDP 2100,id-less,has part,IWRM,Q38049089,1
35404,BCCSAP,id-less,country,Bangladesh,Q902,1
35405,BDHS,Q16256250,point in time,2017,Q25290,1
35406,BCCSAP,id-less,has part,NDC,Q200875,1
35407,BCCSAP,id-less,part of,BDP,Q859825,1
35408,BCCSAP,id-less,part of,NAP,Q33845,1
35409,BCSIR,id-less,country,Bangladesh,Q902,1
35410,BD2100,id-less,main subject,water,Q283,1
35411,BDF,Q788615,instance of,political forum,id-less,1
35412,BDHS,Q16256250,has part,Bangladesh Demographic,id-less,1
35413,BDHS,Q16256250,number of participants,53,Q712808,1
35414,BDHS 2014,id-less,point in time,2014,Q1999,1
35415,BDP 2100,id-less,follows,PP2021,id-less,1
35416,BDP,Q859825,has part,BCCSAP,id-less,1
35417,BDP,Q859825,has part,BDP2100,id-less,1
35418,BDP,Q859825,has part,CIP,Q1115557,1
35419,BDP,Q859825,has part,NAP,Q33845,1
35420,BDP,Q859825,has part,NDC,Q200875,1
35421,BDP,Q859825,point in time,2100,Q11183,1
35422,BDP 210 0,id-less,point in time,210,Q30841,1
35423,BDP 2100,id-less,country,Bangladesh,Q902,1
35424,BBS,Q210499,has part,MEFWD,id-less,1
35425,BBS,Q210499,has part,GDP data,id-less,1
35426,BBS,Q210499,has part,7.5%,Q46019751,1
35427,BANBEIS,Q25587060,publication date,2018,Q25291,1
35428,BAIRA,Q455424,parent organization,Ministry,Q192350,1
35429,BAL,Q5092,has part,ANCE OF PAYMENTS AND EXCHANGE RATE MANAGEMENT,id-less,1
35430,BALANCE OF PAYMENTS AND EXCHANGE RATE MANAGEMENT,id-less,point in time,3,Q201,1
35431,BAN,Q902,has part,GLADESH,id-less,1
35432,BANBEIS,Q25587060,different from,BES,Q188931,1
35433,BANBEIS,Q25587060,instance of,MoE,Q289612,1
35434,BANBEIS,Q25587060,instance of,definitions,Q1749083,1
35435,BANBEIS,Q25587060,part of,SDG,Q7649586,1
35436,BANBEIS,Q25587060,subclass of,ion level,Q42220228,1
35437,BADC,Q23338564,part of,NARS Institute,id-less,1
35438,BANEBIS,id-less,publication date,2015,Q2002,1
35439,BANGABANDHU SHEIKH MUJIBUR RAHMAN,Q3449522,position held,FATHER OF THE NATION,Q1001,1
35440,BANGLADESH,Q902,instance of,PERSPECTIVE PLAN,id-less,1
35441,BANGLADESH,Q902,language used,URBANI,Q525262,1
35442,BANGLADESH,Q902,length,4,Q202,1
35443,BANGLADESH,Q902,part of,TAL,Q2421465,1
35444,BANGLADESH,Q902,subclass of,ICT,Q5268834,1
35445,BANGLADESH,Q902,subclass of,INFORMATION,Q11028,1
35446,BADC,Q23338564,subclass of,Corporation,Q167037,1
35447,BADC,Q23338564,parent organization,NARS Institute,id-less,1
35448,BBS,Q210499,has part,6.91%,id-less,1
35449,B angladesh,id-less,instance of,country,Q6256,1
35450,B,Q8799,subclass of,Hepatitis B,Q6853,1
35451,B & C,Q8799,part of,Hepatiti,Q157661,1
35452,B -Baria District,id-less,contains administrative territorial entity,Chandpur,Q861597,1
35453,B -Baria District,id-less,contains administrative territorial entity,Cumilla,Q1006296,1
35454,B 89786,id-less,area,1145,Q19624,1
35455,B RDB,id-less,parent organization,RD CD,id-less,1
35456,B angladesh,id-less,country,angladesh,id-less,1
35457,B angladesh,id-less,inception,October 1990,Q3348939,1
35458,B angladesh,id-less,part of,MDG target of hunger,id-less,1
35459,BACS,Q18036015,instance of,accounting,Q4116214,1
35460,B angladesh,id-less,part of,comparator countries,id-less,1
35461,B ay,Q87914789,located in the administrative territorial entity,Bengal,Q80338,1
35462,B747 -8F,id-less,subclass of,A380,Q5830,1
35463,B747 -8F,id-less,subclass of,Code F Aircraft,id-less,1
35464,BACKGROUND AND OVERVIEW,Q41337977,number of episodes,13,Q37141,1
35465,BACKGROUND AND OVERVIEW,Q41337977,part of,2.1,Q22231112,1
35466,BACKGROUND AND OVERVIEW,Q41337977,publication date,13.1,Q50627618,1
35467,BACKGROUND AND OVERVIEW,Q41337977,publication date,197,Q720727,1
35468,BANGLADESH BANK,Q806532,owner of,BY BANGLADESH BANK,id-less,1
35469,BANGLADESH EXPERIENCE,id-less,located in the administrative territorial entity,BANGLADESH,Q902,1
35470,BANGLADESH TRADE AND INDUSTRIAL POLICIES,id-less,has part,RETRO SPECT,id-less,1
35471,BB Bangladesh Bank,id-less,country,Bangladesh,Q902,1
35472,BB,Q5372,instance of,FD,Q5293,1
35473,BB,Q5372,instance of,SID,Q391545,1
35474,BB,Q5372,instance of,Sector,Q3958441,1
35475,BB,Q5372,located in the administrative territorial entity,GD,Q769,1
35476,BB,Q5372,part of,Gross National Savings,id-less,1
35477,BB,Q5372,subclass of,Broad Money,Q4972003,1
35478,BB,Q5372,subclass of,grants,Q545727,1
35479,BB,Q5372,subsidiary,EPB,Q1326438,1
35480,BB discount rate,id-less,instance of,monetary policy,Q178476,1
35481,BANGLADESH TRADE AND INDUSTRIAL POLICIES IN RETROSPECT,id-less,has part,2.2 BANGLADESH TRADE AND INDUSTRIAL POLICIES IN RETROSPECT,id-less,1
35482,BBIN,Q21015627,has part,Joint Expert Group,id-less,1
35483,BBIN,Q21015627,located on terrain feature,South Asia,Q771405,1
35484,BBS,Q210499,country,U,Q129,1
35485,BBS,Q210499,different from,PD,Q19652,1
35486,BBS,Q210499,different from,SID,Q391545,1
35487,BBS,Q210499,field of work,SDGs,Q7649586,1
35488,BBS,Q210499,followed by,Seventh Plan Projections,id-less,1
35489,BBS,Q210499,has part,5.12%,id-less,1
35490,BB,Q5372,has part,FD,Q5293,1
35491,BB,Q5372,field of work,growth of money supply,id-less,1
35492,BB,Q5372,different from,FD,Q5293,1
35493,BAU emissions,id-less,different from,CO2 equivalent,Q1933140,1
35494,BAPARD,Q71364206,field of work,Sustainable Livelihood,Q85804381,1
35495,BAPARD,Q71364206,field of work,income generating activities,Q36101111,1
35496,BAPARD,Q71364206,instance of,RDAs,Q104531669,1
35497,BAPARD,Q71364206,parent organization,RDA,Q1519318,1
35498,BAPARD,Q71364206,part of,Bangabandhu Academy for Poverty,Q55604818,1
35499,BARD,Q49757,part of,8th plan period,id-less,1
35500,BARD,Q49757,part of,Bangladesh Academy for Rural,Q4855262,1
35501,BARI,Q3519,instance of,Agricultural research institute,Q99052531,1
35502,BARI,Q3519,number of participants,"8,384",id-less,1
35503,BARI,Q3519,parent organization,Bangladesh Agricultural Research,Q4855260,1
35504,BARIA,Q13847372,located in the administrative territorial entity,BRAHMANBARIA,Q897320,1
35505,BARISAL,Q747840,point in time,1,Q199,1
35506,BASA,Q139576,instance of,NGO,Q79913,1
35507,BASEL,Q78,country,Bangladesh,Q902,1
35508,BASIS Bangladesh Association of Software and Information Services,id-less,country,Bangladesh,Q902,1
35509,BASM,Q1669860,part of,Bangladesh Academy of Securities,id-less,1
35510,BAU,Q2778441,subclass of,emissions,Q10711575,1
35511,BDP2100,id-less,subclass of,prepa red,id-less,1
35512,BDP2100IP,id-less,part of,Bangladesh Delta Plan Investment Plan,id-less,1
35513,Agriculture,Q11451,has part,A,Q577,1
35514,BMET,Q107113473,subsidiary,Labour Market Research Unit,id-less,1
35515,BLRI,Q28225311,subsidiary,Bangladesh Livestock Research Institute,Q28225311,1
35516,BMDA,id-less,subsidiary,Bangladesh Water Development Board,Q28225339,1
35517,BMDA,id-less,subsidiary,Rangpur division,Q876023,1
35518,BMET,Q107113473,instance of,Full -fledged department,id-less,1
35519,BMET,Q107113473,instance of,ministries and departments,id-less,1
35520,BMET,Q107113473,main subject,labour market,Q305186,1
35521,BMET,Q107113473,parent organization,"Bureau of Manpower, Employment",id-less,1
35522,BMET,Q107113473,parent organization,"Bureau of Manpower, Employment and Training",id-less,1
35523,BMET,Q107113473,use,occupational,Q637816,1
35524,BLRI,Q28225311,country,Bangladesh,Q902,1
35525,BNDA,id-less,country,Bangladesh,Q902,1
35526,BNMC,id-less,country,Bangladesh,Q902,1
35527,BNRS,Q95514835,country,Bangladesh,Q902,1
35528,BOESL,Q37221057,parent organization,Ministry,Q192350,1
35529,BOP,Q105513,country,Bangladesh,Q902,1
35530,BOP,Q105513,has part,BOP Components,id-less,1
35531,BOP,Q105513,has part,reserves,Q7315273,1
35532,BOP,Q105513,part of,macroeconomic,Q39680,1
35533,BLRI,Q28225311,instance of,universities/institutes,id-less,1
35534,BLPA,id-less,owner of,Sonahat Land Port,id-less,1
35535,BOP Components,id-less,part of,BOP,Q105513,1
35536,BIMSTEC,Q795985,instance of,multilateral platforms,id-less,1
35537,BHTPA,Q60437504,instance of,international standard certification,id-less,1
35538,BHTPA,Q60437504,instance of,standard certification,id-less,1
35539,BICM,Q173416,subsidiary,Bangladesh Institute of Capital,id-less,1
35540,BIDA,Q3320844,country,Bangladesh,Q902,1
35541,BIDA,Q3320844,field of work,businesses,Q17708761,1
35542,BIDA,Q3320844,instance of,MoI,Q712260,1
35543,BIDA,Q3320844,parent organization,BEZ A,Q16485839,1
35544,BIDA,Q3320844,parent organization,Investment Devel opment Authority,id-less,1
35545,BIN,Q987767,part of,th e database,id-less,1
35546,BLPA,id-less,owner of,Nakugaon,id-less,1
35547,BINA,Q959769,country,Bangladesh,Q902,1
35548,BINA,Q959769,parent organization,Bangladesh Institute of Nuclear Agriculture,Q17015338,1
35549,BINA,Q959769,population,"1,700",Q59096361,1
35550,BINA,Q959769,population,"2,822",id-less,1
35551,BIWTA,Q4855308,has part,BWDB,id-less,1
35552,BIWTA,Q4855308,instance of,MoS,Q1596023,1
35553,BIWTC,id-less,instance of,MoS,Q1596023,1
35554,BJRI,id-less,country,Bangladesh,Q902,1
35555,BOP Balance,id-less,instance of,Billion,Q16021,1
35556,BOP targets,id-less,facet of,inflation,Q35865,1
35557,BDRS,Q104924635,instance of,BBS,Q210499,1
35558,BRDB,id-less,field of work,Rural Community,Q68889614,1
35559,BRAC,Q922,instance of,Bangladesh Rural Advancement Committee,Q806534,1
35560,BRAC,Q922,instance of,NGOs,Q11788357,1
35561,BRAC,Q922,instance of,survey,Q747810,1
35562,BRAC,Q922,number of participants,8,Q23355,1
35563,BRAHMANBARIA,Q897320,contains administrative territorial entity,BARIA,Q13847372,1
35564,BRDB,id-less,chairperson,LGRD&C Minister,Q841748,1
35565,BRDB,id-less,different from,RDCD,id-less,1
35566,BRDB,id-less,field of work,ICT,Q5268834,1
35567,BRDB,id-less,field of work,micro infrastructure development,id-less,1
35568,BR Bangladesh Railway,id-less,owned by,Bangladesh Railway,Q754829,1
35569,BRDB,id-less,instance of,PRDP,Q11816794,1
35570,BRDB,id-less,instance of,Rural Development Academies,id-less,1
35571,BRDB,id-less,instance of,organizational network,Q17013138,1
35572,BRDB,id-less,parent organization,DAE,Q20083695,1
35573,BRDB,id-less,parent organization,Finance Division,Q68665482,1
35574,BREB,Q724877,facet of,Bangladesh Rural Electrification,id-less,1
35575,BRIDGE,Q12280,part of,SERVICE SECTOR,Q55638,1
35576,BRRI,Q4855372,field of work,post -harvest management,id-less,1
35577,BR's Master Plan,id-less,part of,BR,Q155,1
35578,BR,Q155,replaced by,Bangladesh Railways,id-less,1
35579,BOT,Q11012,subclass of,Transfer,Q1811518,1
35580,BPDB,Q4855365,owned by,Bangladesh Power Development,Q4855365,1
35581,BP,Q131755,owner of,Bangladesh Parliament,id-less,1
35582,BP,Q131755,product or material produced,Total,Q154037,1
35583,BP,Q131755,subsidiary,Total,Q154037,1
35584,BP 2015,id-less,point in time,2015,Q2002,1
35585,BPC,Q2901042,product or material produced,furnace oil,Q214199,1
35586,BPC,Q2901042,subsidiary,Bangladesh Pet roleum Corporation,id-less,1
35587,BPDB,Q4855365,inception,1972,Q2476,1
35588,BPDB,Q4855365,instance of,framework,Q6671777,1
35589,BPDB,Q4855365,parent organization,BPDB's,id-less,1
35590,BR,Q155,instance of,rail,Q26623,1
35591,BPDB,Q4855365,parent organization,GMR,Q656821,1
35592,BPDB's,id-less,subsidiary,BPDB,Q4855365,1
35593,BPMI,Q2928747,parent organization,BEPRC,id-less,1
35594,BPO,Q411424,subclass of,IT Company,Q18388277,1
35595,BPO,Q411424,subclass of,services,Q114080183,1
35596,BPS,Q4096602,subsidiary,Bangladesh Parliament Secretariat,id-less,1
35597,BR,Q155,has part,100%,Q307482,1
35598,BR,Q155,has part,BR's Master Plan,id-less,1
35599,BHBFC,id-less,instance of,regulatory,Q428148,1
35600,BGMEA,Q29025293,instance of,industry association,Q2178147,1
35601,BGMEA,Q29025293,instance of,Source,Q7376362,1
35602,"BDT 5,53,662.00 crore",id-less,owned by,BDT,Q194453,1
35603,BDT,Q194453,part of,MR,Q1025,1
35604,BDT 100,id-less,inception,2002,Q1987,1
35605,BDT 100,id-less,part of,BDT,Q194453,1
35606,BDT 138.8,id-less,point in time,138,Q30652,1
35607,"BDT 15,000 crore",id-less,part of,BDT,Q194453,1
35608,BDT 150 cro re,id-less,located in the administrative territorial entity,BDT,Q194453,1
35609,BDT 300,id-less,point in time,300,Q131390,1
35610,BDT 39 billion,id-less,part of,BDT,Q194453,1
35611,BDT 527.7,id-less,instance of,BDT,Q194453,1
35612,BDT,Q194453,owner of,GDPMillion,id-less,1
35613,BDT 574.84,id-less,part of,BDT,Q194453,1
35614,BDT 59,id-less,part of,BDT,Q194453,1
35615,BDT 6000,id-less,part of,BDT,Q194453,1
35616,BDT 800,id-less,part of,cash - based transfer,id-less,1
35617,BDT million,id-less,part of,BDT,Q194453,1
35618,BDT/USD,id-less,instance of,REER IndexExchange Rate,id-less,1
35619,BDT129.2,id-less,instance of,BDT,Q194453,1
35620,BDT16.7,id-less,instance of,BDT,Q194453,1
35621,BDT,Q194453,part of,GDP,Q12638,1
35622,BDT,Q194453,owner of,"BDT 5,53,662.00 crore",id-less,1
35623,BGM,Q1353390,owned by,EA,Q173941,1
35624,BDT,Q194453,has part,BDT 100,id-less,1
35625,BDS 1971,id-less,point in time,1971,Q2475,1
35626,BDT,Q194453,area,2.5,Q29866603,1
35627,BDT,Q194453,contains administrative territorial entity,BDT 150 cro re,id-less,1
35628,BDT,Q194453,country,Bangladesh,Q902,1
35629,BDT,Q194453,country,domestic,Q144,1
35630,BDT,Q194453,facet of,social forestry,Q3633990,1
35631,BDT,Q194453,facet of,sta ff,id-less,1
35632,BDT,Q194453,has part,23.6,Q56519362,1
35633,BDT,Q194453,has part,"BDT 15,000 crore",id-less,1
35634,BDT,Q194453,instance of,inflation indexed,Q359180,1
35635,BDT,Q194453,has part,BDT 39 billion,id-less,1
35636,BDT,Q194453,has part,BDT 574.84,id-less,1
35637,BDT,Q194453,has part,BDT 59,id-less,1
35638,BDT,Q194453,has part,BDT 6000,id-less,1
35639,BDT,Q194453,has part,BDT million,id-less,1
35640,BDT,Q194453,has part,Ktoe,Q6339001,1
35641,BDT,Q194453,instance of,Billions,Q20656755,1
35642,BDT,Q194453,instance of,USD,Q4917,1
35643,BDT358.6,id-less,instance of,BDT,Q194453,1
35644,BEPRC,id-less,subsidiary,BPMI,Q2928747,1
35645,BEPRC,id-less,subsidiary,Sustainable and Renewable Energy Development Authority,Q85804373,1
35646,BFIS,Q22990494,instance of,monitoring,Q2143522,1
35647,BFD,Q18030474,part of,SDG,Q7649586,1
35648,BFD,Q18030474,point in time,2019,Q25274,1
35649,BFD,Q18030474,subclass of,protected,Q104839741,1
35650,BFDC,Q104933988,facet of,digital technology,Q110401739,1
35651,BFDC Complex,id-less,inception,2022,Q49625,1
35652,BFDS,Q1005293,country,Bangladesh,Q902,1
35653,BFIS,Q22990494,country,Bangladesh,Q902,1
35654,BFIS,Q22990494,instance of,modules,Q2271846,1
35655,BFIS,Q22990494,part of,UNFCCC,Q208645,1
35656,BERC,Q30284633,country,Bangladesh,Q902,1
35657,BFIS Geoportal,id-less,has part,Emission Factor Database,id-less,1
35658,BFIS Geoportal,id-less,has part,Forest Inventory,Q1423188,1
35659,BFIS Geoportal,id-less,has part,Tree Identification database,id-less,1
35660,BFR I,Q22313766,part of,Bangladesh Forest Research,Q16950220,1
35661,BFRI,Q49825428,parent organization,Bangladesh Fisheries Research,Q28225298,1
35662,BFRI,Q49825428,parent organization,FD,Q5293,1
35663,BFRI-260,id-less,instance of,BFRI,Q49825428,1
35664,BGD e -GOV CIRT,id-less,instance of,Computer Incidence Response Team,id-less,1
35665,BFD,Q18030474,part of,MoEFCC,id-less,1
35666,BFD,Q18030474,instance of,MoA,Q3271540,1
35667,BEmONC,id-less,part of,Basic Emergency Obstetric and Newborn Care,id-less,1
35668,BEmONC,id-less,has part,CEmONC,id-less,1
35669,BERC,Q30284633,field of work,licensing,Q79719,1
35670,BERC,Q30284633,field of work,power pricing,id-less,1
35671,BERC,Q30284633,field of work,set prices,id-less,1
35672,BERC,Q30284633,industry,IPP,Q417403,1
35673,BERC,Q30284633,industry,T&D,Q127,1
35674,BERC,Q30284633,industry,power generation,Q26376690,1
35675,BERC,Q30284633,industry,residential subscribers,id-less,1
35676,BERC,Q30284633,owner of,BERC made,id-less,1
35677,BERC,Q30284633,product or material produced,electricity,Q12725,1
35678,BERC,Q30284633,product or material produced,tariff,Q52389,1
35679,BERC made,id-less,owned by,BERC,Q30284633,1
35680,BES,Q188931,different from,BANBEIS,Q25587060,1
35681,BES,Q188931,has part,Bangladesh Education Statistics,id-less,1
35682,BES,Q188931,part of,Primary,Q669262,1
35683,BEST,Q9816,country,Bangladesh,Q902,1
35684,BEYP,Q794382,country,Bangladesh,Q902,1
35685,BEZ A,Q16485839,subsidiary,BIDA,Q3320844,1
35686,B,Q8799,part of,Agriculture,Q11451,1
35687,B,Q8799,has part,D,Q573,1
35688,B,Q8799,has part,C,Q623,1
35689,Ann ual Budget,id-less,has part,ADP,Q185253,1
35690,Amoun,Q309314,instance of,GDP,Q12638,1
35691,Amphibian,Q10908,parent taxon,Reptile,Q10811,1
35692,An autonomous quality control agency,id-less,field of work,quality control,Q827792,1
35693,An optimum tax -GDP ratio,id-less,instance of,binding requirement,Q42222342,1
35694,An updated Forestry,id-less,facet of,Forestry,Q38112,1
35695,Android,Q94,platform,Tablets,Q1428312,1
35696,Animal,Q729,population,30,Q42817,1
35697,Animal -33,id-less,area,33,Q712661,1
35698,Annex -2,id-less,part of,Priority indicators of the localization,id-less,1
35699,Amortization/Repayment,id-less,has part,-1.5,id-less,1
35700,Annex -2 of this report,id-less,has part,Districts of Bangladesh,Q19886791,1
35701,Annex 1,Q94291050,length,1,Q199,1
35702,Annex 8A,id-less,length,8,Q23355,1
35703,Annex 8C,id-less,part of,General Economics Division,id-less,1
35704,Annex 9B,id-less,has part,General Economics Division,id-less,1
35705,Annex 9B,id-less,part of,Bangladesh's ranking in relevant indicators,id-less,1
35706,Annex 9C,id-less,part of,Annex,Q352858,1
35707,Annex 9D,id-less,part of,Uplifting of Bangladesh’s Science and Technology Outputs,id-less,1
35708,Amortization/Repayment,id-less,has part,-2.1,id-less,1
35709,Amortization/Repayment,id-less,has part,-1.4,id-less,1
35710,Annex Build -2 of Bangladesh Supreme Court,id-less,part of,Bangladesh Supreme Court,Q106645858,1
35711,Amar Bari Amar Khamar,id-less,instance of,poverty alleviation,Q1824165,1
