head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
control,Q11175,facet of,ownership,Q6498684,1,control facet of ownership,control_Q11175,ownership_Q6498684
contributory social protection,id-less,subclass of,social protection,Q2483208,1,contributory social protection subclass of social protection,contributory social protection_id-less,social protection_Q2483208
contributory participation,id-less,part of,pension scheme,Q11863170,1,contributory participation part of pension scheme,contributory participation_id-less,pension scheme_Q11863170
contributory national scheme,id-less,instance of,scheme,Q959962,1,contributory national scheme instance of scheme,contributory national scheme_id-less,scheme_Q959962
contributory,Q7257282,subclass of,old-age protection,id-less,1,contributory subclass of old-age protection,contributory_Q7257282,old-age protection_id-less
contributory,Q7257282,opposite of,noncontributory,Q89506677,1,contributory opposite of noncontributory,contributory_Q7257282,noncontributory_Q89506677
contribution compliance,id-less,facet of,employers,Q627272,1,contribution compliance facet of employers,contribution compliance_id-less,employers_Q627272
cooperative,Q4539,subclass of,production group,Q1551022,1,cooperative subclass of production group,cooperative_Q4539,production group_Q1551022
contribution,Q353169,part of,Private sector,Q591763,1,contribution part of Private sector,contribution_Q353169,Private sector_Q591763
contributing family,Q31837234,part of,family,Q8436,1,contributing family part of family,contributing family_Q31837234,family_Q8436
contributing factors,Q28950648,part of,learning outcomes,Q80376074,1,contributing factors part of learning outcomes,contributing factors_Q28950648,learning outcomes_Q80376074
contributed to the,id-less,part of,Welfare policy,Q828395,1,contributed to the part of Welfare policy,contributed to the_id-less,Welfare policy_Q828395
contributed,Q1711593,part of,private,Q158668,1,contributed part of private,contributed_Q1711593,private_Q158668
contribute to eco,id-less,subclass of,eco,Q13218856,1,contribute to eco subclass of eco,contribute to eco_id-less,eco_Q13218856
contractors,Q37047305,part of,payroll,Q59434791,1,contractors part of payroll,contractors_Q37047305,payroll_Q59434791
contractor,Q63755054,subclass of,payroll,Q59434791,1,contractor subclass of payroll,contractor_Q63755054,payroll_Q59434791
control,Q11175,part of,budget,Q41263,1,control part of budget,control_Q11175,budget_Q41263
control,Q11175,part of,contests over land boundaries,id-less,1,control part of contests over land boundaries,control_Q11175,contests over land boundaries_id-less
control,Q11175,part of,payroll,Q59434791,1,control part of payroll,control_Q11175,payroll_Q59434791
control,Q11175,said to be the same as,ownership,Q6498684,1,control said to be the same as ownership,control_Q11175,ownership_Q6498684
cooperative,Q4539,subclass of,enterprises,Q5380419,1,cooperative subclass of enterprises,cooperative_Q4539,enterprises_Q5380419
cooperative,Q4539,subclass of,community,Q486972,1,cooperative subclass of community,cooperative_Q4539,community_Q486972
cooperative,Q4539,product or material produced,productio n,id-less,1,cooperative product or material produced productio n,cooperative_Q4539,productio n_id-less
cooperativ es,id-less,part of,future,Q344,1,cooperativ es part of future,cooperativ es_id-less,future_Q344
cooperation framework,id-less,subclass of,frameworks,Q22080812,1,cooperation framework subclass of frameworks,cooperation framework_id-less,frameworks_Q22080812
cooperation agreements,Q66258664,subclass of,multilateral cooperation,Q57454731,1,cooperation agreements subclass of multilateral cooperation,cooperation agreements_Q66258664,multilateral cooperation_Q57454731
cooperation,Q380962,subclass of,development,Q1074523,1,cooperation subclass of development,cooperation_Q380962,development_Q1074523
cooperation,Q380962,said to be the same as,integration,Q80091,1,cooperation said to be the same as integration,cooperation_Q380962,integration_Q80091
cooperation,Q380962,has part,integration,Q80091,1,cooperation has part integration,cooperation_Q380962,integration_Q80091
cooperation,Q380962,has part,capacity,Q1347367,1,cooperation has part capacity,cooperation_Q380962,capacity_Q1347367
cooperation,Q380962,facet of,emerging economies,Q96698142,1,cooperation facet of emerging economies,cooperation_Q380962,emerging economies_Q96698142
cooperat ion,id-less,subclass of,integration,Q80091,1,cooperat ion subclass of integration,cooperat ion_id-less,integration_Q80091
conventions,Q92986448,part of,domestic,Q144,1,conventions part of domestic,conventions_Q92986448,domestic_Q144
conventional,Q22656,subclass of,energy sources,Q1522115,1,conventional subclass of energy sources,conventional_Q22656,energy sources_Q1522115
convenient,Q36247,facet of,modern,Q20738981,1,convenient facet of modern,convenient_Q36247,modern_Q20738981
convenien t,id-less,part of,service facilities,id-less,1,convenien t part of service facilities,convenien t_id-less,service facilities_id-less
control of natural resources,id-less,subclass of,State power,Q2324993,1,control of natural resources subclass of State power,control of natural resources_id-less,State power_Q2324993
civil so ciety,id-less,instance of,private sector,Q591763,1,civil so ciety instance of private sector,civil so ciety_id-less,private sector_Q591763
civil service management,Q59501645,part of,public administration,Q31728,1,civil service management part of public administration,civil service management_Q59501645,public administration_Q31728
civil service employment,id-less,has part,payroll,Q59434791,1,civil service employment has part payroll,civil service employment_id-less,payroll_Q59434791
breakthrough in poverty,id-less,subclass of,breakthrough in improving administrative and regulatory mechanisms,id-less,1,breakthrough in poverty subclass of breakthrough in improving administrative and regulatory mechanisms,breakthrough in poverty_id-less,breakthrough in improving administrative and regulatory mechanisms_id-less
bridges,Q12280,has part,culverts,Q2557844,1,bridges has part culverts,bridges_Q12280,culverts_Q2557844
bridges,Q12280,connects with,tunnels,Q1058090,1,bridges connects with tunnels,bridges_Q12280,tunnels_Q1058090
bridge,Q12280,subclass of,road,Q34442,1,bridge subclass of road,bridge_Q12280,road_Q34442
bribery,Q187436,subclass of,corruption,Q366,1,bribery subclass of corruption,bribery_Q187436,corruption_Q366
breed,Q38829,subclass of,breeding techniques,id-less,1,breed subclass of breeding techniques,breed_Q38829,breeding techniques_id-less
breastfeeding,Q174876,start time,6 months,Q43784378,1,breastfeeding start time 6 months,breastfeeding_Q174876,6 months_Q43784378
breastfeeding,Q174876,part of,infant and young child feeding practices,Q34260487,1,breastfeeding part of infant and young child feeding practices,breastfeeding_Q174876,infant and young child feeding practices_Q34260487
breastfed,Q38812019,subclass of,exclusively,Q23623474,1,breastfed subclass of exclusively,breastfed_Q38812019,exclusively_Q23623474
breakthrough in creativity,id-less,part of,Four Breakthroughs,id-less,1,breakthrough in creativity part of Four Breakthroughs,breakthrough in creativity_id-less,Four Breakthroughs_id-less
bridges,Q12280,part of,transportation,Q7590,1,bridges part of transportation,bridges_Q12280,transportation_Q7590
breakthrough in creativity,id-less,part of,Four,Q202,1,breakthrough in creativity part of Four,breakthrough in creativity_id-less,Four_Q202
breakthrough,Q59501879,part of,Four,Q202,1,breakthrough part of Four,breakthrough_Q59501879,Four_Q202
breaches,Q34792689,has effect,deter,Q37253485,1,breaches has effect deter,breaches_Q34792689,deter_Q37253485
boys,Q3010,subclass of,Sexual violence,Q558075,1,boys subclass of Sexual violence,boys_Q3010,Sexual violence_Q558075
boys,Q3010,opposite of,men,Q8441,1,boys opposite of men,boys_Q3010,men_Q8441
boys,Q3010,different from,girls,Q6581072,1,boys different from girls,boys_Q3010,girls_Q6581072
bottom 40 per cent,id-less,number of participants,40,Q42317,1,bottom 40 per cent number of participants 40,bottom 40 per cent_id-less,40_Q42317
bottlenecks,Q113853127,subclass of,responsibilities,Q19096746,1,bottlenecks subclass of responsibilities,bottlenecks_Q113853127,responsibilities_Q19096746
bridges,Q12280,part of,transport,Q7590,1,bridges part of transport,bridges_Q12280,transport_Q7590
bridges,Q12280,subclass of,roads,Q913035,1,bridges subclass of roads,bridges_Q12280,roads_Q913035
biodiversity,Q47041,facet of,forest,Q4421,1,biodiversity facet of forest,biodiversity_Q47041,forest_Q4421
budget,Q41263,has part,control,Q11175,1,budget has part control,budget_Q41263,control_Q11175
budget,Q41263,part of,fiscal,Q1419659,1,budget part of fiscal,budget_Q41263,fiscal_Q1419659
budget,Q41263,part of,financial,Q22687,1,budget part of financial,budget_Q41263,financial_Q22687
budget,Q41263,part of,budgets,Q77516833,1,budget part of budgets,budget_Q41263,budgets_Q77516833
budget,Q41263,part of,Government,Q7188,1,budget part of Government,budget_Q41263,Government_Q7188
budget,Q41263,has part,spending,Q98131817,1,budget has part spending,budget_Q41263,spending_Q98131817
budget,Q41263,has part,revenue,Q850210,1,budget has part revenue,budget_Q41263,revenue_Q850210
budget,Q41263,has part,investment,Q4290,1,budget has part investment,budget_Q41263,investment_Q4290
budget,Q41263,has part,expenditure,Q760120,1,budget has part expenditure,budget_Q41263,expenditure_Q760120
budget,Q41263,has part,allotment,Q4404694,1,budget has part allotment,budget_Q41263,allotment_Q4404694
bridges intervention in Liberia,id-less,country,Liberia,Q1014,1,bridges intervention in Liberia country Liberia,bridges intervention in Liberia_id-less,Liberia_Q1014
budget,Q41263,has part,PFM,Q917450,1,budget has part PFM,budget_Q41263,PFM_Q917450
budget,Q41263,country,national,Q53247,1,budget country national,budget_Q41263,national_Q53247
broadcast speaker system,id-less,part of,radio,Q872,1,broadcast speaker system part of radio,broadcast speaker system_id-less,radio_Q872
broadcast,Q922155,subclass of,integrated media,Q6043110,1,broadcast subclass of integrated media,broadcast_Q922155,integrated media_Q6043110
broadband,Q194163,subclass of,internet,Q75,1,broadband subclass of internet,broadband_Q194163,internet_Q75
broad-based,Q4971795,subclass of,economic growth,Q189833,1,broad-based subclass of economic growth,broad-based_Q4971795,economic growth_Q189833
broad -based innovation,id-less,subclass of,business dynamism,id-less,1,broad -based innovation subclass of business dynamism,broad -based innovation_id-less,business dynamism_id-less
broad,Q16860478,subclass of,transparency,Q3026325,1,broad subclass of transparency,broad_Q16860478,transparency_Q3026325
bottlenecks,Q113853127,facet of,disaster management,Q1460420,1,bottlenecks facet of disaster management,bottlenecks_Q113853127,disaster management_Q1460420
bottlenecks,Q113853127,facet of,delivery of basic services,id-less,1,bottlenecks facet of delivery of basic services,bottlenecks_Q113853127,delivery of basic services_id-less
borrowing ceiling,id-less,instance of,set,Q36161,1,borrowing ceiling instance of set,borrowing ceiling_id-less,set_Q36161
biomass,Q2945560,has part,third-party access,Q4167761,1,biomass has part third-party access,biomass_Q2945560,third-party access_Q4167761
birth,Q34581,has effect,live births,Q64041327,1,birth has effect live births,birth_Q34581,live births_Q64041327
birth,Q34581,has effect,death,Q4,1,birth has effect death,birth_Q34581,death_Q4
birth,Q34581,has cause,pregnancy,Q11995,1,birth has cause pregnancy,birth_Q34581,pregnancy_Q11995
birth,Q34581,different from,death,Q4,1,birth different from death,birth_Q34581,death_Q4
bird flu,Q43987,instance of,diseases,Q12136,1,bird flu instance of diseases,bird flu_Q43987,diseases_Q12136
biometric system,Q57840439,subclass of,ICT platform,Q98945224,1,biometric system subclass of ICT platform,biometric system_Q57840439,ICT platform_Q98945224
biometric infrastructure,id-less,facet of,biometric,Q177765,1,biometric infrastructure facet of biometric,biometric infrastructure_id-less,biometric_Q177765
biometric,Q177765,subclass of,information,Q11028,1,biometric subclass of information,biometric_Q177765,information_Q11028
biological characteristics,Q73674699,has effect,yield,Q889514,1,biological characteristics has effect yield,biological characteristics_Q73674699,yield_Q889514
border development fund,id-less,part of,Poverty Reduction Fund,id-less,1,border development fund part of Poverty Reduction Fund,border development fund_id-less,Poverty Reduction Fund_id-less
biological,Q7094,part of,ecological,Q37813,1,biological part of ecological,biological_Q7094,ecological_Q37813
biogas,Q171076,subclass of,agricultural waste,Q47161559,1,biogas subclass of agricultural waste,biogas_Q171076,agricultural waste_Q47161559
biofuel,Q128991,use,transport,Q7590,1,biofuel use transport,biofuel_Q128991,transport_Q7590
biofuel,Q128991,subclass of,consumption,Q12204,1,biofuel subclass of consumption,biofuel_Q128991,consumption_Q12204
biodiversity loss,Q18466271,has effect,Halting,Q106368330,1,biodiversity loss has effect Halting,biodiversity loss_Q18466271,Halting_Q106368330
biodiversity,Q47041,studied by,management,Q2920921,1,biodiversity studied by management,biodiversity_Q47041,management_Q2920921
biodiversity,Q47041,has part,habitat,Q52105,1,biodiversity has part habitat,biodiversity_Q47041,habitat_Q52105
biodiversity,Q47041,has effect,loss,Q1121708,1,biodiversity has effect loss,biodiversity_Q47041,loss_Q1121708
birth,Q34581,practiced by,birth attendant,Q4917007,1,birth practiced by birth attendant,birth_Q34581,birth attendant_Q4917007
birth,Q34581,subclass of,live births,Q64041327,1,birth subclass of live births,birth_Q34581,live births_Q64041327
birth attendant,Q4917007,field of this occupation,birth,Q34581,1,birth attendant field of this occupation birth,birth attendant_Q4917007,birth_Q34581
birth registration,Q85131299,subclass of,registration,Q2399307,1,birth registration subclass of registration,birth registration_Q85131299,registration_Q2399307
border crossings,Q57497161,subclass of,transit stops,id-less,1,border crossings subclass of transit stops,border crossings_Q57497161,transit stops_id-less
border,Q133346,subclass of,boundary,Q133346,1,border subclass of boundary,border_Q133346,boundary_Q133346
border,Q133346,part of,trade,Q601401,1,border part of trade,border_Q133346,trade_Q601401
bor,Q893268,subclass of,rowing,Q159354,1,bor subclass of rowing,bor_Q893268,rowing_Q159354
boost,Q893105,has cause,capital investment,Q4290,1,boost has cause capital investment,boost_Q893105,capital investment_Q4290
bookkeeping,Q3707847,has part,recording,Q13557414,1,bookkeeping has part recording,bookkeeping_Q3707847,recording_Q13557414
booking,Q4035313,part of,tourism,Q49389,1,booking part of tourism,booking_Q4035313,tourism_Q49389
bond market,Q540626,country,local currency,Q1570153,1,bond market country local currency,bond market_Q540626,local currency_Q1570153
bond,Q844,use,revenue,Q850210,1,bond use revenue,bond_Q844,revenue_Q850210
bodies of water,Q15324,subclass of,water use,Q26534,1,bodies of water subclass of water use,bodies of water_Q15324,water use_Q26534
bodies of water,Q15324,facet of,Quality of water,Q36259495,1,bodies of water facet of Quality of water,bodies of water_Q15324,Quality of water_Q36259495
bo th,Q4931179,part of,society,Q8425,1,bo th part of society,bo th_Q4931179,society_Q8425
bo rrowing,id-less,subclass of,concessional,id-less,1,bo rrowing subclass of concessional,bo rrowing_id-less,concessional_id-less
blood transfusion,Q183605,has cause,blood donation,Q53467,1,blood transfusion has cause blood donation,blood transfusion_Q183605,blood donation_Q53467
blood donation,Q53467,has effect,blood transfusion,Q183605,1,blood donation has effect blood transfusion,blood donation_Q53467,blood transfusion_Q183605
births.,Q19078202,subclass of,birth,Q34581,1,births. subclass of birth,births._Q19078202,birth_Q34581
births,Q9225583,subclass of,live,Q165714,1,births subclass of live,births_Q9225583,live_Q165714
budget,Q41263,part of,n ational,id-less,1,budget part of n ational,budget_Q41263,n ational_id-less
budget,Q41263,part of,plan,Q4006,1,budget part of plan,budget_Q41263,plan_Q4006
budget,Q41263,part of,planning,Q309100,1,budget part of planning,budget_Q41263,planning_Q309100
business,Q4830453,practiced by,entrepreneurs,Q131524,1,business practiced by entrepreneurs,business_Q4830453,entrepreneurs_Q131524
business development,Q1017569,facet of,MSMEs,Q114049607,1,business development facet of MSMEs,business development_Q1017569,MSMEs_Q114049607
business day,Q12779928,part of,controlled business activities,id-less,1,business day part of controlled business activities,business day_Q12779928,controlled business activities_id-less
business community,id-less,part of,society as a whole,id-less,1,business community part of society as a whole,business community_id-less,society as a whole_id-less
business community,id-less,has part,actors,Q33999,1,business community has part actors,business community_id-less,actors_Q33999
business association,Q2178147,subclass of,formal,Q2144456,1,business association subclass of formal,business association_Q2178147,formal_Q2144456
business administration,Q2043282,facet of,businesses,Q17708761,1,business administration facet of businesses,business administration_Q2043282,businesses_Q17708761
business,Q4830453,product or material produced,income,Q850210,1,business product or material produced income,business_Q4830453,income_Q850210
business,Q4830453,practiced by,management,Q2920921,1,business practiced by management,business_Q4830453,management_Q2920921
business,Q4830453,instance of,sector,Q3958441,1,business instance of sector,business_Q4830453,sector_Q3958441
burglary,Q329425,subclass of,crime,Q83267,1,burglary subclass of crime,burglary_Q329425,crime_Q83267
business,Q4830453,has part,private sector,Q591763,1,business has part private sector,business_Q4830453,private sector_Q591763
business,Q4830453,has part,investment policies,Q105915842,1,business has part investment policies,business_Q4830453,investment policies_Q105915842
business,Q4830453,has part,investment,Q4290,1,business has part investment,business_Q4830453,investment_Q4290
business,Q4830453,has part,entities,Q95953498,1,business has part entities,business_Q4830453,entities_Q95953498
business,Q4830453,has part,entiti es,id-less,1,business has part entiti es,business_Q4830453,entiti es_id-less
business,Q4830453,has part,Skills development,Q7535242,1,business has part Skills development,business_Q4830453,Skills development_Q7535242
business,Q4830453,facet of,poverty,Q10294,1,business facet of poverty,business_Q4830453,poverty_Q10294
business,Q4830453,country,Liberia,Q1014,1,business country Liberia,business_Q4830453,Liberia_Q1014
business development,Q1017569,has part,support,Q861259,1,business development has part support,business development_Q1017569,support_Q861259
business environment,Q3491300,has part,investment,Q4290,1,business environment has part investment,business environment_Q3491300,investment_Q4290
business environment,Q3491300,part of,investment,Q4290,1,business environment part of investment,business environment_Q3491300,investment_Q4290
business environment,Q3491300,part of,private sector,Q591763,1,business environment part of private sector,business environment_Q3491300,private sector_Q591763
butter,Q34172,manufacturer,District One Product,id-less,1,butter manufacturer District One Product,butter_Q34172,District One Product_id-less
businesses operating in Liberia,id-less,country,Liberia,Q1014,1,businesses operating in Liberia country Liberia,businesses operating in Liberia_id-less,Liberia_Q1014
businesses,Q17708761,subclass of,process,Q10843872,1,businesses subclass of process,businesses_Q17708761,process_Q10843872
businesses,Q17708761,part of,households,Q64873892,1,businesses part of households,businesses_Q17708761,households_Q64873892
businesses,Q17708761,country,Liberia,Q1014,1,businesses country Liberia,businesses_Q17708761,Liberia_Q1014
business ventures,Q77588099,part of,social,Q345367,1,business ventures part of social,business ventures_Q77588099,social_Q345367
business ventures,Q77588099,has effect,prosper,Q17711245,1,business ventures has effect prosper,business ventures_Q77588099,prosper_Q17711245
business unit,Q261232,field of work,expenditure collection,id-less,1,business unit field of work expenditure collection,business unit_Q261232,expenditure collection_id-less
business registration,Q107179084,subclass of,registrations,Q64272670,1,business registration subclass of registrations,business registration_Q107179084,registrations_Q64272670
business registration,Q107179084,number of participants,8,Q23355,1,business registration number of participants 8,business registration_Q107179084,8_Q23355
business profile,Q70795225,subclass of,profile,Q104514156,1,business profile subclass of profile,business profile_Q70795225,profile_Q104514156
business plan,Q208034,has part,medium-term business plan,id-less,1,business plan has part medium-term business plan,business plan_Q208034,medium-term business plan_id-less
business owners,Q5001909,opposite of,workers,Q178790,1,business owners opposite of workers,business owners_Q5001909,workers_Q178790
business owners,Q5001909,country,Liberia,Q1014,1,business owners country Liberia,business owners_Q5001909,Liberia_Q1014
business operation,Q336119,practiced by,entrepreneurial,Q2498526,1,business operation practiced by entrepreneurial,business operation_Q336119,entrepreneurial_Q2498526
business operation,Q336119,has part,chain,Q507619,1,business operation has part chain,business operation_Q336119,chain_Q507619
business environment,Q3491300,subclass of,reform,Q900406,1,business environment subclass of reform,business environment_Q3491300,reform_Q900406
bus,Q5638,has part,ticket,Q722218,1,bus has part ticket,bus_Q5638,ticket_Q722218
bullying in school,Q76544578,facet of,school,Q3914,1,bullying in school facet of school,bullying in school_Q76544578,school_Q3914
budget,Q41263,subclass of,monitoring,Q2143522,1,budget subclass of monitoring,budget_Q41263,monitoring_Q2143522
budget harmonization,id-less,facet of,financial,Q22687,1,budget harmonization facet of financial,budget harmonization_id-less,financial_Q22687
budgeting,Q41263,facet of,government institutions,Q25058977,1,budgeting facet of government institutions,budgeting_Q41263,government institutions_Q25058977
budgetary,Q940607,part of,financial,Q22687,1,budgetary part of financial,budgetary_Q940607,financial_Q22687
budgetary,Q940607,has part,allocation,Q16002622,1,budgetary has part allocation,budgetary_Q940607,allocation_Q16002622
budget transparency,Q46150964,facet of,fiscal space,Q5454399,1,budget transparency facet of fiscal space,budget transparency_Q46150964,fiscal space_Q5454399
budget plan,Q64317646,facet of,public expenditure,Q7257739,1,budget plan facet of public expenditure,budget plan_Q64317646,public expenditure_Q7257739
budget outturn report,id-less,subclass of,disaggregated,Q65075740,1,budget outturn report subclass of disaggregated,budget outturn report_id-less,disaggregated_Q65075740
budget management,Q66145605,subclass of,management modules,id-less,1,budget management subclass of management modules,budget management_Q66145605,management modules_id-less
budget management,Q66145605,facet of,expenditure,Q760120,1,budget management facet of expenditure,budget management_Q66145605,expenditure_Q760120
budget framework,id-less,subclass of,allocated,id-less,1,budget framework subclass of allocated,budget framework_id-less,allocated_id-less
buildings,Q41176,has part,industrial plants,Q76297381,1,buildings has part industrial plants,buildings_Q41176,industrial plants_Q76297381
budget deficit,Q444600,subclass of,GDP,Q12638,1,budget deficit subclass of GDP,budget deficit_Q444600,GDP_Q12638
budget deficit,Q444600,has part,LAK,Q36206,1,budget deficit has part LAK,budget deficit_Q444600,LAK_Q36206
budget deficit,Q444600,has part,1% of GDP,id-less,1,budget deficit has part 1% of GDP,budget deficit_Q444600,1% of GDP_id-less
budget credibility,id-less,facet of,fiscal space,Q5454399,1,budget credibility facet of fiscal space,budget credibility_id-less,fiscal space_Q5454399
budget control,Q4985020,facet of,budgeting,Q41263,1,budget control facet of budgeting,budget control_Q4985020,budgeting_Q41263
budget allocation,Q83712004,facet of,institutional,Q682969,1,budget allocation facet of institutional,budget allocation_Q83712004,institutional_Q682969
budget administration,Q66857088,facet of,budget,Q41263,1,budget administration facet of budget,budget administration_Q66857088,budget_Q41263
budget,Q41263,subclass of,system,Q1,1,budget subclass of system,budget_Q41263,system_Q1
budgeting,Q41263,has part,expenditure,Q760120,1,budgeting has part expenditure,budgeting_Q41263,expenditure_Q760120
budgeting,Q41263,has part,putting,Q1543799,1,budgeting has part putting,budgeting_Q41263,putting_Q1543799
budgeting,Q41263,part of,Pillar,Q4817,1,budgeting part of Pillar,budgeting_Q41263,Pillar_Q4817
budgeting,Q41263,part of,financial management,Q4738155,1,budgeting part of financial management,budgeting_Q41263,financial management_Q4738155
building healthier,Q46412834,part of,health sector,Q9075440,1,building healthier part of health sector,building healthier_Q46412834,health sector_Q9075440
building domestic,id-less,country,Lao PDR,Q819,1,building domestic country Lao PDR,building domestic_id-less,Lao PDR_Q819
building,Q41176,product or material produced,physical asset,Q79018031,1,building product or material produced physical asset,building_Q41176,physical asset_Q79018031
building,Q41176,practiced by,labour,Q9630,1,building practiced by labour,building_Q41176,labour_Q9630
building,Q41176,part of,household,Q259059,1,building part of household,building_Q41176,household_Q259059
building,Q41176,has part,capacity,Q1347367,1,building has part capacity,building_Q41176,capacity_Q1347367
building,Q41176,has part,aid,Q2827815,1,building has part aid,building_Q41176,aid_Q2827815
"build, own, operate and transfer",id-less,subclass of,build,Q183252,1,"build, own, operate and transfer subclass of build","build, own, operate and transfer_id-less",build_Q183252
build own and operate,id-less,different from,operate and transfer,id-less,1,build own and operate different from operate and transfer,build own and operate_id-less,operate and transfer_id-less
build,Q183252,product or material produced,infrastructure,Q121359,1,build product or material produced infrastructure,build_Q183252,infrastructure_Q121359
build,Q183252,has cause,strategic objectives,Q38123605,1,build has cause strategic objectives,build_Q183252,strategic objectives_Q38123605
build,Q183252,has cause,alization,id-less,1,build has cause alization,build_Q183252,alization_id-less
budgets,Q77516833,has part,work plan,Q26365547,1,budgets has part work plan,budgets_Q77516833,work plan_Q26365547
budgets,Q77516833,has part,expenditure,Q760120,1,budgets has part expenditure,budgets_Q77516833,expenditure_Q760120
budgets,Q77516833,has part,development partners,id-less,1,budgets has part development partners,budgets_Q77516833,development partners_id-less
budgets,Q77516833,has part,budget,Q41263,1,budgets has part budget,budgets_Q77516833,budget_Q41263
budgeting,Q41263,part of,fiscal,Q1419659,1,budgeting part of fiscal,budgeting_Q41263,fiscal_Q1419659
biodiversity,Q47041,facet of,resource management,Q14431238,1,biodiversity facet of resource management,biodiversity_Q47041,resource management_Q14431238
biodiversity,Q47041,facet of,country’s people,id-less,1,biodiversity facet of country’s people,biodiversity_Q47041,country’s people_id-less
c hanges,id-less,subclass of,external factors,Q36320408,1,c hanges subclass of external factors,c hanges_id-less,external factors_Q36320408
autonomy,Q484105,subclass of,administrative,Q56061,1,autonomy subclass of administrative,autonomy_Q484105,administrative_Q56061
average for satisfaction,id-less,country,Nationwide,Q6979886,1,average for satisfaction country Nationwide,average for satisfaction_id-less,Nationwide_Q6979886
average consumption,id-less,part of,richest quintile,id-less,1,average consumption part of richest quintile,average consumption_id-less,richest quintile_id-less
average,Q202785,instance of,decile,Q3027971,1,average instance of decile,average_Q202785,decile_Q3027971
available,Q64678853,opposite of,in the past,Q50679951,1,available opposite of in the past,available_Q64678853,in the past_Q50679951
availability of essential medicines,Q38931744,point in time,2016,Q25245,1,availability of essential medicines point in time 2016,availability of essential medicines_Q38931744,2016_Q25245
availability,Q663290,facet of,networks,Q15758936,1,availability facet of networks,availability_Q663290,networks_Q15758936
av erage,id-less,instance of,Statistical Capacity score,id-less,1,av erage instance of Statistical Capacity score,av erage_id-less,Statistical Capacity score_id-less
autonomy,Q484105,subclass of,mandate,Q15238777,1,autonomy subclass of mandate,autonomy_Q484105,mandate_Q15238777
autonomy,Q484105,different from,pilot,Q2095549,1,autonomy different from pilot,autonomy_Q484105,pilot_Q2095549
average life expectancy in Liberia,id-less,country,Liberia,Q1014,1,average life expectancy in Liberia country Liberia,average life expectancy in Liberia_id-less,Liberia_Q1014
autonomous corporations,id-less,subclass of,SOEs,Q10041,1,autonomous corporations subclass of SOEs,autonomous corporations_id-less,SOEs_Q10041
autonomous agencies,id-less,has part,superintendents,Q66889825,1,autonomous agencies has part superintendents,autonomous agencies_id-less,superintendents_Q66889825
automotive,Q190117,instance of,industries,Q2976602,1,automotive instance of industries,automotive_Q190117,industries_Q2976602
automation,Q184199,subclass of,processes,Q27726347,1,automation subclass of processes,automation_Q184199,processes_Q27726347
automated teller machine,Q81235,different from,bank branch,Q21073937,1,automated teller machine different from bank branch,automated teller machine_Q81235,bank branch_Q21073937
automated asset registration,id-less,subclass of,system,Q1,1,automated asset registration subclass of system,automated asset registration_id-less,system_Q1
automat ed station,id-less,subclass of,station,Q12819564,1,automat ed station subclass of station,automat ed station_id-less,station_Q12819564
autocratic,Q24840966,subclass of,leadership,Q484275,1,autocratic subclass of leadership,autocratic_Q24840966,leadership_Q484275
average household size,id-less,area,4.3,Q4031261,1,average household size area 4.3,average household size_id-less,4.3_Q4031261
awaiting trial,id-less,subclass of,convicted,Q989174,1,awaiting trial subclass of convicted,awaiting trial_id-less,convicted_Q989174
biodiversity,Q47041,facet of,conservation,Q832237,1,biodiversity facet of conservation,biodiversity_Q47041,conservation_Q832237
backbone,Q482853,has part,fiber optic,Q162,1,backbone has part fiber optic,backbone_Q482853,fiber optic_Q162
bands,Q814196,part of,cultural,Q11042,1,bands part of cultural,bands_Q814196,cultural_Q11042
bandits,Q587847,subclass of,militia,Q153936,1,bandits subclass of militia,bandits_Q587847,militia_Q153936
bamboo,Q670887,subclass of,construction material,Q206615,1,bamboo subclass of construction material,bamboo_Q670887,construction material_Q206615
balance,Q134566,part of,credit,Q182076,1,balance part of credit,balance_Q134566,credit_Q182076
backward linkages,id-less,opposite of,forward,Q280658,1,backward linkages opposite of forward,backward linkages_id-less,forward_Q280658
backup centre,id-less,subclass of,centre,Q739951,1,backup centre subclass of centre,backup centre_id-less,centre_Q739951
backup centre,id-less,part of,Internet,Q75,1,backup centre part of Internet,backup centre_id-less,Internet_Q75
backlog of cases,id-less,has effect,excessive rates,Q39462900,1,backlog of cases has effect excessive rates,backlog of cases_id-less,excessive rates_Q39462900
backbone,Q482853,country,Liberia,Q1014,1,backbone country Liberia,backbone_Q482853,Liberia_Q1014
awareness,Q4338318,facet of,Environment issues,Q21511170,1,awareness facet of Environment issues,awareness_Q4338318,Environment issues_Q21511170
b.,Q2389905,opposite of,c.,Q5727902,1,b. opposite of c.,b._Q2389905,c._Q5727902
awareness raising on the climate,id-less,facet of,climate,Q7937,1,awareness raising on the climate facet of climate,awareness raising on the climate_id-less,climate_Q7937
awareness campaigns,Q91538600,subclass of,campaigns,Q18812548,1,awareness campaigns subclass of campaigns,awareness campaigns_Q91538600,campaigns_Q18812548
awareness,Q4338318,part of,education,Q8434,1,awareness part of education,awareness_Q4338318,education_Q8434
awareness,Q4338318,has part,connection to nature,Q111241688,1,awareness has part connection to nature,awareness_Q4338318,connection to nature_Q111241688
awareness,Q4338318,has effect,donor,Q1968442,1,awareness has effect donor,awareness_Q4338318,donor_Q1968442
