head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
elation,Q1044050,part of,gender,Q48277,1,elation part of gender,elation_Q1044050,gender_Q48277
efficiency,Q1034411,subclass of,productivity,Q2111958,1,efficiency subclass of productivity,efficiency_Q1034411,productivity_Q2111958
effici ent manner,id-less,has effect,resettlements,id-less,1,effici ent manner has effect resettlements,effici ent manner_id-less,resettlements_id-less
effi ciency,id-less,facet of,farming,Q1402889,1,effi ciency facet of farming,effi ciency_id-less,farming_Q1402889
effecti vely participate in the development,id-less,part of,communities,Q177634,1,effecti vely participate in the development part of communities,effecti vely participate in the development_id-less,communities_Q177634
energy crisis,Q1341376,has effect,inhibits growth,Q64074635,1,energy crisis has effect inhibits growth,energy crisis_Q1341376,inhibits growth_Q64074635
entrepreneurship,Q3908516,facet of,roa d transport,id-less,1,entrepreneurship facet of roa d transport,entrepreneurship_Q3908516,roa d transport_id-less
education system,Q446760,has part,redirecte d,id-less,1,education system has part redirecte d,education system_Q446760,redirecte d_id-less
epreneurial skills,id-less,subclass of,investment,Q4290,1,epreneurial skills subclass of investment,epreneurial skills_id-less,investment_Q4290
estates,Q657326,part of,communities,Q177634,1,estates part of communities,estates_Q657326,communities_Q177634
erosion,Q80026,location,soil,Q36133,1,erosion location soil,erosion_Q80026,soil_Q36133
eradicating poverty,id-less,facet of,poverty,Q10294,1,eradicating poverty facet of poverty,eradicating poverty_id-less,poverty_Q10294
equity,Q827451,subclass of,efficiency,Q1034411,1,equity subclass of efficiency,equity_Q827451,efficiency_Q1034411
equity,Q827451,subclass of,credit programmes,id-less,1,equity subclass of credit programmes,equity_Q827451,credit programmes_id-less
equitable distribution,Q84380972,facet of,water,Q283,1,equitable distribution facet of water,equitable distribution_Q84380972,water_Q283
equitable distribution,Q84380972,facet of,growth,Q1342838,1,equitable distribution facet of growth,equitable distribution_Q84380972,growth_Q1342838
equipment,Q10273457,part of,procurement,Q829492,1,equipment part of procurement,equipment_Q10273457,procurement_Q829492
environmental profile,Q33775564,subclass of,economic policy,Q582577,1,environmental profile subclass of economic policy,environmental profile_Q33775564,economic policy_Q582577
environment,Q2249676,has part,macro-economic,Q108131916,1,environment has part macro-economic,environment_Q2249676,macro-economic_Q108131916
environmental priorities,Q81185040,facet of,national environmental mechanism,id-less,1,environmental priorities facet of national environmental mechanism,environmental priorities_Q81185040,national environmental mechanism_id-less
environmental policy,Q919526,has part,legislation,Q820655,1,environmental policy has part legislation,environmental policy_Q919526,legislation_Q820655
environmental management,Q929380,part of,public,Q294440,1,environmental management part of public,environmental management_Q929380,public_Q294440
environmental management,Q929380,country,Swaziland,Q1050,1,environmental management country Swaziland,environmental management_Q929380,Swaziland_Q1050
environmental laws,Q13856646,subclass of,Enforce,Q16246285,1,environmental laws subclass of Enforce,environmental laws_Q13856646,Enforce_Q16246285
environmental assessment,Q80899157,part of,road proj ects,id-less,1,environmental assessment part of road proj ects,environmental assessment_Q80899157,road proj ects_id-less
environmental,Q10485087,practiced by,decision-ma king,id-less,1,environmental practiced by decision-ma king,environmental_Q10485087,decision-ma king_id-less
environment,Q2249676,studied by,management,Q2920921,1,environment studied by management,environment_Q2249676,management_Q2920921
educational needs,Q64607540,facet of,educational,Q7922,1,educational needs facet of educational,educational needs_Q64607540,educational_Q7922
education system,Q446760,has part,private sector,Q591763,1,education system has part private sector,education system_Q446760,private sector_Q591763
ethnic,Q205049,country,Cameroon,Q1009,1,ethnic country Cameroon,ethnic_Q205049,Cameroon_Q1009
economic,Q8134,part of,social,Q345367,1,economic part of social,economic_Q8134,social_Q345367
economic empowerment,Q63829080,has part,participation,Q1773152,1,economic empowerment has part participation,economic empowerment_Q63829080,participation_Q1773152
economic empowerment,Q63829080,has part,ownership,Q6498684,1,economic empowerment has part ownership,economic empowerment_Q63829080,ownership_Q6498684
economic empowerment,Q63829080,has part,management,Q2920921,1,economic empowerment has part management,economic empowerment_Q63829080,management_Q2920921
economic empowerme nt,id-less,has part,nationals,Q825838,1,economic empowerme nt has part nationals,economic empowerme nt_id-less,nationals_Q825838
economic development,Q4530482,has part,social,Q345367,1,economic development has part social,economic development_Q4530482,social_Q345367
economic criteria,Q113434725,facet of,investment decisions,Q6060850,1,economic criteria facet of investment decisions,economic criteria_Q113434725,investment decisions_Q6060850
economic crisis broke out in 1985,id-less,point in time,1985,Q2431,1,economic crisis broke out in 1985 point in time 1985,economic crisis broke out in 1985_id-less,1985_Q2431
economic a nd social activities,id-less,has cause,persons with disabilities,Q74535604,1,economic a nd social activities has cause persons with disabilities,economic a nd social activities_id-less,persons with disabilities_Q74535604
econom ic,id-less,facet of,land use,Q1165944,1,econom ic facet of land use,econom ic_id-less,land use_Q1165944
economic expansion,Q1384234,has cause,enabling environ ment,id-less,1,economic expansion has cause enabling environ ment,economic expansion_Q1384234,enabling environ ment_id-less
econ omic empowerment,id-less,facet of,econ,Q8134,1,econ omic empowerment facet of econ,econ omic empowerment_id-less,econ_Q8134
eco-tourism,Q5333148,subclass of,tourism,Q49389,1,eco-tourism subclass of tourism,eco-tourism_Q5333148,tourism_Q49389
ec onomy,id-less,different from,economy,Q159810,1,ec onomy different from economy,ec onomy_id-less,economy_Q159810
early warning system's out put,id-less,facet of,early warning system,Q1427940,1,early warning system's out put facet of early warning system,early warning system's out put_id-less,early warning system_Q1427940
early warning,Q114479747,subclass of,syst ems,id-less,1,early warning subclass of syst ems,early warning_Q114479747,syst ems_id-less
early marriage,Q57939805,subclass of,legislation,Q820655,1,early marriage subclass of legislation,early marriage_Q57939805,legislation_Q820655
e ducation costs,id-less,part of,education,Q8434,1,e ducation costs part of education,e ducation costs_id-less,education_Q8434
dynamism,Q3502310,facet of,cultural practices,Q65134253,1,dynamism facet of cultural practices,dynamism_Q3502310,cultural practices_Q65134253
economic empowerment,Q63829080,instance of,social objectives,Q36687480,1,economic empowerment instance of social objectives,economic empowerment_Q63829080,social objectives_Q36687480
economic performances since independence,id-less,has part,chall enges,id-less,1,economic performances since independence has part chall enges,economic performances since independence_id-less,chall enges_id-less
education research,Q861399,subclass of,research,Q42240,1,education research subclass of research,education research_Q861399,research_Q42240
economy,Q159810,has part,t he need to develop the local economy,id-less,1,economy has part t he need to develop the local economy,economy_Q159810,t he need to develop the local economy_id-less
education programs,Q66664338,has part,stre et.,id-less,1,education programs has part stre et.,education programs_Q66664338,stre et._id-less
education,Q8434,subclass of,social services,Q11588306,1,education subclass of social services,education_Q8434,social services_Q11588306
education,Q8434,instance of,quality,Q1207505,1,education instance of quality,education_Q8434,quality_Q1207505
education,Q8434,has part,family planning programmes,Q69700075,1,education has part family planning programmes,education_Q8434,family planning programmes_Q69700075
education,Q8434,has part,e ducation costs,id-less,1,education has part e ducation costs,education_Q8434,e ducation costs_id-less
education,Q8434,has part,curriculum,Q207137,1,education has part curriculum,education_Q8434,curriculum_Q207137
education,Q8434,has part,classroom,Q621114,1,education has part classroom,education_Q8434,classroom_Q621114
education,Q8434,has part,Technical subjects,id-less,1,education has part Technical subjects,education_Q8434,Technical subjects_id-less
economy,Q159810,has part,social development,Q15765794,1,economy has part social development,economy_Q159810,social development_Q15765794
economic relat ions,id-less,country,Swazi,Q34014,1,economic relat ions country Swazi,economic relat ions_id-less,Swazi_Q34014
economy,Q159810,has part,operations,Q3884033,1,economy has part operations,economy_Q159810,operations_Q3884033
economy,Q159810,has part,manufacturing,Q187939,1,economy has part manufacturing,economy_Q159810,manufacturing_Q187939
economy,Q159810,has part,industry,Q8148,1,economy has part industry,economy_Q159810,industry_Q8148
economy,Q159810,different from,ec onomy,id-less,1,economy different from ec onomy,economy_Q159810,ec onomy_id-less
economy,Q159810,country,Cameroon,Q1009,1,economy country Cameroon,economy_Q159810,Cameroon_Q1009
economicaction,id-less,country,Cameroon,Q1009,1,economicaction country Cameroon,economicaction_id-less,Cameroon_Q1009
economic sense,id-less,said to be the same as,makes good economic sense,id-less,1,economic sense said to be the same as makes good economic sense,economic sense_id-less,makes good economic sense_id-less
economic revival process launched ten years ago,id-less,follows,ten years ago,Q77476739,1,economic revival process launched ten years ago follows ten years ago,economic revival process launched ten years ago_id-less,ten years ago_Q77476739
ethical standards,Q107638224,facet of,journalism,Q11030,1,ethical standards facet of journalism,ethical standards_Q107638224,journalism_Q11030
ev,Q13629441,part of,community,Q486972,1,ev part of community,ev_Q13629441,community_Q486972
duties,Q3714732,subclass of,func tions,id-less,1,duties subclass of func tions,duties_Q3714732,func tions_id-less
gender issues,Q15753025,facet of,rural,Q7380465,1,gender issues facet of rural,gender issues_Q15753025,rural_Q7380465
global economy,Q473750,has part,trade,Q601401,1,global economy has part trade,global economy_Q473750,trade_Q601401
global economy,Q473750,has part,finance,Q43015,1,global economy has part finance,global economy_Q473750,finance_Q43015
global economy,Q473750,country,Cameroon,Q1009,1,global economy country Cameroon,global economy_Q473750,Cameroon_Q1009
girls,Q6581072,subclass of,women,Q467,1,girls subclass of women,girls_Q6581072,women_Q467
generating opportunities,id-less,subclass of,opportunities,Q84501571,1,generating opportunities subclass of opportunities,generating opportunities_id-less,opportunities_Q84501571
generatin g,id-less,subclass of,informal income,Q56095483,1,generatin g subclass of informal income,generatin g_id-less,informal income_Q56095483
1.1.3,id-less,point in time,1,Q199,1,1.1.3 point in time 1,1.1.3_id-less,1_Q199
gender rol es,id-less,part of,social construction,Q63770825,1,gender rol es part of social construction,gender rol es_id-less,social construction_Q63770825
gender issues,Q15753025,facet of,gender,Q48277,1,gender issues facet of gender,gender issues_Q15753025,gender_Q48277
good governance strategy,id-less,part of,industrialization,Q202398,1,good governance strategy part of industrialization,good governance strategy_id-less,industrialization_Q202398
gender equity,Q7252,part of,social,Q345367,1,gender equity part of social,gender equity_Q7252,social_Q345367
gender disaggregated data,id-less,subclass of,disaggregated data,Q30867384,1,gender disaggregated data subclass of disaggregated data,gender disaggregated data_id-less,disaggregated data_Q30867384
gender dimension,Q56613447,facet of,environmental manageme nt.,id-less,1,gender dimension facet of environmental manageme nt.,gender dimension_Q56613447,environmental manageme nt._id-less
gender,Q48277,has part,elation,Q1044050,1,gender has part elation,gender_Q48277,elation_Q1044050
future generations,Q954025,opposite of,present,Q192613,1,future generations opposite of present,future generations_Q954025,present_Q192613
funding,Q6055890,part of,research,Q42240,1,funding part of research,funding_Q6055890,research_Q42240
ful l,Q33454,subclass of,parental responsibility,Q4375005,1,ful l subclass of parental responsibility,ful l_Q33454,parental responsibility_Q4375005
fuelwood,Q57957461,subclass of,sustainable,Q66095801,1,fuelwood subclass of sustainable,fuelwood_Q57957461,sustainable_Q66095801
globalization,Q7181,has effect,series of constraints,id-less,1,globalization has effect series of constraints,globalization_Q7181,series of constraints_id-less
goods,Q2424752,different from,services,Q114080183,1,goods different from services,goods_Q2424752,services_Q114080183
fuel deficit areas,id-less,has part,degraded landscap,id-less,1,fuel deficit areas has part degraded landscap,fuel deficit areas_id-less,degraded landscap_id-less
grazing,Q3239189,subclass of,crop,Q235352,1,grazing subclass of crop,grazing_Q3239189,crop_Q235352
health care,Q31207,has part,institutions,Q27711101,1,health care has part institutions,health care_Q31207,institutions_Q27711101
health car e,id-less,subclass of,mission-owned,id-less,1,health car e subclass of mission-owned,health car e_id-less,mission-owned_id-less
health,Q12147,subclass of,basic services,Q74832136,1,health subclass of basic services,health_Q12147,basic services_Q74832136
health,Q12147,has part,education,Q8434,1,health has part education,health_Q12147,education_Q8434
harmony,Q184421,said to be the same as,prosperity,Q1760011,1,harmony said to be the same as prosperity,harmony_Q184421,prosperity_Q1760011
harmonisation,Q5659376,facet of,monetary policies,Q113443596,1,harmonisation facet of monetary policies,harmonisation_Q5659376,monetary policies_Q113443596
growth recovery,Q54436410,has cause,devaluation,Q220788,1,growth recovery has cause devaluation,growth recovery_Q54436410,devaluation_Q220788
growth engine,Q39087187,subclass of,investments,Q114500150,1,growth engine subclass of investments,growth engine_Q39087187,investments_Q114500150
grassroots,Q929651,subclass of,communities,Q177634,1,grassroots subclass of communities,grassroots_Q929651,communities_Q177634
gove rnment,id-less,has part,expenditure,Q760120,1,gove rnment has part expenditure,gove rnment_id-less,expenditure_Q760120
gra duates,id-less,use,curriculum design,Q35824738,1,gra duates use curriculum design,gra duates_id-less,curriculum design_Q35824738
government structure,Q19944802,subclass of,structure,Q811979,1,government structure subclass of structure,government structure_Q19944802,structure_Q811979
government pension,Q1196231,subclass of,Fund,Q2620430,1,government pension subclass of Fund,government pension_Q1196231,Fund_Q2620430
government,Q7188,product or material produced,information,Q11028,1,government product or material produced information,government_Q7188,information_Q11028
government,Q7188,has part,supervisory,Q759969,1,government has part supervisory,government_Q7188,supervisory_Q759969
governm ent,id-less,part of,political will,Q107259730,1,governm ent part of political will,governm ent_id-less,political will_Q107259730
governance,Q1553864,subclass of,challenge,Q16511806,1,governance subclass of challenge,governance_Q1553864,challenge_Q16511806
governance,Q1553864,facet of,business climate,id-less,1,governance facet of business climate,governance_Q1553864,business climate_id-less
fuel-relate d accidents,id-less,has effect,education campaigns,Q40300489,1,fuel-relate d accidents has effect education campaigns,fuel-relate d accidents_id-less,education campaigns_Q40300489
fuel,Q42501,part of,energy,Q11379,1,fuel part of energy,fuel_Q42501,energy_Q11379
exc hange,id-less,has part,information unit,id-less,1,exc hange has part information unit,exc hange_id-less,information unit_id-less
facil itate,id-less,facet of,transparency,Q3026325,1,facil itate facet of transparency,facil itate_id-less,transparency_Q3026325
farmers,Q131512,subclass of,producers,Q315732,1,farmers subclass of producers,farmers_Q131512,producers_Q315732
family unit,Q66837962,has part,extended family,Q721790,1,family unit has part extended family,family unit_Q66837962,extended family_Q721790
family unit,Q66837962,facet of,traditional systems,Q35905687,1,family unit facet of traditional systems,family unit_Q66837962,traditional systems_Q35905687
family tracing service,id-less,field of work,deter mine,id-less,1,family tracing service field of work deter mine,family tracing service_id-less,deter mine_id-less
family system,Q870449,has part,extended family,Q721790,1,family system has part extended family,family system_Q870449,extended family_Q721790
family planning programmes,Q69700075,part of,education,Q8434,1,family planning programmes part of education,family planning programmes_Q69700075,education_Q8434
family planning programmes,Q69700075,has part,male partners,Q38685748,1,family planning programmes has part male partners,family planning programmes_Q69700075,male partners_Q38685748
family,Q8436,has part,si ze,Q45701899,1,family has part si ze,family_Q8436,si ze_Q45701899
f ree,id-less,part of,customs union,Q218819,1,f ree part of customs union,f ree_id-less,customs union_Q218819
fast-tra ck,id-less,part of,urban development programme,id-less,1,fast-tra ck part of urban development programme,fast-tra ck_id-less,urban development programme_id-less
f ollowing,id-less,subclass of,promotion,Q39809,1,f ollowing subclass of promotion,f ollowing_id-less,promotion_Q39809
externalfinancial package,id-less,subclass of,public investment,Q59095065,1,externalfinancial package subclass of public investment,externalfinancial package_id-less,public investment_Q59095065
extension,Q184148,part of,agricultural research,Q56237415,1,extension part of agricultural research,extension_Q184148,agricultural research_Q56237415
extens ion services,id-less,use,agricultural,Q5356428,1,extens ion services use agricultural,extens ion services_id-less,agricultural_Q5356428
extended family,Q721790,part of,family system,Q870449,1,extended family part of family system,extended family_Q721790,family system_Q870449
exploration permit,id-less,subclass of,licences,Q284742,1,exploration permit subclass of licences,exploration permit_id-less,licences_Q284742
exploitation,Q600571,subclass of,natural resources,Q105575840,1,exploitation subclass of natural resources,exploitation_Q600571,natural resources_Q105575840
expenditure,Q760120,part of,gove rnment,id-less,1,expenditure part of gove rnment,expenditure_Q760120,gove rnment_id-less
farming technologies,id-less,use,farming,Q1402889,1,farming technologies use farming,farming technologies_id-less,farming_Q1402889
fees,Q37464281,part of,registration,Q2399307,1,fees part of registration,fees_Q37464281,registration_Q2399307
fu ll disclosure of information,id-less,subclass of,communication,Q11024,1,fu ll disclosure of information subclass of communication,fu ll disclosure of information_id-less,communication_Q11024
fiscal prudence,id-less,subclass of,policies,Q47011897,1,fiscal prudence subclass of policies,fiscal prudence_id-less,policies_Q47011897
freight forwarders,Q840850,industry,logistics,Q177777,1,freight forwarders industry logistics,freight forwarders_Q840850,logistics_Q177777
freedom,Q2979,has part,equality,Q842346,1,freedom has part equality,freedom_Q2979,equality_Q842346
foster families,Q35990653,subclass of,adoptive,Q20746742,1,foster families subclass of adoptive,foster families_Q35990653,adoptive_Q20746742
forward linkages,id-less,opposite of,backward,Q16938807,1,forward linkages opposite of backward,forward linkages_id-less,backward_Q16938807
forest,Q4421,subclass of,grazing,Q3239189,1,forest subclass of grazing,forest_Q4421,grazing_Q3239189
food security progra mmes's,id-less,part of,food security progra mmes,id-less,1,food security progra mmes's part of food security progra mmes,food security progra mmes's_id-less,food security progra mmes_id-less
food security progra mmes,id-less,has part,food security progra mmes's,id-less,1,food security progra mmes has part food security progra mmes's,food security progra mmes_id-less,food security progra mmes's_id-less
five-year national development plan,id-less,followed by,three-year rolling,id-less,1,five-year national development plan followed by three-year rolling,five-year national development plan_id-less,three-year rolling_id-less
fiscal,Q1419659,subclass of,appropriate,Q113903632,1,fiscal subclass of appropriate,fiscal_Q1419659,appropriate_Q113903632
female-headed households,Q98831851,subclass of,households,Q64873892,1,female-headed households subclass of households,female-headed households_Q98831851,households_Q64873892
financial services,Q5449654,has part,o ffshore,id-less,1,financial services has part o ffshore,financial services_Q5449654,o ffshore_id-less
financial sector,Q57774188,has part,Savings and credit societies,id-less,1,financial sector has part Savings and credit societies,financial sector_Q57774188,Savings and credit societies_id-less
financial partners,id-less,part of,technical,Q569612,1,financial partners part of technical,financial partners_id-less,technical_Q569612
financial ins titutions,id-less,has part,housing developers,id-less,1,financial ins titutions has part housing developers,financial ins titutions_id-less,housing developers_id-less
finance,Q43015,part of,global economy,Q473750,1,finance part of global economy,finance_Q43015,global economy_Q473750
fina ncial services,id-less,instance of,sector,Q3958441,1,fina ncial services instance of sector,fina ncial services_id-less,sector_Q3958441
fight against climatechange effects,id-less,part of,Millennium Development Goals,Q81737,1,fight against climatechange effects part of Millennium Development Goals,fight against climatechange effects_id-less,Millennium Development Goals_Q81737
females,Q111905566,opposite of,males,Q6743117,1,females opposite of males,females_Q111905566,males_Q6743117
dynamic activities in the informal sector,id-less,part of,informal sector,Q944235,1,dynamic activities in the informal sector part of informal sector,dynamic activities in the informal sector_id-less,informal sector_Q944235
drugs,Q8386,different from,alcohol,Q153,1,drugs different from alcohol,drugs_Q8386,alcohol_Q153
app ropriate,id-less,part of,census methodology,id-less,1,app ropriate part of census methodology,app ropriate_id-less,census methodology_id-less
cold dressed,id-less,subclass of,carcasses,Q114491546,1,cold dressed subclass of carcasses,cold dressed_id-less,carcasses_Q114491546
community participation,Q65807646,facet of,natural resource management,Q3743137,1,community participation facet of natural resource management,community participation_Q65807646,natural resource management_Q3743137
community part icipation,id-less,part of,community,Q486972,1,community part icipation part of community,community part icipation_id-less,community_Q486972
community authorities,id-less,applies to jurisdiction,local,Q11851202,1,community authorities applies to jurisdiction local,community authorities_id-less,local_Q11851202
community,Q486972,has part,ev,Q13629441,1,community has part ev,community_Q486972,ev_Q13629441
communities,Q177634,has part,households,Q64873892,1,communities has part households,communities_Q177634,households_Q64873892
communities,Q177634,has part,estates,Q657326,1,communities has part estates,communities_Q177634,estates_Q657326
communities,Q177634,has part,effecti vely participate in the development,id-less,1,communities has part effecti vely participate in the development,communities_Q177634,effecti vely participate in the development_id-less
common legal,Q59672653,different from,customary,Q5196583,1,common legal different from customary,common legal_Q59672653,customary_Q5196583
codes,Q105700118,facet of,investment policies,Q105915842,1,codes facet of investment policies,codes_Q105700118,investment policies_Q105915842
community-based policing,id-less,subclass of,policing,Q100348214,1,community-based policing subclass of policing,community-based policing_id-less,policing_Q100348214
co nservation,id-less,part of,water policy,Q15761055,1,co nservation part of water policy,co nservation_id-less,water policy_Q15761055
climatic conditions,Q29013396,subclass of,agricultural research,Q56237415,1,climatic conditions subclass of agricultural research,climatic conditions_Q29013396,agricultural research_Q56237415
climatic conditions,Q29013396,facet of,climatic,Q125928,1,climatic conditions facet of climatic,climatic conditions_Q29013396,climatic_Q125928
classroom,Q621114,part of,education,Q8434,1,classroom part of education,classroom_Q621114,education_Q8434
civil society,Q181865,part of,political level,id-less,1,civil society part of political level,civil society_Q181865,political level_id-less
civil,Q8676,subclass of,law,Q7748,1,civil subclass of law,civil_Q8676,law_Q7748
city,Q515,different from,town,Q3957,1,city different from town,city_Q515,town_Q3957
cities,Q515,different from,towns,Q22108005,1,cities different from towns,cities_Q515,towns_Q22108005
community-based administrative structure,id-less,subclass of,systematic interventions,Q113173635,1,community-based administrative structure subclass of systematic interventions,community-based administrative structure_id-less,systematic interventions_Q113173635
comp anies,id-less,subclass of,monopolies,Q55084922,1,comp anies subclass of monopolies,comp anies_id-less,monopolies_Q55084922
child care,Q1455871,subclass of,services,Q114080183,1,child care subclass of services,child care_Q1455871,services_Q114080183
consistency,Q1319773,subclass of,uniformity,Q208650,1,consistency subclass of uniformity,consistency_Q1319773,uniformity_Q208650
consumer,Q22855,subclass of,stakeholders,Q108798676,1,consumer subclass of stakeholders,consumer_Q22855,stakeholders_Q108798676
consultation process,Q83952239,has part,nomination of stakeholder representat,id-less,1,consultation process has part nomination of stakeholder representat,consultation process_Q83952239,nomination of stakeholder representat_id-less
consultati ve,id-less,subclass of,participatory approach,Q24707458,1,consultati ve subclass of participatory approach,consultati ve_id-less,participatory approach_Q24707458
construction,Q385378,practiced by,companies,Q257303,1,construction practiced by companies,construction_Q385378,companies_Q257303
constr uction,id-less,product or material produced,road,Q34442,1,constr uction product or material produced road,constr uction_id-less,road_Q34442
constitution,Q7755,main subject,equality,Q842346,1,constitution main subject equality,constitution_Q7755,equality_Q842346
constitution,Q7755,has part,tenets,Q5575554,1,constitution has part tenets,constitution_Q7755,tenets_Q5575554
constant growth,Q33727320,country,Cameroon,Q1009,1,constant growth country Cameroon,constant growth_Q33727320,Cameroon_Q1009
consistency,Q1319773,subclass of,applicability,Q1074648,1,consistency subclass of applicability,consistency_Q1319773,applicability_Q1074648
companies,Q257303,field of this occupation,construction,Q385378,1,companies field of this occupation construction,companies_Q257303,construction_Q385378
conservation legislation,Q56756545,subclass of,legislation,Q820655,1,conservation legislation subclass of legislation,conservation legislation_Q56756545,legislation_Q820655
conservation,Q832237,subclass of,environmental protection,Q832237,1,conservation subclass of environmental protection,conservation_Q832237,environmental protection_Q832237
conservation,Q832237,facet of,environmental,Q10485087,1,conservation facet of environmental,conservation_Q832237,environmental_Q10485087
conse nsus,id-less,applies to jurisdiction,national,Q53247,1,conse nsus applies to jurisdiction national,conse nsus_id-less,national_Q53247
conduc t,id-less,part of,research into the situation,id-less,1,conduc t part of research into the situation,conduc t_id-less,research into the situation_id-less
conditions of employment,Q25204034,part of,labour laws,Q78830905,1,conditions of employment part of labour laws,conditions of employment_Q25204034,labour laws_Q78830905
competitiv e,id-less,subclass of,business costs,id-less,1,competitiv e subclass of business costs,competitiv e_id-less,business costs_id-less
competition,Q476300,facet of,industry,Q8148,1,competition facet of industry,competition_Q476300,industry_Q8148
child protection laws,id-less,subclass of,policies,Q47011897,1,child protection laws subclass of policies,child protection laws_id-less,policies_Q47011897
child abuse,Q167191,subclass of,personnel who handle child abuse,id-less,1,child abuse subclass of personnel who handle child abuse,child abuse_Q167191,personnel who handle child abuse_id-less
controlled,Q46622,facet of,illegal trade,Q57262007,1,controlled facet of illegal trade,controlled_Q46622,illegal trade_Q57262007
aximisation,id-less,facet of,productive employment,Q98659387,1,aximisation facet of productive employment,aximisation_id-less,productive employment_Q98659387
blind,Q10874,subclass of,disabled people,Q15978181,1,blind subclass of disabled people,blind_Q10874,disabled people_Q15978181
better roads,Q96328275,facet of,roads,Q913035,1,better roads facet of roads,better roads_Q96328275,roads_Q913035
benefits of development,Q43207979,facet of,equitable access,Q16837086,1,benefits of development facet of equitable access,benefits of development_Q43207979,equitable access_Q16837086
benefits,Q6593860,part of,treatment,Q179661,1,benefits part of treatment,benefits_Q6593860,treatment_Q179661
behaviours,Q106314935,studied by,thesociological,id-less,1,behaviours studied by thesociological,behaviours_Q106314935,thesociological_id-less
basic education,Q3309206,subclass of,curriculum,Q207137,1,basic education subclass of curriculum,basic education_Q3309206,curriculum_Q207137
basic education,Q3309206,facet of,children,Q7569,1,basic education facet of children,basic education_Q3309206,children_Q7569
backward,Q16938807,opposite of,forward linkages,id-less,1,backward opposite of forward linkages,backward_Q16938807,forward linkages_id-less
awards,Q2988681,facet of,awards's,Q4504495,1,awards facet of awards's,awards_Q2988681,awards's_Q4504495
born out of wedlock,Q73490071,different from,wedlock,Q8445,1,born out of wedlock different from wedlock,born out of wedlock_Q73490071,wedlock_Q8445
autonomous road authority,id-less,subclass of,road authority,id-less,1,autonomous road authority subclass of road authority,autonomous road authority_id-less,road authority_id-less
assumptio n,id-less,facet of,free-market,Q46607,1,assumptio n facet of free-market,assumptio n_id-less,free-market_Q46607
association,Q186290,has part,professional council,id-less,1,association has part professional council,association_Q186290,professional council_id-less
associa tions,id-less,part of,co-operative movement,Q1502514,1,associa tions part of co-operative movement,associa tions_id-less,co-operative movement_Q1502514
assessment capability,id-less,subclass of,assessment,Q1379672,1,assessment capability subclass of assessment,assessment capability_id-less,assessment_Q1379672
assembly market,id-less,subclass of,rural market,Q3555589,1,assembly market subclass of rural market,assembly market_id-less,rural market_Q3555589
aspirations,Q737568,part of,needs,Q37208103,1,aspirations part of needs,aspirations_Q737568,needs_Q37208103
appropr iate,id-less,facet of,renewable energy,Q12705,1,appropr iate facet of renewable energy,appropr iate_id-less,renewable energy_Q12705
board members,Q66169646,field of this occupation,oversee operations,id-less,1,board members field of this occupation oversee operations,board members_Q66169646,oversee operations_id-less
botanic garden,Q167346,field of work,Establish,Q837142,1,botanic garden field of work Establish,botanic garden_Q167346,Establish_Q837142
chiefs,Q247731,part of,local councils,Q12192339,1,chiefs part of local councils,chiefs_Q247731,local councils_Q12192339
cases,Q36870299,part of,court,Q41487,1,cases part of court,cases_Q36870299,court_Q41487
chiefs,Q247731,part of,councils,Q55557858,1,chiefs part of councils,chiefs_Q247731,councils_Q55557858
chiefs,Q247731,applies to jurisdiction,local authorities,Q46022688,1,chiefs applies to jurisdiction local authorities,chiefs_Q247731,local authorities_Q46022688
chall enges,id-less,part of,economic performances since independence,id-less,1,chall enges part of economic performances since independence,chall enges_id-less,economic performances since independence_id-less
central government,Q2767140,instance of,government,Q7188,1,central government instance of government,central government_Q2767140,government_Q7188
central government,Q2767140,has part,local authorities,Q46022688,1,central government has part local authorities,central government_Q2767140,local authorities_Q46022688
central,Q57525,instance of,government,Q7188,1,central instance of government,central_Q57525,government_Q7188
census methodology,id-less,has part,app ropriate,id-less,1,census methodology has part app ropriate,census methodology_id-less,app ropriate_id-less
catchment,Q166620,subclass of,water,Q283,1,catchment subclass of water,catchment_Q166620,water_Q283
career,Q282049,practiced by,health personnel,Q59283400,1,career practiced by health personnel,career_Q282049,health personnel_Q59283400
botanic garden,Q167346,instance of,Establish,Q837142,1,botanic garden instance of Establish,botanic garden_Q167346,Establish_Q837142
care services for th e elderly,id-less,subclass of,sub-contract,Q16942433,1,care services for th e elderly subclass of sub-contract,care services for th e elderly_id-less,sub-contract_Q16942433
care for the elderly,Q437458,subclass of,encoura ge,id-less,1,care for the elderly subclass of encoura ge,care for the elderly_Q437458,encoura ge_id-less
capacity,Q1347367,part of,infrastructure,Q121359,1,capacity part of infrastructure,capacity_Q1347367,infrastructure_Q121359
capabilit y,id-less,facet of,Economic empowerment,Q63829080,1,capabilit y facet of Economic empowerment,capabilit y_id-less,Economic empowerment_Q63829080
business,Q4830453,has part,labour,Q9630,1,business has part labour,business_Q4830453,labour_Q9630
business,Q4830453,different from,tertiary training institutions,id-less,1,business different from tertiary training institutions,business_Q4830453,tertiary training institutions_id-less
bursari es,id-less,subclass of,scholarships,Q96814625,1,bursari es subclass of scholarships,bursari es_id-less,scholarships_Q96814625
