head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
CSOs,Q22808416,field of work,planning,Q309100,1,CSOs field of work planning,CSOs_Q22808416,planning_Q309100
COVID 19,Q84263196,followed by,Industry 4.0,Q1661989,1,COVID 19 followed by Industry 4.0,COVID 19_Q84263196,Industry 4.0_Q1661989
COVID -19 pandemic,Q113888949,event distance,20 20,Q65163718,1,COVID -19 pandemic event distance 20 20,COVID -19 pandemic_Q113888949,20 20_Q65163718
COVID -19 pandemic,Q113888949,has effect,COVID -19 pandemic's spread,id-less,1,COVID -19 pandemic has effect COVID -19 pandemic's spread,COVID -19 pandemic_Q113888949,COVID -19 pandemic's spread_id-less
COVID -19 pandemic,Q113888949,has effect,duration,Q2199864,1,COVID -19 pandemic has effect duration,COVID -19 pandemic_Q113888949,duration_Q2199864
COVID -19 pandemic,Q113888949,has effect,economic crisis,Q114380,1,COVID -19 pandemic has effect economic crisis,COVID -19 pandemic_Q113888949,economic crisis_Q114380
COVID -19 pandemic,Q113888949,has effect,global FDI flows,id-less,1,COVID -19 pandemic has effect global FDI flows,COVID -19 pandemic_Q113888949,global FDI flows_id-less
COVID -19 pandemic,Q113888949,has effect,ongoing impact,Q34735099,1,COVID -19 pandemic has effect ongoing impact,COVID -19 pandemic_Q113888949,ongoing impact_Q34735099
COVID -19 pandemic,Q113888949,has effect,serious outbreak,Q41133863,1,COVID -19 pandemic has effect serious outbreak,COVID -19 pandemic_Q113888949,serious outbreak_Q41133863
COVID -19 pandemic's spread,id-less,has cause,COVID -19 pandemic,Q113888949,1,COVID -19 pandemic's spread has cause COVID -19 pandemic,COVID -19 pandemic's spread_id-less,COVID -19 pandemic_Q113888949
COVID -19 recovery measures,id-less,facet of,COVID -19,Q112712553,1,COVID -19 recovery measures facet of COVID -19,COVID -19 recovery measures_id-less,COVID -19_Q112712553
COVID-19,Q84263196,country,Kenya,Q114,1,COVID-19 country Kenya,COVID-19_Q84263196,Kenya_Q114
CSOs,Q22808416,field of this occupation,UXOs,Q2302880,1,CSOs field of this occupation UXOs,CSOs_Q22808416,UXOs_Q2302880
COVID-19,Q84263196,has cause,Corona Virus Disease 2019,Q90111520,1,COVID-19 has cause Corona Virus Disease 2019,COVID-19_Q84263196,Corona Virus Disease 2019_Q90111520
COVID-19,Q84263196,has effect,tourism,Q49389,1,COVID-19 has effect tourism,COVID-19_Q84263196,tourism_Q49389
COVID-19 containment measure,Q96949222,has part,travel restrictions,Q87745167,1,COVID-19 containment measure has part travel restrictions,COVID-19 containment measure_Q96949222,travel restrictions_Q87745167
COVID-19 pandemic,Q81068910,country,Kenya,Q114,1,COVID-19 pandemic country Kenya,COVID-19 pandemic_Q81068910,Kenya_Q114
COVID-19 pandemic,Q81068910,has effect,online,Q73368,1,COVID-19 pandemic has effect online,COVID-19 pandemic_Q81068910,online_Q73368
COVID-19 pandemic,Q81068910,number of participants,19,Q39850,1,COVID-19 pandemic number of participants 19,COVID-19 pandemic_Q81068910,19_Q39850
CPIA Criteria 2017,id-less,point in time,2017,Q25290,1,CPIA Criteria 2017 point in time 2017,CPIA Criteria 2017_id-less,2017_Q25290
CRC,Q800,has part,Convention on the Rights of the Child,Q466087,1,CRC has part Convention on the Rights of the Child,CRC_Q800,Convention on the Rights of the Child_Q466087
CRED,Q161380,publication date,21 May 2018,Q45920400,1,CRED publication date 21 May 2018,CRED_Q161380,21 May 2018_Q45920400
Completion of at least one,id-less,number of participants,17,Q40118,1,Completion of at least one number of participants 17,Completion of at least one_id-less,17_Q40118
Completion rate,Q3516223,facet of,Primary education,Q975085,1,Completion rate facet of Primary education,Completion rate_Q3516223,Primary education_Q975085
Completion rate in primary education,id-less,part of,Indicator 4.1.2,id-less,1,Completion rate in primary education part of Indicator 4.1.2,Completion rate in primary education_id-less,Indicator 4.1.2_id-less
Despit e the progress,id-less,has effect,awareness,Q4338318,1,Despit e the progress has effect awareness,Despit e the progress_id-less,awareness_Q4338318
Decree on Electronic Commerce,id-less,main subject,Electronic Commerce,Q484847,1,Decree on Electronic Commerce main subject Electronic Commerce,Decree on Electronic Commerce_id-less,Electronic Commerce_Q484847
Decree on Management and Protection,id-less,part of,Law on Civil Servants,id-less,1,Decree on Management and Protection part of Law on Civil Servants,Decree on Management and Protection_id-less,Law on Civil Servants_id-less
Decree on Official,id-less,has part,Document management,Q831677,1,Decree on Official has part Document management,Decree on Official_id-less,Document management_Q831677
Decree on Pe rsons with Disabilities,id-less,publication date,2014,Q1999,1,Decree on Pe rsons with Disabilities publication date 2014,Decree on Pe rsons with Disabilities_id-less,2014_Q1999
Decree on the Approval and Promulgation of National Environmental Standards,id-less,instance of,Order,Q36602,1,Decree on the Approval and Promulgation of National Environmental Standards instance of Order,Decree on the Approval and Promulgation of National Environmental Standards_id-less,Order_Q36602
Deeper regional integration,id-less,country,Lao PDR,Q819,1,Deeper regional integration country Lao PDR,Deeper regional integration_id-less,Lao PDR_Q819
Deforestation,Q169940,has effect,forest,Q4421,1,Deforestation has effect forest,Deforestation_Q169940,forest_Q4421
Democracy Unity Prosperity,id-less,follows,Peace Independence Democracy Unity Prosperity,id-less,1,Democracy Unity Prosperity follows Peace Independence Democracy Unity Prosperity,Democracy Unity Prosperity_id-less,Peace Independence Democracy Unity Prosperity_id-less
Democratic Republic,Q5255892,member of,Asian Development Bank,Q188822,1,Democratic Republic member of Asian Development Bank,Democratic Republic_Q5255892,Asian Development Bank_Q188822
Department General,Q99302726,point in time,2016,Q25245,1,Department General point in time 2016,Department General_Q99302726,2016_Q25245
Department of Economic and Social Affairs,id-less,part of,United Nations,Q1065,1,Department of Economic and Social Affairs part of United Nations,Department of Economic and Social Affairs_id-less,United Nations_Q1065
Department of Planning,Q2098373,parent organization,MPI,Q6019423,1,Department of Planning parent organization MPI,Department of Planning_Q2098373,MPI_Q6019423
Department of Rural,Q5260477,industry,agriculture,Q11451,1,Department of Rural industry agriculture,Department of Rural_Q5260477,agriculture_Q11451
Departments and Agencies,Q28008646,part of,National Government,Q1320217,1,Departments and Agencies part of National Government,Departments and Agencies_Q28008646,National Government_Q1320217
Deposits,Q18554103,has effect,bank credit,Q1814021,1,Deposits has effect bank credit,Deposits_Q18554103,bank credit_Q1814021
Deputy DG,id-less,number of participants,81,Q712876,1,Deputy DG number of participants 81,Deputy DG_id-less,81_Q712876
Deputy Department General,id-less,inception,2016,Q25245,1,Deputy Department General inception 2016,Deputy Department General_id-less,2016_Q25245
Deputy Director -General,id-less,subclass of,Director -General,id-less,1,Deputy Director -General subclass of Director -General,Deputy Director -General_id-less,Director -General_id-less
Deputy Governors,id-less,part of,Gov ernment,Q31643,1,Deputy Governors part of Gov ernment,Deputy Governors_id-less,Gov ernment_Q31643
Deputy Minister,Q26204040,subclass of,Minister,Q83307,1,Deputy Minister subclass of Minister,Deputy Minister_Q26204040,Minister_Q83307
Deputy President,Q2363110,part of,Cabinet Secretaries,id-less,1,Deputy President part of Cabinet Secretaries,Deputy President_Q2363110,Cabinet Secretaries_id-less
Decree No. 348/PM on Well -being,id-less,has part,Development Criteria,Q78290227,1,Decree No. 348/PM on Well -being has part Development Criteria,Decree No. 348/PM on Well -being_id-less,Development Criteria_Q78290227
Decree No. 348,id-less,applies to jurisdiction,G,Q41803,1,Decree No. 348 applies to jurisdiction G,Decree No. 348_id-less,G_Q41803
Decree No. 321/GO on Climate Change,id-less,part of,Decree No. 06/PM on,id-less,1,Decree No. 321/GO on Climate Change part of Decree No. 06/PM on,Decree No. 321/GO on Climate Change_id-less,Decree No. 06/PM on_id-less
Death rate due to road traffic injuries,id-less,has part,"Death rate due to road traffic injuries per 100,000 population",id-less,1,"Death rate due to road traffic injuries has part Death rate due to road traffic injuries per 100,000 population",Death rate due to road traffic injuries_id-less,"Death rate due to road traffic injuries per 100,000 population_id-less"
DRF,Q29772724,instance of,coordination body,id-less,1,DRF instance of coordination body,DRF_Q29772724,coordination body_id-less
DRSLP,id-less,field of work,Sustainable Livelihoods Project,id-less,1,DRSLP field of work Sustainable Livelihoods Project,DRSLP_id-less,Sustainable Livelihoods Project_id-less
DRSLP,id-less,part of,Drought Resilience and Sustainable Livelihoods Project,id-less,1,DRSLP part of Drought Resilience and Sustainable Livelihoods Project,DRSLP_id-less,Drought Resilience and Sustainable Livelihoods Project_id-less
Dakcheung,Q5209893,contains administrative territorial entity,Sekong,Q2087536,1,Dakcheung contains administrative territorial entity Sekong,Dakcheung_Q5209893,Sekong_Q2087536
Dashboard,Q1417134,part of,Project to develop and establish a public sector,id-less,1,Dashboard part of Project to develop and establish a public sector,Dashboard_Q1417134,Project to develop and establish a public sector_id-less
Data,Q42848,studied by,statistics,Q12483,1,Data studied by statistics,Data_Q42848,statistics_Q12483
Death,Q4,number of participants,10,Q23806,1,Death number of participants 10,Death_Q4,10_Q23806
Death rate due to road traffic Injuries,id-less,has part,Injuries,Q193078,1,Death rate due to road traffic Injuries has part Injuries,Death rate due to road traffic Injuries_id-less,Injuries_Q193078
Death rate due to road traffic Injuries,id-less,part of,Figure 4-4,id-less,1,Death rate due to road traffic Injuries part of Figure 4-4,Death rate due to road traffic Injuries_id-less,Figure 4-4_id-less
"Death rate due to road traffic injuries per 100,000 population",id-less,part of,Death rate due to road traffic injuries,id-less,1,"Death rate due to road traffic injuries per 100,000 population part of Death rate due to road traffic injuries","Death rate due to road traffic injuries per 100,000 population_id-less",Death rate due to road traffic injuries_id-less
Decree 309/PM on Poverty Criteria,id-less,author,Government,Q7188,1,Decree 309/PM on Poverty Criteria author Government,Decree 309/PM on Poverty Criteria_id-less,Government_Q7188
December 2020,Q55281147,follows,November 2020,Q38575003,1,December 2020 follows November 2020,December 2020_Q55281147,November 2020_Q38575003
Decentralization,Q188961,has part,local government,Q6501447,1,Decentralization has part local government,Decentralization_Q188961,local government_Q6501447
Decision making,Q1331926,facet of,Decision,Q16513426,1,Decision making facet of Decision,Decision making_Q1331926,Decision_Q16513426
Decision on trading,id-less,has part,Technical Barriers to Trade,Q3055140,1,Decision on trading has part Technical Barriers to Trade,Decision on trading_id-less,Technical Barriers to Trade_Q3055140
Declaration on ASEAN Roadmap for Strategic,id-less,main subject,ASEAN Roadmap for Strategic,id-less,1,Declaration on ASEAN Roadmap for Strategic main subject ASEAN Roadmap for Strategic,Declaration on ASEAN Roadmap for Strategic_id-less,ASEAN Roadmap for Strategic_id-less
Declaration on Aid Effe,id-less,main subject,Effe,Q28136179,1,Declaration on Aid Effe main subject Effe,Declaration on Aid Effe_id-less,Effe_Q28136179
Declaration on the Right to Development,id-less,author,DRTD,id-less,1,Declaration on the Right to Development author DRTD,Declaration on the Right to Development_id-less,DRTD_id-less
Declaration on the TRIPS,id-less,main subject,TRIPS,Q331647,1,Declaration on the TRIPS main subject TRIPS,Declaration on the TRIPS_id-less,TRIPS_Q331647
Declining productivity in rural areas,id-less,facet of,productivity in rural areas,id-less,1,Declining productivity in rural areas facet of productivity in rural areas,Declining productivity in rural areas_id-less,productivity in rural areas_id-less
Deputy Prime Minister,Q877955,subclass of,Ministers,Q7751572,1,Deputy Prime Minister subclass of Ministers,Deputy Prime Minister_Q877955,Ministers_Q7751572
Determined Contributions to Climate Change,id-less,part of,INDC,Q20051297,1,Determined Contributions to Climate Change part of INDC,Determined Contributions to Climate Change_id-less,INDC_Q20051297
Comprehensive Economic Partnership,Q5156968,instance of,free -trade bloc,id-less,1,Comprehensive Economic Partnership instance of free -trade bloc,Comprehensive Economic Partnership_Q5156968,free -trade bloc_id-less
Develop e,id-less,product or material produced,e,Q684,1,Develop e product or material produced e,Develop e_id-less,e_Q684
Digital index,Q109855267,instance of,project,Q170584,1,Digital index instance of project,Digital index_Q109855267,project_Q170584
Digitalised e-water portal,id-less,part of,SDG 6,Q48741129,1,Digitalised e-water portal part of SDG 6,Digitalised e-water portal_id-less,SDG 6_Q48741129
Directi ve,id-less,has part,Sang,Q399,1,Directi ve has part Sang,Directi ve_id-less,Sang_Q399
Directi ve,id-less,part of,Law on Local,id-less,1,Directi ve part of Law on Local,Directi ve_id-less,Law on Local_id-less
Directi ve,id-less,part of,Sam Sang,Q7408367,1,Directi ve part of Sam Sang,Directi ve_id-less,Sam Sang_Q7408367
Directi ve,id-less,replaces,Sam Sang,Q7408367,1,Directi ve replaces Sam Sang,Directi ve_id-less,Sam Sang_Q7408367
Directions for Economic Structural Reforms for National Resilience,id-less,publication date,61,Q774689,1,Directions for Economic Structural Reforms for National Resilience publication date 61,Directions for Economic Structural Reforms for National Resilience_id-less,61_Q774689
Directive,Q1079196,main subject,Sam Sang,Q7408367,1,Directive main subject Sam Sang,Directive_Q1079196,Sam Sang_Q7408367
Disaster Prevention and Control Committee,id-less,part of,12 ministries,id-less,1,Disaster Prevention and Control Committee part of 12 ministries,Disaster Prevention and Control Committee_id-less,12 ministries_id-less
Disaster Recovery Framework,id-less,facet of,Disaster Prevention,Q1460420,1,Disaster Recovery Framework facet of Disaster Prevention,Disaster Recovery Framework_id-less,Disaster Prevention_Q1460420
Disaster Recovery Site,id-less,product or material produced,Project to build a Disaster Recovery Site,id-less,1,Disaster Recovery Site product or material produced Project to build a Disaster Recovery Site,Disaster Recovery Site_id-less,Project to build a Disaster Recovery Site_id-less
Disaster Risk Management,Q96334982,instance of,thematic areas,Q98944122,1,Disaster Risk Management instance of thematic areas,Disaster Risk Management_Q96334982,thematic areas_Q98944122
Disaster Risk Management Planning,id-less,subclass of,CIDPs,id-less,1,Disaster Risk Management Planning subclass of CIDPs,Disaster Risk Management Planning_id-less,CIDPs_id-less
Discussions,Q58819051,has part,consultations,Q86318693,1,Discussions has part consultations,Discussions_Q58819051,consultations_Q86318693
Discussions,Q58819051,has part,inputs,Q94697788,1,Discussions has part inputs,Discussions_Q58819051,inputs_Q94697788
Disposal mechanisms for VAC cases,id-less,facet of,VAC,Q207408,1,Disposal mechanisms for VAC cases facet of VAC,Disposal mechanisms for VAC cases_id-less,VAC_Q207408
Distribution of employment by sector,id-less,part of,Table 8.2,id-less,1,Distribution of employment by sector part of Table 8.2,Distribution of employment by sector_id-less,Table 8.2_id-less
District,Q123705,different from,Districts,Q5283500,1,District different from Districts,District_Q123705,Districts_Q5283500
District,Q123705,owner of,MoES,Q37485554,1,District owner of MoES,District_Q123705,MoES_Q37485554
District,Q123705,part of,Divisions,Q67325359,1,District part of Divisions,District_Q123705,Divisions_Q67325359
District Governor,Q854241,different from,Governor,Q132050,1,District Governor different from Governor,District Governor_Q854241,Governor_Q132050
Digital connectivity,Q5275820,instance of,making,Q11398090,1,Digital connectivity instance of making,Digital connectivity_Q5275820,making_Q11398090
Digital Literacy Project,id-less,instance of,DLP,Q956182,1,Digital Literacy Project instance of DLP,Digital Literacy Project_id-less,DLP_Q956182
Digital Business Transformation,Q47975884,facet of,SMEs,Q622439,1,Digital Business Transformation facet of SMEs,Digital Business Transformation_Q47975884,SMEs_Q622439
Development Criteria,Q78290227,part of,Decree No. 348/PM on Well -being,id-less,1,Development Criteria part of Decree No. 348/PM on Well -being,Development Criteria_Q78290227,Decree No. 348/PM on Well -being_id-less
"Develop effective, accountable",id-less,number of participants,16,Q40254,1,"Develop effective, accountable number of participants 16","Develop effective, accountable_id-less",16_Q40254
Develop quality,id-less,has part,reliable,Q11348540,1,Develop quality has part reliable,Develop quality_id-less,reliable_Q11348540
Developed Country,Q132453,instance of,status,Q813912,1,Developed Country instance of status,Developed Country_Q132453,status_Q813912
Development,Q1074523,has cause,Socio-Economic,Q1643441,1,Development has cause Socio-Economic,Development_Q1074523,Socio-Economic_Q1643441
Development,Q1074523,has part,R&D,Q129,1,Development has part R&D,Development_Q1074523,R&D_Q129
Development / The World Ba nk,id-less,publication date,2012,Q1990,1,Development / The World Ba nk publication date 2012,Development / The World Ba nk_id-less,2012_Q1990
Development Area,Q2619193,subclass of,Area,Q56061,1,Development Area subclass of Area,Development Area_Q2619193,Area_Q56061
Development Assistance Committee,Q1206712,parent organization,OECD,Q41550,1,Development Assistance Committee parent organization OECD,Development Assistance Committee_Q1206712,OECD_Q41550
Development Cooperation,Q12359517,point in time,2016,Q25245,1,Development Cooperation point in time 2016,Development Cooperation_Q12359517,2016_Q25245
Development Criteria,Q78290227,point in time,2019,Q25274,1,Development Criteria point in time 2019,Development Criteria_Q78290227,2019_Q25274
Development of National Policy for Eradication of FGM7,id-less,publication date,2019,Q25274,1,Development of National Policy for Eradication of FGM7 publication date 2019,Development of National Policy for Eradication of FGM7_id-less,2019_Q25274
Development Financing,id-less,number of participants,5,Q203,1,Development Financing number of participants 5,Development Financing_id-less,5_Q203
Development Goals,Q45127500,facet of,continuous development,Q37001359,1,Development Goals facet of continuous development,Development Goals_Q45127500,continuous development_Q37001359
Development Goals,Q45127500,has part,Achieve,Q10998095,1,Development Goals has part Achieve,Development Goals_Q45127500,Achieve_Q10998095
Development Index,id-less,facet of,broadband pricing,id-less,1,Development Index facet of broadband pricing,Development Index_id-less,broadband pricing_id-less
Development Movement,Q61137922,has part,determinant,Q178546,1,Development Movement has part determinant,Development Movement_Q61137922,determinant_Q178546
Development Partners,id-less,subclass of,INGOs,Q21615023,1,Development Partners subclass of INGOs,Development Partners_id-less,INGOs_Q21615023
Development Strategy 2016 -2025,id-less,followed by,Vision 2030,Q23906335,1,Development Strategy 2016 -2025 followed by Vision 2030,Development Strategy 2016 -2025_id-less,Vision 2030_Q23906335
Development finance landscape,id-less,has part,Development finance landscape needs,id-less,1,Development finance landscape has part Development finance landscape needs,Development finance landscape_id-less,Development finance landscape needs_id-less
Development finance landscape needs,id-less,part of,Development finance landscape,id-less,1,Development finance landscape needs part of Development finance landscape,Development finance landscape needs_id-less,Development finance landscape_id-less
DR F,Q573246,subclass of,coordination,Q2463100,1,DR F subclass of coordination,DR F_Q573246,coordination_Q2463100
DR F,Q573246,instance of,programmes,Q39071357,1,DR F instance of programmes,DR F_Q573246,programmes_Q39071357
DR F,Q573246,affiliation,M oLSW,id-less,1,DR F affiliation M oLSW,DR F_Q573246,M oLSW_id-less
DPs,Q1061846,part of,civil society,Q181865,1,DPs part of civil society,DPs_Q1061846,civil society_Q181865
Constitutional amendment,Q53463,facet of,legal sector,id-less,1,Constitutional amendment facet of legal sector,Constitutional amendment_Q53463,legal sector_id-less
Consult,Q113488668,different from,Involve,Q27727470,1,Consult different from Involve,Consult_Q113488668,Involve_Q27727470
Consumption and Production Patterns,id-less,has part,Production Patterns,Q43320982,1,Consumption and Production Patterns has part Production Patterns,Consumption and Production Patterns_id-less,Production Patterns_Q43320982
Continu e,Q106472951,instance of,Special Economic Zone,Q494978,1,Continu e instance of Special Economic Zone,Continu e_Q106472951,Special Economic Zone_Q494978
Continuous quality,Q65510450,has part,sustainable economic growth,id-less,1,Continuous quality has part sustainable economic growth,Continuous quality_Q65510450,sustainable economic growth_id-less
Continuous quality,Q65510450,said to be the same as,sustainable economic growth,id-less,1,Continuous quality said to be the same as sustainable economic growth,Continuous quality_Q65510450,sustainable economic growth_id-less
Contract Farmers’ Network Programme,id-less,has part,"62,000 farmers",id-less,1,"Contract Farmers’ Network Programme has part 62,000 farmers",Contract Farmers’ Network Programme_id-less,"62,000 farmers_id-less"
Control,Q11175,facet of,countries,Q6256,1,Control facet of countries,Control_Q11175,countries_Q6256
Convention on Cluster Munition,Q331588,instance of,Decree,Q2571972,1,Convention on Cluster Munition instance of Decree,Convention on Cluster Munition_Q331588,Decree_Q2571972
Convention on the Elimination of All,Q277072,main subject,Discrimination against Women,Q11446451,1,Convention on the Elimination of All main subject Discrimination against Women,Convention on the Elimination of All_Q277072,Discrimination against Women_Q11446451
Convention on the Elimination of All Forms of Discrimination,Q277072,has part,All Forms of Discrimination,id-less,1,Convention on the Elimination of All Forms of Discrimination has part All Forms of Discrimination,Convention on the Elimination of All Forms of Discrimination_Q277072,All Forms of Discrimination_id-less
Convention on the Rights,Q466087,facet of,children’s rights,Q8354948,1,Convention on the Rights facet of children’s rights,Convention on the Rights_Q466087,children’s rights_Q8354948
Convention on the Rights of Persons with Disabilities,Q1069706,publisher,ICRPD,id-less,1,Convention on the Rights of Persons with Disabilities publisher ICRPD,Convention on the Rights of Persons with Disabilities_Q1069706,ICRPD_id-less
Convention on the Rights of the Child,Q466087,part of,CRC,Q800,1,Convention on the Rights of the Child part of CRC,Convention on the Rights of the Child_Q466087,CRC_Q800
Cooperation,Q380962,has part,partner countries,Q100651436,1,Cooperation has part partner countries,Cooperation_Q380962,partner countries_Q100651436
Cooperatives,Q4539,subclass of,Development,Q1074523,1,Cooperatives subclass of Development,Cooperatives_Q4539,Development_Q1074523
Core Principles,Q28753397,location,Basel,Q78,1,Core Principles location Basel,Core Principles_Q28753397,Basel_Q78
Corona Virus Disease 2019,Q90111520,has effect,COVID-19,Q84263196,1,Corona Virus Disease 2019 has effect COVID-19,Corona Virus Disease 2019_Q90111520,COVID-19_Q84263196
Coronary heart disease in Laos,id-less,country,Laos,Q819,1,Coronary heart disease in Laos country Laos,Coronary heart disease in Laos_id-less,Laos_Q819
Corporate Social Responsibility,Q218600,subclass of,CSR,Q218600,1,Corporate Social Responsibility subclass of CSR,Corporate Social Responsibility_Q218600,CSR_Q218600
Corruption Perceptions Index,Q210463,main subject,anti-corruption campaigns,Q64869254,1,Corruption Perceptions Index main subject anti-corruption campaigns,Corruption Perceptions Index_Q210463,anti-corruption campaigns_Q64869254
Constitution of the Lao PDR,id-less,country,Lao PDR,Q819,1,Constitution of the Lao PDR country Lao PDR,Constitution of the Lao PDR_id-less,Lao PDR_Q819
Constitution of Kenya on the Bill of Rights,id-less,has part,Article 43 of the Constitution of Kenya on the Bill of Rights,id-less,1,Constitution of Kenya on the Bill of Rights has part Article 43 of the Constitution of Kenya on the Bill of Rights,Constitution of Kenya on the Bill of Rights_id-less,Article 43 of the Constitution of Kenya on the Bill of Rights_id-less
Constitution of Kenya on Economic and Social Rights,id-less,country,Kenya,Q114,1,Constitution of Kenya on Economic and Social Rights country Kenya,Constitution of Kenya on Economic and Social Rights_id-less,Kenya_Q114
Connectivity,Q72897900,subclass of,Integration,Q80091,1,Connectivity subclass of Integration,Connectivity_Q72897900,Integration_Q80091
Computer Misuse and Cybercrimes Act,id-less,point in time,2018,Q25291,1,Computer Misuse and Cybercrimes Act point in time 2018,Computer Misuse and Cybercrimes Act_id-less,2018_Q25291
Computers for pedagogical purposes,id-less,subclass of,pedagogical,Q677662,1,Computers for pedagogical purposes subclass of pedagogical,Computers for pedagogical purposes_id-less,pedagogical_Q677662
Conclusion,Q12769393,follows,Chapter 5,Q21713372,1,Conclusion follows Chapter 5,Conclusion_Q12769393,Chapter 5_Q21713372
Conclusion,Q12769393,has part,Chapter 5,Q21713372,1,Conclusion has part Chapter 5,Conclusion_Q12769393,Chapter 5_Q21713372
Conference on Population,Q576920,main subject,Population,Q33829,1,Conference on Population main subject Population,Conference on Population_Q576920,Population_Q33829
Confirmed,Q48789658,is a list of,villages,Q1803605,1,Confirmed is a list of villages,Confirmed_Q48789658,villages_Q1803605
Confirmed Hazardous Area,id-less,subclass of,survey,Q747810,1,Confirmed Hazardous Area subclass of survey,Confirmed Hazardous Area_id-less,survey_Q747810
Conflict resolution,Q1194317,subclass of,Peace Building,Q65360536,1,Conflict resolution subclass of Peace Building,Conflict resolution_Q1194317,Peace Building_Q65360536
Connectivity,Q72897900,part of,1,Q199,1,Connectivity part of 1,Connectivity_Q72897900,1_Q199
Constituency Offices,id-less,part of,NA,Q49,1,Constituency Offices part of NA,Constituency Offices_id-less,NA_Q49
Constitution of Kenya 2010,id-less,point in time,2010,Q1995,1,Constitution of Kenya 2010 point in time 2010,Constitution of Kenya 2010_id-less,2010_Q1995
Constitut ion,id-less,followed by,laws promulgated in a few years,id-less,1,Constitut ion followed by laws promulgated in a few years,Constitut ion_id-less,laws promulgated in a few years_id-less
Constitution,Q7755,country,Kenya,Q114,1,Constitution country Kenya,Constitution_Q7755,Kenya_Q114
Constitution,Q7755,country,Lao PDR,Q819,1,Constitution country Lao PDR,Constitution_Q7755,Lao PDR_Q819
Constitution,Q7755,has part,current,Q129558,1,Constitution has part current,Constitution_Q7755,current_Q129558
Constitution,Q7755,has part,laws and conventions,Q111240677,1,Constitution has part laws and conventions,Constitution_Q7755,laws and conventions_Q111240677
Constitution,Q7755,main subject,equality,Q842346,1,Constitution main subject equality,Constitution_Q7755,equality_Q842346
Constitution of Kenya,Q2753888,has part,Article 23 of the Constitution of Kenya,id-less,1,Constitution of Kenya has part Article 23 of the Constitution of Kenya,Constitution of Kenya_Q2753888,Article 23 of the Constitution of Kenya_id-less
Constitution of Kenya,Q2753888,has part,Bill of Rights in the Constitution of Kenya,id-less,1,Constitution of Kenya has part Bill of Rights in the Constitution of Kenya,Constitution of Kenya_Q2753888,Bill of Rights in the Constitution of Kenya_id-less
Constitution of Kenya 2010,id-less,country,Kenya,Q114,1,Constitution of Kenya 2010 country Kenya,Constitution of Kenya 2010_id-less,Kenya_Q114
Corruption Perceptions Index,Q210463,point in time,2025,Q49616,1,Corruption Perceptions Index point in time 2025,Corruption Perceptions Index_Q210463,2025_Q49616
Council of Governors,Q5176413,instance of,CoG,Q2981593,1,Council of Governors instance of CoG,Council of Governors_Q5176413,CoG_Q2981593
Council of Governors,Q5176413,part of,Sub-National Government,id-less,1,Council of Governors part of Sub-National Government,Council of Governors_Q5176413,Sub-National Government_id-less
DEVELOPMENT GOALS,Q45127500,instance of,Lessons learnt,Q6531739,1,DEVELOPMENT GOALS instance of Lessons learnt,DEVELOPMENT GOALS_Q45127500,Lessons learnt_Q6531739
Customs and tax integration,id-less,has part,tariff reduction,Q105837974,1,Customs and tax integration has part tariff reduction,Customs and tax integration_id-less,tariff reduction_Q105837974
Cyber Attack Monitoring System,id-less,instance of,Monitoring System,Q96716236,1,Cyber Attack Monitoring System instance of Monitoring System,Cyber Attack Monitoring System_id-less,Monitoring System_Q96716236
Cybercrime6,id-less,number of participants,6,Q23488,1,Cybercrime6 number of participants 6,Cybercrime6_id-less,6_Q23488
D,Q573,subclass of,RF,Q159,1,D subclass of RF,D_Q573,RF_Q159
D oing Business,id-less,publisher,World Bank,Q7164,1,D oing Business publisher World Bank,D oing Business_id-less,World Bank_Q7164
D oing Business Indicators,id-less,publisher,World Bank,Q7164,1,D oing Business Indicators publisher World Bank,D oing Business Indicators_id-less,World Bank_Q7164
D-19,Q108804247,part of,COVI,Q84263196,1,D-19 part of COVI,D-19_Q108804247,COVI_Q84263196
DAC,Q1181878,parent organization,OECD,Q41550,1,DAC parent organization OECD,DAC_Q1181878,OECD_Q41550
DEVELOPMENT,Q1074523,part of,SDG,Q7649586,1,DEVELOPMENT part of SDG,DEVELOPMENT_Q1074523,SDG_Q7649586
DEVELOPMENT PLAN,Q5266783,part of,NATIONAL SOCIO,Q33122183,1,DEVELOPMENT PLAN part of NATIONAL SOCIO,DEVELOPMENT PLAN_Q5266783,NATIONAL SOCIO_Q33122183
Curre ntly,id-less,instance of,capacity to reintegrate such large numbers,id-less,1,Curre ntly instance of capacity to reintegrate such large numbers,Curre ntly_id-less,capacity to reintegrate such large numbers_id-less
DG,Q545787,has part,"1,882",id-less,1,"DG has part 1,882",DG_Q545787,"1,882_id-less"
DG,Q545787,has part,"2,255",id-less,1,"DG has part 2,255",DG_Q545787,"2,255_id-less"
DG,Q545787,has part,373,Q34551,1,DG has part 373,DG_Q545787,373_Q34551
DG,Q545787,has part,83 17 100,id-less,1,DG has part 83 17 100,DG_Q545787,83 17 100_id-less
DIC,Q823027,part of,MPI,Q6019423,1,DIC part of MPI,DIC_Q823027,MPI_Q6019423
DIFFICULTIES,Q19082386,has part,CHALLENGES,Q50815379,1,DIFFICULTIES has part CHALLENGES,DIFFICULTIES_Q19082386,CHALLENGES_Q50815379
